"logFC"	"logCPM"	"F"	"PValue"	"FDR"	"Gene"
"gene-225030"	7.32027788465615	5.53676905529873	241.668946204513	1.52646374816173e-14	1.05896050536867e-10	"gene-225030"
"gene-222600"	12.1734196755255	6.97107214390182	236.09108159458	2.00105915602546e-14	1.05896050536867e-10	"gene-222600"
"gene-240929"	12.0856278322942	4.07493150910423	808.131530923137	3.58013003406605e-14	1.2630698760185e-10	"gene-240929"
"gene-224896"	12.2591324127123	4.30538035778804	766.058250396891	5.25021032977842e-14	1.38920565325937e-10	"gene-224896"
"gene-224956"	8.76042880923784	8.36726975620641	198.666373301443	1.45193606803243e-13	3.07345826881104e-10	"gene-224956"
"gene-225709"	12.1926162514784	4.24905672418773	596.769633827902	3.12328862106788e-13	5.50948112756374e-10	"gene-225709"
"gene-222350"	10.4027198122221	2.52376165050423	564.813827195433	4.62100242104983e-13	6.98695566062735e-10	"gene-222350"
"gene-224968"	9.54013681279696	3.30926642315081	167.115853637571	1.01904551972685e-12	1.34819722259863e-09	"gene-224968"
"gene-222486"	10.4622812029094	5.18689142918815	222.929017746601	1.65450491399833e-12	1.94569777886204e-09	"gene-222486"
"gene-241126"	13.2234087637801	5.20641825236341	415.107126382105	4.09518647832032e-12	3.8950376422901e-09	"gene-241126"
"gene-240910"	10.0769620728847	4.09617169134688	146.601017721461	4.3344428581189e-12	3.8950376422901e-09	"gene-240910"
"gene-240623"	8.75448272606395	3.48932581704947	145.693875783717	4.63927899090374e-12	3.8950376422901e-09	"gene-240623"
"gene-224682"	8.89852160474101	2.72895227468379	199.142437694841	4.78415432254075e-12	3.8950376422901e-09	"gene-224682"
"gene-222365"	11.9382568949696	3.98785914227362	203.268210006983	8.54097693900019e-12	6.45697856588415e-09	"gene-222365"
"gene-225140"	10.8978156681472	3.01613399070486	190.513596540434	1.52452433508711e-11	1.07570437083747e-08	"gene-225140"
"gene-224227"	9.33013463272678	3.2271048125235	120.697763504553	3.53608566023668e-11	2.33912066424656e-08	"gene-224227"
"gene-222383"	9.71975408251854	4.46115030043968	117.714175979842	4.61142126025349e-11	2.87101662461899e-08	"gene-222383"
"gene-241055"	9.25791485797337	3.21329041683607	114.760474215226	6.03120393879149e-11	3.5463479160094e-08	"gene-241055"
"gene-222531"	11.6224962655136	3.68429438693211	260.066922215611	1.07704546722024e-10	5.82454208896699e-08	"gene-222531"
"gene-222332"	10.4031385442304	5.08089898785984	141.670660212392	1.10063153608598e-10	5.82454208896699e-08	"gene-222332"
"gene-224875"	12.1396268407737	11.3007079830417	105.770521192459	1.41603377764956e-10	7.13681023935376e-08	"gene-224875"
"gene-225236"	8.5442727162045	2.48943842751303	104.45836675666	1.61179586505708e-10	7.60548737468744e-08	"gene-225236"
"gene-224782"	8.54043686786007	3.34212197335379	104.205691219017	1.65274196539882e-10	7.60548737468744e-08	"gene-224782"
"gene-225629"	8.80662469997905	2.73909199214419	103.688794883521	1.7400424765053e-10	7.6735873213884e-08	"gene-225629"
"gene-428104"	-9.764002240292	3.24384676342125	111.958256268345	1.97811886596331e-10	8.37456403094228e-08	"gene-428104"
