"logFC"	"logCPM"	"F"	"PValue"	"FDR"	"Gene"
"gene-179842"	2.64944586085629	4.27624077929371	34.4008968848871	1.77589614478335e-06	0.00953177030138267	"gene-179842"
"gene-241126"	-9.13533336274717	5.24256078232541	31.6024698697144	3.56782375486426e-06	0.00953177030138267	"gene-241126"
"gene-350792"	-8.15325790099963	6.79211081132112	29.9160031577559	5.52002348574113e-06	0.00953177030138267	"gene-350792"
"gene-57300"	-7.35455161494744	5.26670497947568	29.5471280052033	6.08322962326846e-06	0.00953177030138267	"gene-57300"
"gene-222600"	-9.36582230858376	7.00343003156264	28.6843277822124	7.6540881643735e-06	0.00953177030138267	"gene-222600"
"gene-206576"	-3.86291262261726	2.65223636242423	28.3630679537781	8.34503937373952e-06	0.00953177030138267	"gene-206576"
"gene-222365"	-8.70161034475321	4.82063688807288	28.015331366093	9.1685332817912e-06	0.00953177030138267	"gene-222365"
"gene-225709"	-8.11955351735013	4.15158471281808	27.7621077859525	9.82253421725817e-06	0.00953177030138267	"gene-225709"
"gene-244041"	1.24694924898281	8.21417307118497	27.6745881849489	1.00599918348975e-05	0.00953177030138267	"gene-244041"
"gene-240929"	-8.51009764982991	4.2601430525424	27.214526848935	1.141305900724e-05	0.00953177030138267	"gene-240929"
"gene-390956"	-8.43378972656842	5.75098150149954	26.6870035004165	1.32072328274458e-05	0.00953177030138267	"gene-390956"
"gene-224968"	-7.18929747849046	3.27562249355447	26.6551461493863	1.33248060236195e-05	0.00953177030138267	"gene-224968"
"gene-222531"	-8.19469614658318	3.95159925502168	26.54942993856	1.37230279527766e-05	0.00953177030138267	"gene-222531"
"gene-222519"	-7.86879618458383	3.13623096539451	26.5081448132809	1.38819737510667e-05	0.00953177030138267	"gene-222519"
"gene-224896"	-7.87340777214208	4.33039725431851	26.4374054471571	1.41588982492315e-05	0.00953177030138267	"gene-224896"
"gene-225030"	-6.18982912041404	6.13488125397167	25.5270321376728	1.82996164020223e-05	0.0115493454017263	"gene-225030"
"gene-240871"	-9.44626412209645	5.06602327199098	25.2330651488671	1.98988265593773e-05	0.0118199029762701	"gene-240871"
"gene-224227"	-7.57528204885722	3.64046590827857	24.8231480162849	2.23823436896366e-05	0.0125564948098861	"gene-224227"
"gene-222350"	-7.00430560010979	2.73482415348886	24.5265982659559	2.43841931479166e-05	0.0128420140031406	"gene-222350"
"gene-224250"	-9.14829348142558	2.81167569114391	24.3811924018975	2.54347672868699e-05	0.0128420140031406	"gene-224250"
"gene-222430"	-7.37159224857766	4.04238549743415	23.6272659879619	3.17138442246025e-05	0.0142833953708098	"gene-222430"
"gene-222555"	-6.50529568701441	1.18774725053067	23.4442274828546	3.34754888996462e-05	0.0142833953708098	"gene-222555"
"gene-358125"	-5.5559425798242	4.74834553160752	23.2043303344107	3.59440644645834e-05	0.0142833953708098	"gene-358125"
"gene-222383"	-8.05155131587536	5.47840952963882	23.181191678238	3.6192232998606e-05	0.0142833953708098	"gene-222383"
"gene-222332"	-9.11381384798352	6.25313255684835	23.1623076985567	3.63961236813996e-05	0.0142833953708098	"gene-222332"
"gene-288834"	-8.78887636938919	5.52621460488675	23.1273851343256	3.67764190573434e-05	0.0142833953708098	"gene-288834"
"gene-225107"	-5.89902264359394	1.44729382695807	22.8376429580953	4.0100052454192e-05	0.0149974196178678	"gene-225107"
"gene-390637"	-7.10930859546788	1.82399550989178	22.6662191648888	4.22162016791687e-05	0.0152249715912945	"gene-390637"
"gene-222486"	-7.12145501857629	5.44205739840247	22.335589453879	4.66417059091957e-05	0.0162409636645192	"gene-222486"
"gene-306335"	-7.31295699826174	8.55757099664304	22.1667227175713	4.90907174804911e-05	0.0163689137021409	"gene-306335"
"gene-224743"	-6.10520908453984	2.3298457463349	22.0898192355548	5.02511710008287e-05	0.0163689137021409	"gene-224743"
"gene-245448"	1.03482225100542	6.78981444276021	21.9769608136079	5.200748446586e-05	0.0164116118167579	"gene-245448"
"gene-224201"	-6.40894783961694	3.41709291791321	21.5903152333042	5.85386028171774e-05	0.0179128124620563	"gene-224201"
"gene-292116"	-2.61687310008776	4.32578844900177	21.3812310721198	6.24304089476786e-05	0.0179363405294283	"gene-292116"
"gene-323148"	-7.58525996841576	4.07134873496126	21.3370852269421	6.32869030101277e-05	0.0179363405294283	"gene-323148"
"gene-326849"	-7.57182710280607	4.7490910785847	21.1462209845383	6.71369339633797e-05	0.0179363405294283	"gene-326849"
"gene-240910"	-6.71026827588851	4.15178123175217	21.1361576560513	6.73467456469729e-05	0.0179363405294283	"gene-240910"
"gene-179544"	1.6546577652579	5.98038212500374	21.1289892699752	6.74966270665752e-05	0.0179363405294283	"gene-179544"
"gene-87502"	-5.32097518705752	5.62716258469433	21.0233278834023	6.97476567241242e-05	0.0180592778871848	"gene-87502"
"gene-241001"	-7.11719464692462	2.71733845379273	20.799728205682	7.47798324691669e-05	0.0188781687068412	"gene-241001"
"gene-224682"	-6.2399447339259	2.93625538392136	20.6069665911506	7.94294144313945e-05	0.0190110502929142	"gene-224682"
"gene-423321"	-2.96313007081814	4.22757945035999	20.4011505208035	8.47365332892892e-05	0.0190110502929142	"gene-423321"
"gene-413846"	-8.00740033876124	5.21695886676031	20.3677512072221	8.56328818271853e-05	0.0190110502929142	"gene-413846"
"gene-225173"	-5.97214975061802	2.8042152666363	20.3124715825091	8.71387560357946e-05	0.0190110502929142	"gene-225173"
"gene-73253"	-8.17115779187512	7.54771135420749	20.2779785908613	8.80926863359167e-05	0.0190110502929142	"gene-73253"
"gene-341214"	-2.19752120840443	7.52700033432879	20.2505268259021	8.88598528613022e-05	0.0190110502929142	"gene-341214"
"gene-122590"	3.70898679958437	1.64120536292786	20.2499837962923	8.88751001117999e-05	0.0190110502929142	"gene-122590"
"gene-410057"	1.63080303663832	7.22883413422368	20.1792852013884	9.08842402129556e-05	0.0190110502929142	"gene-410057"
"gene-431701"	-6.40175098891155	3.49564394980668	20.0352948134317	9.51277390716931e-05	0.0190110502929142	"gene-431701"
"gene-240983"	-7.00168541304384	2.68109201550238	20.0054200823971	9.60343857756613e-05	0.0190110502929142	"gene-240983"
"gene-68519"	-7.43902173996474	3.97222115809296	19.8378392778951	0.000101294200662564	0.0190110502929142	"gene-68519"
"gene-225140"	-6.70383047586279	3.57160087146103	19.7999894390454	0.000102524253408698	0.0190110502929142	"gene-225140"
"gene-232392"	-4.58961270428647	1.92775571765082	19.7956353065118	0.00010266677462693	0.0190110502929142	"gene-232392"
"gene-131449"	-3.54834611846593	4.30626120997536	19.7942111765068	0.000102713435723847	0.0190110502929142	"gene-131449"
"gene-32910"	-2.71255965620978	6.11161403252455	19.7689154393331	0.000103546025560535	0.0190110502929142	"gene-32910"
"gene-409118"	6.09717176849372	3.26495570879248	19.604108325912	0.000109150075005102	0.0196793079061249	"gene-409118"
"gene-279912"	2.16850526351631	6.87872681658462	19.5493388286636	0.000111083437378602	0.0196793079061249	"gene-279912"
"gene-284591"	14.4319408708318	8.35650244327311	19.2029621537967	0.00012418959771731	0.021337206926086	"gene-284591"
"gene-390616"	-6.41842181147434	4.07379125754184	19.1533597929531	0.000126197734286	0.021337206926086	"gene-390616"
"gene-15565"	-0.681580323634399	7.51725143096377	19.0196000977909	0.000131787806202092	0.021337206926086	"gene-15565"
"gene-77340"	-2.7775418292913	5.24411215992174	19.0101436510535	0.000132192895149907	0.021337206926086	"gene-77340"
"gene-299231"	-4.87375481905723	2.23409001777014	18.9938893155718	0.000132892298310561	0.021337206926086	"gene-299231"
"gene-158197"	-6.1443813759385	3.28034865547376	18.9886211179027	0.000133119829307132	0.021337206926086	"gene-158197"
"gene-410227"	-3.88179634840278	1.16202688708027	18.9390391295112	0.000135281752043062	0.0213449239395444	"gene-410227"
"gene-222344"	-5.37217727370709	0.965703665844619	18.7817580031469	0.000142391456647917	0.021952795193009	"gene-222344"
"gene-153456"	-2.77054577375688	2.80417346753345	18.7279426197716	0.000144914903545379	0.021952795193009	"gene-153456"
"gene-157376"	-0.845878738108658	7.11105625123998	18.6695065227439	0.000147709212530493	0.021952795193009	"gene-157376"
"gene-210330"	1.2143107470679	4.01540228510026	18.6670016407104	0.000147830270659993	0.021952795193009	"gene-210330"
"gene-224357"	-5.99851058558004	5.13923802088767	18.3558911592745	0.000163722475823746	0.0239604284183795	"gene-224357"
"gene-211258"	5.37683344424708	5.55997777079935	18.1677176028786	0.000174213153082953	0.0251314917118809	"gene-211258"
"gene-224956"	-6.26288169128298	8.45158513408663	18.1047268624812	0.000177883482537895	0.0251714147378118	"gene-224956"
"gene-189246"	-2.72346427500142	4.9114937364745	18.0778378368893	0.000179475327898836	0.0251714147378118	"gene-189246"
"gene-336348"	5.79857158326634	4.77958940116195	18.021440581758	0.000182863729238198	0.0252953142170867	"gene-336348"
"gene-391198"	-6.81076485949115	2.37432503776891	17.6955666996585	0.000203829735265	0.0278144954960266	"gene-391198"
"gene-85174"	-3.68958579585139	5.52894203416247	17.5053812409485	0.000217241198773105	0.0289586966150673	"gene-85174"
"gene-351443"	1.08070634073375	7.64019075912792	17.4914465643982	0.00021826024996162	0.0289586966150673	"gene-351443"
"gene-220249"	-5.24653448038995	3.11846327500754	17.4567761901044	0.000220817948045176	0.0289586966150673	"gene-220249"
"gene-133525"	-1.2684998391719	5.77023891492521	17.3674879384441	0.000227553532466586	0.029297163499003	"gene-133525"
"gene-179860"	-3.91945349629926	5.14366732124444	17.3103447340304	0.000231979203013103	0.029297163499003	"gene-179860"
"gene-332918"	-4.48911064336593	4.7233745752352	17.2955085440283	0.000233143228510638	0.029297163499003	"gene-332918"
"gene-57161"	-3.47134970704425	3.37601693862384	17.2372419054383	0.000237775501093148	0.029297163499003	"gene-57161"
"gene-227137"	-8.48010152908634	6.37312270292629	17.2356271463902	0.000237905269055085	0.029297163499003	"gene-227137"
"gene-168004"	0.809572926439113	6.60270750131696	17.1504311914981	0.000244860444090578	0.0293239916246882	"gene-168004"
"gene-132340"	-3.09676215214893	7.5057358116798	17.1385232637731	0.000245849758407907	0.0293239916246882	"gene-132340"
"gene-240935"	-4.85078389461065	-0.0372094041856003	17.126715791352	0.000246834946335759	0.0293239916246882	"gene-240935"
