"logFC"	"logCPM"	"F"	"PValue"	"FDR"	"Gene"
"gene-331776"	1.79096139070292	4.46824536706181	33.5775098932343	2.17337426790897e-06	0.020458142152214	"gene-331776"
"gene-6199"	2.38522145841078	9.9185494470213	29.8675161906805	5.59077015843011e-06	0.020458142152214	"gene-6199"
"gene-350792"	-8.27369117502631	6.79211081132112	29.5504581847493	6.0778794272769e-06	0.020458142152214	"gene-350792"
"gene-34416"	4.336652205323	7.30963320832685	26.6623888789465	1.32979782227836e-05	0.0289897945361328	"gene-34416"
"gene-306335"	-8.17917157661718	8.55757099664304	25.8363947502165	1.67636475907492e-05	0.0289897945361328	"gene-306335"
"gene-104571"	3.09651311131373	2.51791743581109	25.3000577878631	1.9521701269435e-05	0.0289897945361328	"gene-104571"
"gene-246231"	0.750196381513345	6.96137427961221	25.1985907887516	2.00959161965666e-05	0.0289897945361328	"gene-246231"
"gene-407436"	0.811910129505451	7.63011697352833	23.8833076444641	2.94136206554762e-05	0.0371273426723749	"gene-407436"
"gene-21346"	-6.35649890709362	-0.110057178469632	22.9499140234003	3.87756525226646e-05	0.0373678912897908	"gene-21346"
"gene-45501"	1.31075251385946	6.53484068362966	22.1238796576688	4.97336368739e-05	0.0373678912897908	"gene-45501"
"gene-106101"	0.996999775329035	6.95454935679356	21.9746591815799	5.20439771781933e-05	0.0373678912897908	"gene-106101"
"gene-102767"	0.993391472870011	7.26727222060648	21.8036404549952	5.48334682886848e-05	0.0373678912897908	"gene-102767"
"gene-73253"	-8.50754322761211	7.54771135420749	21.257277471054	6.48672845017085e-05	0.0373678912897908	"gene-73253"
"gene-77202"	6.07536588982061	1.19517845525631	21.1477565227066	6.71049807228841e-05	0.0373678912897908	"gene-77202"
"gene-59464"	0.653648918224859	6.33156451703907	20.9479569605682	7.14022748650248e-05	0.0373678912897908	"gene-59464"
"gene-350043"	0.968976251708264	8.64738553963764	20.9280949650811	7.18452463128937e-05	0.0373678912897908	"gene-350043"
"gene-336703"	5.01783538800576	6.43061849880205	20.9009682546134	7.24549840220144e-05	0.0373678912897908	"gene-336703"
"gene-244575"	0.862480470861322	8.12574069352632	20.720084284166	7.66646932430931e-05	0.0373678912897908	"gene-244575"
"gene-294618"	0.668964944728803	8.3209712566108	20.671840899493	7.78310401583584e-05	0.0373678912897908	"gene-294618"
"gene-14127"	1.27225303234759	6.58384610633752	20.6227076883157	7.90383916166259e-05	0.0373678912897908	"gene-14127"
"gene-333603"	0.837393451548584	8.58058006172203	20.4382698789266	8.37520874174902e-05	0.0373678912897908	"gene-333603"
"gene-222278"	0.775750336341451	5.41021039770627	20.3859490173548	8.51432527891339e-05	0.0373678912897908	"gene-222278"
"gene-137227"	4.59130193990338	0.303587713294892	20.127536086765	9.23855815404882e-05	0.0373678912897908	"gene-137227"
"gene-348186"	0.567182740744039	6.28998113571831	20.0142364094402	9.57658696354149e-05	0.0373678912897908	"gene-348186"
"gene-90157"	6.78738562113169	4.9648056977452	20.003794861159	9.60839723283885e-05	0.0373678912897908	"gene-90157"
"gene-6217"	1.23235069377573	7.75181210477665	19.9713697396576	9.70790187873885e-05	0.0373678912897908	"gene-6217"
"gene-393215"	1.07551467750812	7.91005056069183	19.8808933835285	9.99141478336653e-05	0.0373678912897908	"gene-393215"
"gene-343684"	1.11010422334759	6.21282109602634	19.1707419068047	0.000125490105701212	0.045121006922686	"gene-343684"
"gene-156810"	0.846143521283573	7.23086825025615	18.9999175908614	0.0001326324493934	0.045121006922686	"gene-156810"
"gene-330274"	2.08561833478795	6.83392052577995	18.9276374764615	0.000135784182290879	0.045121006922686	"gene-330274"
"gene-152841"	2.2212014219572	5.22721320490926	18.6442360304714	0.000148935378109329	0.045121006922686	"gene-152841"
"gene-205712"	1.10565541725485	6.66115252694567	18.5939876384086	0.000151405935339941	0.045121006922686	"gene-205712"
"gene-410057"	1.56040111598938	7.22883413422368	18.5766645380852	0.000152267775767424	0.045121006922686	"gene-410057"
"gene-145469"	0.996207338249193	6.6419684475959	18.5595661291556	0.000153123578378677	0.045121006922686	"gene-145469"
"gene-255088"	0.768678579671593	8.80481824417749	18.4952132343689	0.000156390893473362	0.045121006922686	"gene-255088"
"gene-258532"	1.24473034422716	6.10523910691069	18.3639209467633	0.000163290102956555	0.0455301920201125	"gene-258532"
