"logFC"	"logCPM"	"F"	"PValue"	"FDR"	"Gene"
"gene-222365"	11.8532705346975	4.87003507891523	240.603260503871	1.01781377131784e-14	8.54365472843975e-11	"gene-222365"
"gene-222486"	14.0705301685445	5.09846523944108	338.785909406586	1.6230347128495e-14	8.54365472843975e-11	"gene-222486"
"gene-222383"	12.3250895760519	5.65411030528038	216.716933570828	3.49412509109007e-14	1.22620496529988e-10	"gene-222383"
"gene-224697"	11.1274110332739	9.85527091655497	173.468058737582	4.61221996579333e-13	1.16569094888097e-09	"gene-224697"
"gene-224357"	10.254204640099	4.89404483596839	167.628240641534	6.81823701771251e-13	1.16569094888097e-09	"gene-224357"
"gene-222600"	14.9513609310642	6.42673494201293	230.799392054102	7.19641782887809e-13	1.16569094888097e-09	"gene-222600"
"gene-225030"	7.85027768538821	6.63628421009495	165.751075147293	7.75060471330429e-13	1.16569094888097e-09	"gene-225030"
"gene-225709"	11.6469407742082	3.69408841417693	666.630252654484	1.10257076795754e-12	1.29388572943221e-09	"gene-225709"
"gene-241126"	12.7314029159387	4.5558325183976	220.303456322025	1.13164108922052e-12	1.29388572943221e-09	"gene-241126"
"gene-222519"	10.8050369450707	2.12677641401335	655.550607629961	1.22899480379199e-12	1.29388572943221e-09	"gene-222519"
"gene-240910"	12.2915739084601	4.05785445217563	584.766115131569	2.57369289923381e-12	2.4632580766485e-09	"gene-240910"
"gene-240929"	11.8418987412493	3.70575781395831	576.803213257383	2.81206994306886e-12	2.46712269671908e-09	"gene-240929"
"gene-225140"	12.5314287434478	4.57844265568372	195.558817553356	3.57609701327757e-12	2.89608841198356e-09	"gene-225140"
"gene-224896"	10.3549576520242	4.31563067983416	223.246884917586	1.16432659153725e-11	8.75573596836011e-09	"gene-224896"
"gene-430263"	9.70173349325305	3.21496959507772	128.054995860198	1.3830911159691e-11	9.70745551261515e-09	"gene-430263"
"gene-224227"	11.8568520962179	3.32135427193255	166.323616434901	1.67332060924623e-11	1.10104496088402e-08	"gene-224227"
"gene-240623"	12.027609897499	3.76422088713624	161.704769255147	2.18271127321968e-11	1.35174025202687e-08	"gene-240623"
"gene-224968"	10.3966886731207	2.3809593957628	410.626361218047	2.50359734877561e-11	1.46432627155053e-08	"gene-224968"
"gene-222350"	10.4733620618861	2.65792498178638	405.152302899159	2.72829898540711e-11	1.51176482728242e-08	"gene-222350"
"gene-241055"	9.32754558816018	3.77509173701792	117.390717696982	3.55969072587445e-11	1.87382119810031e-08	"gene-241055"
"gene-224743"	10.2151714499517	2.02106184170373	366.327034838125	5.19507468279824e-11	2.60446410764285e-08	"gene-224743"
"gene-226245"	4.07591923451253	1.64923361045298	111.780293448139	6.02478264829403e-11	2.88313235096543e-08	"gene-226245"
"gene-431701"	8.20744447483854	3.05237412369625	103.269618937537	1.3969297160713e-10	6.39429393512984e-08	"gene-431701"
"gene-222531"	9.79780794962755	3.3183169896937	148.320885413684	3.47746029685395e-10	1.5254459168866e-07	"gene-222531"
"gene-224201"	11.6660877612323	3.35838957526589	117.675075938243	4.11933477258168e-10	1.7347342594296e-07	"gene-224201"
"gene-222332"	10.6877590515976	7.21183904778132	92.6024875629796	4.35367673657471e-10	1.76290418010225e-07	"gene-222332"
"gene-240691"	8.59150001817478	4.64536561580239	87.6158196854623	7.678050904776e-10	2.99387110835117e-07	"gene-240691"
"gene-225720"	7.84672168903996	2.06790552140633	85.9814527438563	9.2980484671125e-10	3.4960662236343e-07	"gene-225720"
"gene-225107"	8.23625512629276	0.494218179930842	221.692904978838	1.24324394666019e-09	4.51340423118567e-07	"gene-225107"
"gene-225173"	7.97492215289975	2.39062384802034	117.028953479669	2.34024441393129e-09	8.0727415538833e-07	"gene-225173"
"gene-403809"	9.28953791407324	8.27502059489953	78.3057891888295	2.37704206088889e-09	8.0727415538833e-07	"gene-403809"
"gene-222344"	8.57314949596906	0.406762850804773	189.657664164763	3.28436521018734e-09	1.08055615415164e-06	"gene-222344"
"gene-224956"	6.99458861741695	8.14781344355144	74.9695598957188	3.65415656957166e-09	1.16578667771062e-06	"gene-224956"
"gene-224682"	8.38487344518144	2.50787999191128	108.879216732459	4.13802051517491e-09	1.28132588187534e-06	"gene-224682"
"gene-240833"	10.5389449993403	4.55538585338945	72.9141792530755	4.7971188660866e-09	1.42647988477827e-06	"gene-240833"
"gene-224875"	14.2814176293064	10.4367849266934	72.7896328907481	4.87778076101994e-09	1.42647988477827e-06	"gene-224875"
"gene-430068"	11.1175465812768	3.89532230940491	71.5185928301856	5.78977252423966e-09	1.64742500365392e-06	"gene-430068"
"gene-90157"	9.80553682360312	6.20324763880001	70.6012078528641	6.5614979692376e-09	1.8178802794772e-06	"gene-90157"
"gene-225236"	6.74820969559857	2.35039922842433	69.3478034248421	7.80012461917739e-09	2.10563364078717e-06	"gene-225236"
"gene-224782"	7.21991400733697	2.90655323818999	67.8884003383102	9.56788707023774e-09	2.51826787688657e-06	"gene-224782"
"gene-326849"	14.1050462470414	4.91252369205484	81.5600520446997	1.03229289213845e-08	2.65072672400821e-06	"gene-326849"
"gene-428738"	10.9028863129868	5.29289316194685	65.9141441770083	1.26789413860663e-08	3.17818797410729e-06	"gene-428738"
"gene-240983"	9.94078380055727	1.54097546031606	149.240353678142	1.43342069436716e-08	3.50954722565057e-06	"gene-240983"
"gene-403818"	13.5950683876375	5.1188115549802	76.8399029122957	1.70875293221816e-08	4.08857974327109e-06	"gene-403818"
"gene-220028"	2.4709750424484	3.09604625108211	62.4467341632229	2.11071225360573e-08	4.93812857910246e-06	"gene-220028"
"gene-220249"	9.22922282108439	2.94875960344652	62.2740857657891	2.1661063178039e-08	4.95755811170423e-06	"gene-220249"
"gene-222555"	8.72915415394896	0.295624656345725	138.077113600953	2.29932784144215e-08	5.04443871801012e-06	"gene-222555"
"gene-392290"	9.70910163540841	7.70563685134213	61.8759791276892	2.29989607204109e-08	5.04443871801012e-06	"gene-392290"
"gene-403652"	11.2865218738714	2.52642466780729	72.8925339492993	2.65516821914424e-08	5.70481857370419e-06	"gene-403652"
"gene-430314"	8.90458773841811	0.240557170266173	128.119194873363	3.61384222668903e-08	7.60930619251642e-06	"gene-430314"
"gene-392186"	6.95273801261583	8.46745198921067	58.3764993220448	3.94285768350923e-08	8.13929523372258e-06	"gene-392186"
"gene-240871"	10.8242396375289	2.23491557832984	64.5722710867782	7.17418708491076e-08	1.44352300791725e-05	"gene-240871"
"gene-323148"	9.39258355720062	3.24383577980266	54.57852801782	7.26697562876277e-08	1.44352300791725e-05	"gene-323148"
"gene-237342"	6.70693124466561	2.83780838029305	60.7700268287377	1.16799095881106e-07	2.26593242670188e-05	"gene-237342"
"gene-120952"	2.7772377298689	4.61096960579036	51.6731318656215	1.18376029130513e-07	2.26593242670188e-05	"gene-120952"
"gene-221953"	7.94580779048239	-0.8358667265064	102.157482354634	1.39303756571573e-07	2.61891062354557e-05	"gene-221953"
"gene-392224"	8.03197657412401	2.50180355237931	50.167392839756	1.53567101278633e-07	2.83641130221307e-05	"gene-392224"
"gene-390956"	8.41921245274105	3.41910631270036	49.6340335100758	1.68611117007195e-07	3.06058248250302e-05	"gene-390956"
"gene-326909"	12.6315505356171	3.07632979045386	57.6221872394249	1.77987605384522e-07	3.17602289743771e-05	"gene-326909"
"gene-225325"	5.99579153238131	2.66971951664867	48.4161553634979	2.09254450959802e-07	3.67171809950799e-05	"gene-225325"
"gene-391222"	12.1349216031343	2.72739752757719	53.1754496312526	3.32625791157182e-07	5.67193836464493e-05	"gene-391222"
"gene-222501"	8.26246236201812	-0.459291254962669	87.9565694679426	3.34023725881445e-07	5.67193836464493e-05	"gene-222501"
"gene-222430"	6.86949451438014	1.04710639811592	87.446452840531	3.4546555275161e-07	5.77311323709357e-05	"gene-222430"
"gene-390616"	7.1693775293674	3.55700336002558	40.9383705028451	8.58024124142546e-07	0.000141144968421449	"gene-390616"
"gene-395080"	8.66702135678881	2.81052635165391	52.7474427341815	8.85121040502933e-07	0.000143362374067921	"gene-395080"
"gene-224593"	10.3361056748538	2.5155182963466	73.2696951307286	9.50761872176099e-07	0.000151660924094999	"gene-224593"
"gene-220544"	7.1339054219451	-1.49384753067612	45.7578008167631	1.03329698681302e-06	0.000162366428017425	"gene-220544"
"gene-430032"	14.2506876901992	4.5634893290932	43.7681359381508	1.43156705397891e-06	0.000221640263886617	"gene-430032"
"gene-241001"	10.7155161851856	2.49753111804232	43.6612953692611	1.45727059949106e-06	0.000222349925673071	"gene-241001"
"gene-430080"	8.49169032298458	2.06347013118891	47.3289192592738	1.84679828055172e-06	0.000277758461394978	"gene-430080"
"gene-390678"	7.48945390938365	-0.0650900080731071	36.496083138316	2.14740761700193e-06	0.000318421230870371	"gene-390678"
"gene-80359"	5.51516761954478	3.17128842703493	35.9645897827227	2.40732204641231e-06	0.000352003979230955	"gene-80359"
