"logFC"	"logCPM"	"F"	"PValue"	"FDR"	"Gene"
"gene-73253"	-9.79229390124364	8.61252052115055	71.3948440605688	1.83597586795942e-11	1.13130486818907e-07	"gene-73253"
"gene-350792"	-7.43862588804895	6.47625974789842	70.7228717886574	2.12711265993996e-11	1.13130486818907e-07	"gene-350792"
"gene-306335"	-6.66209211781745	7.9867495646726	66.7144681205138	5.2068064917615e-11	1.84616002176224e-07	"gene-306335"
"gene-288834"	-7.70609253398221	5.07504502081917	65.288645292579	7.21202385171321e-11	1.91785744276684e-07	"gene-288834"
"gene-210098"	-3.72330126902976	5.02968842274991	56.9143494051209	5.31783534233025e-10	1.13131629072734e-06	"gene-210098"
"gene-132340"	-2.85393464018413	7.40770493341025	55.0091393536064	8.56130156574167e-10	1.51777607924657e-06	"gene-132340"
"gene-279912"	1.98876870178636	6.8143198359572	52.2649151574786	1.7260894998264e-09	2.62291628709334e-06	"gene-279912"
"gene-131449"	-3.63246537940919	4.58177879148913	50.2853073655351	2.89618582773138e-09	3.85084108119734e-06	"gene-131449"
"gene-96237"	-3.27551513687973	4.69595428649604	47.0683119284156	6.86563584798586e-09	8.11441872389173e-06	"gene-96237"
"gene-154029"	-3.47984002201162	2.37906019783724	45.640765575151	1.01627133254581e-08	9.48727307080541e-06	"gene-154029"
"gene-57300"	-5.41724952628797	4.79050271746334	45.6254327661907	1.02059367023589e-08	9.48727307080541e-06	"gene-57300"
"gene-258951"	-0.805113251667991	5.75230549791556	45.4538163082683	1.07029497837421e-08	9.48727307080541e-06	"gene-258951"
"gene-188072"	-2.94940960035397	6.03434999080654	43.7256341109881	1.73599752670609e-08	1.42044659165943e-05	"gene-188072"
"gene-246732"	0.892035422267742	5.34645575649245	42.6554178246773	2.35275426182561e-08	1.78758907735993e-05	"gene-246732"
"gene-431436"	0.793587221062782	7.84043809366072	41.7609569642043	3.04158036768146e-08	2.15688602473518e-05	"gene-431436"
"gene-146645"	-2.7678974061691	2.28220230724765	41.0034713734964	3.78790965478634e-08	2.51824968737264e-05	"gene-146645"
"gene-226944"	-3.77819125258954	2.35950833454954	40.4995060144213	4.3877944786781e-08	2.74546881586465e-05	"gene-226944"
"gene-413846"	-6.08276792693775	5.49639480488153	39.9590426401356	5.14179655358481e-08	3.03851610780454e-05	"gene-413846"
"gene-252158"	-4.75995029198333	1.8222797376948	38.6361930943098	7.61114633005454e-08	3.88223192847226e-05	"gene-252158"
"gene-206576"	-3.17293309379344	3.00313124272578	38.5949068901138	7.70561525792361e-08	3.88223192847226e-05	"gene-206576"
"gene-32910"	-2.18964234518982	6.06814242588369	38.5543073605889	7.7997003843893e-08	3.88223192847226e-05	"gene-32910"
"gene-89828"	-2.16040771240407	2.86660326178021	38.4572707820452	8.02943521917738e-08	3.88223192847226e-05	"gene-89828"
"gene-358125"	-4.02376085011735	4.20553765431723	38.0560874413258	9.0563955149155e-08	4.18838604748505e-05	"gene-358125"
"gene-34034"	-1.54208026986494	5.63761500575365	37.5504153404661	1.05483041630763e-07	4.48373320263281e-05	"gene-34034"
