"logFC"	"logCPM"	"F"	"PValue"	"FDR"	"Gene"
"gene-92145"	-13.8768678037496	5.64271988422331	347.890664311311	1.15233396060856e-13	7.84720295124985e-10	"gene-92145"
"gene-227053"	-13.8308536847116	5.78693708583888	328.069614860599	1.95476016649698e-13	7.84720295124985e-10	"gene-227053"
"gene-122433"	-8.91832660919854	4.96229365642726	199.08296684449	2.10117894089161e-13	7.84720295124985e-10	"gene-122433"
"gene-122791"	-12.4909352371601	4.23783462012689	285.69814357904	6.75020743544878e-13	1.8907331026692e-09	"gene-122791"
"gene-41508"	-11.0891522466736	7.54182620835041	170.068981702113	1.19792037478073e-12	2.68429997580865e-09	"gene-41508"
"gene-39831"	-14.2075679636351	6.02983341070895	210.390784918421	2.08447573578657e-12	3.54256884842304e-09	"gene-39831"
"gene-33981"	-11.8068572693319	7.46175480225283	160.763927012072	2.2133150605999e-12	3.54256884842304e-09	"gene-33981"
"gene-156891"	-8.92152154500577	6.30028095933462	155.429583345962	3.19166439848627e-12	4.46992599008002e-09	"gene-156891"
"gene-38873"	-11.0755759778603	2.93417312971185	221.635946662396	6.39227613839042e-12	7.9576735393918e-09	"gene-38873"
"gene-29112"	-10.9748032314128	2.82485059737905	202.519363128426	1.40693890705121e-11	1.57633435146018e-08	"gene-29112"
"gene-362876"	-9.48641389250204	3.74960454962871	148.261756583952	1.67138513732691e-11	1.70238173441915e-08	"gene-362876"
"gene-50706"	-9.49164207827987	3.69735035199632	146.952548346826	1.8264553879832e-11	1.70530051391365e-08	"gene-50706"
"gene-53281"	-9.70186986545782	4.01820578629145	143.902332659115	2.25193114555813e-11	1.94081819652563e-08	"gene-53281"
"gene-136450"	-4.8978223575522	6.73341080913296	127.28888548305	2.69065450509486e-11	2.06537183358668e-08	"gene-136450"
"gene-142374"	-10.966960901302	2.72621337779412	160.072497390254	2.76513544303822e-11	2.06537183358668e-08	"gene-142374"
"gene-163088"	-12.0032519752523	6.29999571511801	125.308876944326	3.17225082031807e-11	2.22136863692773e-08	"gene-163088"
"gene-237342"	-6.59806632754908	5.09979691565318	135.083637204344	4.21921411413855e-11	2.78071029028284e-08	"gene-237342"
"gene-385611"	-8.91268260486069	5.63637447080489	132.834764321104	4.97991050472683e-11	3.01262122859328e-08	"gene-385611"
"gene-178966"	-8.21065526418247	4.96084563286669	119.601839111466	5.16328285657395e-11	3.01262122859328e-08	"gene-178966"
"gene-44107"	-6.88148711568208	5.90617134722128	119.13503394043	5.37776013672488e-11	3.01262122859328e-08	"gene-44107"
"gene-242461"	-10.9729187582263	3.13226771487088	171.512560367668	5.92643027757548e-11	3.16189165856932e-08	"gene-242461"
"gene-26944"	-8.07980721793461	8.64750411709035	116.398449902454	6.84539203531213e-11	3.48617147107442e-08	"gene-26944"
"gene-285738"	-13.3834692691384	5.26265831985577	165.680909695771	7.97286883056808e-11	3.72717654079138e-08	"gene-285738"
"gene-177267"	-10.4191425951747	4.74496423952864	114.679267568313	7.98521111326701e-11	3.72717654079138e-08	"gene-177267"
"gene-218523"	-13.1137187312313	4.80472477695715	141.911269394778	8.4363127162117e-11	3.72717654079138e-08	"gene-218523"
"gene-372264"	-11.1296329724316	3.40475277045099	141.527023956723	8.64928508216493e-11	3.72717654079138e-08	"gene-372264"
"gene-99832"	-12.4369368044907	4.03394659570784	160.414953929701	1.05076568416518e-10	4.36028841680987e-08	"gene-99832"
"gene-213719"	-12.1352955863863	6.3359405343502	122.295385413727	1.11993048810912e-10	4.4207541085691e-08	"gene-213719"
"gene-364225"	-9.94086093170877	1.67327582228704	158.321437212135	1.17531991861359e-10	4.4207541085691e-08	"gene-364225"
"gene-133409"	-13.4866550789902	5.25566844729783	158.189369232892	1.18370781200529e-10	4.4207541085691e-08	"gene-133409"
"gene-273137"	-11.4307884507163	5.61587581536672	108.990032690537	1.34808966320045e-10	4.79097860276052e-08	"gene-273137"
"gene-426041"	-8.78718130383229	0.625611550554444	134.617824495065	1.36836232852853e-10	4.79097860276052e-08	"gene-426041"
"gene-157744"	-9.69626333034055	4.66333896894481	118.875781697361	1.47552719874655e-10	5.00963840447164e-08	"gene-157744"
"gene-253843"	-13.5132605627693	5.33880871196728	130.886243571584	1.76822789652813e-10	5.82683098608858e-08	"gene-253843"
"gene-104957"	-13.2312526677778	4.99420833971617	146.729473159831	2.24108535873558e-10	7.17403438836384e-08	"gene-104957"
"gene-348880"	-12.6781334020943	4.45494767904666	145.725079891326	2.37502334712184e-10	7.20656415362578e-08	"gene-348880"
"gene-290343"	-9.60811328647348	5.85562619777316	102.956797503758	2.40889315880117e-10	7.20656415362578e-08	"gene-290343"
"gene-237494"	-7.90283578889355	4.58029833912573	102.80909871361	2.44421133378954e-10	7.20656415362578e-08	"gene-237494"
"gene-136337"	-13.2573196968871	5.08609204532211	142.014897655699	2.95224026930847e-10	8.48125640444412e-08	"gene-136337"
"gene-334325"	-10.2266548583714	5.31121690692355	100.46694671513	3.08586876908548e-10	8.64351842220843e-08	"gene-334325"
"gene-198922"	-13.1919038768465	5.10983211246956	122.594040879846	3.20003450731839e-10	8.74467966341347e-08	"gene-198922"
"gene-249966"	-10.2119338883946	4.43940925960188	108.936365506992	3.42231166900518e-10	9.12942379512714e-08	"gene-249966"
"gene-145538"	-8.58861828130164	6.33777260308456	98.4479930701042	3.78609657654364e-10	9.71928734471508e-08	"gene-145538"
"gene-79002"	-12.8101114425506	4.71925431613429	120.218862871354	3.81692826818514e-10	9.71928734471508e-08	"gene-79002"
"gene-38083"	-14.0442108595394	8.27696045232568	105.741055889969	4.54682284383885e-10	1.13205784760823e-07	"gene-38083"
"gene-73742"	-9.93322091445592	4.22367381334972	96.4139114625805	4.66841817234044e-10	1.13706428701962e-07	"gene-73742"
"gene-48523"	-10.6516036965143	4.80057008259098	95.1993707221607	5.29944675896413e-10	1.26329790398796e-07	"gene-48523"
"gene-356255"	-11.7581057676404	6.07924384033885	92.8051990235828	6.83027064407302e-10	1.57294657421768e-07	"gene-356255"
"gene-41369"	-13.323650517062	5.1430601672829	128.370941355867	6.87918441062713e-10	1.57294657421768e-07	"gene-41369"
"gene-20646"	-7.89134445333873	2.33043777424993	100.208216860747	7.56600118711046e-10	1.69538954600771e-07	"gene-20646"
"gene-350745"	-12.6778809703292	6.94968160825372	91.5878327013753	7.78659847242292e-10	1.71060880951032e-07	"gene-350745"
