"logFC"	"logCPM"	"F"	"PValue"	"FDR"	"Gene"
"gene-372264"	-10.0847074741782	3.2538365151059	631.15426037343	3.35732009297929e-36	3.55741637052086e-32	"gene-372264"
"gene-33981"	-13.0003580653424	6.69518219273523	401.147419131186	1.57672944191491e-32	8.3535125832652e-29	"gene-33981"
"gene-237342"	-11.7251375103705	4.22395548072599	420.926142330738	6.70819826733546e-30	2.36933562802288e-26	"gene-237342"
"gene-39831"	-11.1168506739935	4.85749491419388	381.144417075507	1.23629268250257e-29	3.2749393159493e-26	"gene-39831"
"gene-372068"	-8.01627267777853	2.25467199621057	301.592245151787	1.45513146005598e-28	3.08371459015062e-25	"gene-372068"
"gene-156891"	-8.82619653176947	5.23621718359605	296.829413236365	2.38749571102442e-28	4.21631742566913e-25	"gene-156891"
"gene-92145"	-12.1861672055105	4.67504457448414	362.099644579843	4.30216112162615e-28	6.51224274925009e-25	"gene-92145"
"gene-44107"	-7.47917779368333	5.45241364019061	284.565090943578	8.80135815611515e-28	1.16573988777745e-24	"gene-44107"
"gene-157744"	-10.8016418551722	3.49771126060014	347.199830970117	1.35255485904784e-27	1.59240792071899e-24	"gene-157744"
"gene-178966"	-9.13338272255689	4.02283693892634	275.870952208448	2.28029826739781e-27	2.41620404413472e-24	"gene-178966"
"gene-198922"	-10.1367831179028	4.41465648347934	310.872621491967	4.1534467534038e-27	4.00090198173333e-24	"gene-198922"
"gene-350745"	-11.4857580180958	5.48679077275824	267.652734129381	5.73172855816066e-27	5.06111631685586e-24	"gene-350745"
"gene-8100"	-8.60375522714564	4.31880356859647	258.295868278516	1.68206191451013e-26	1.37100984970379e-23	"gene-8100"
"gene-118220"	-9.82029783987479	4.93651805309471	252.364170903434	3.38111375296221e-26	2.55902009474197e-23	"gene-118220"
"gene-53281"	-10.9980210237131	3.27549572859315	284.49318698099	2.78191127388063e-25	1.96514212386928e-22	"gene-53281"
"gene-170101"	-9.25179901834656	3.0542547798803	227.443714145595	7.34005089063132e-25	4.86094870232059e-22	"gene-170101"
"gene-41508"	-8.71121867082307	6.41658204340336	224.761222048382	1.03767787538432e-24	6.46778515739544e-22	"gene-41508"
"gene-333573"	3.54205530885019	3.61498241416992	219.493286949025	2.06674175486484e-24	1.21662197969711e-21	"gene-333573"
"gene-362876"	-10.9637755506515	3.18815338434644	261.153128068447	2.59339850208889e-24	1.44629739621757e-21	"gene-362876"
"gene-177267"	-10.4659536791699	4.01225454589944	216.862801470299	2.92886860569701e-24	1.55171458729828e-21	"gene-177267"
"gene-122800"	-9.88478348868265	2.56074347552081	256.810593455689	3.99890880460522e-24	2.01773512826652e-21	"gene-122800"
"gene-38083"	-12.3941938785914	6.79066166094453	213.805860579627	4.40936524423203e-24	2.12371064217648e-21	"gene-38083"
"gene-227053"	-12.2702526893643	4.85296006235109	298.664891362167	1.03255407950989e-23	4.75693175064642e-21	"gene-227053"
"gene-290343"	-9.0466143860587	4.64729947051353	203.774953982394	1.74111103244284e-23	7.38479793195025e-21	"gene-290343"
"gene-20646"	-9.29348319239236	1.64953953645386	242.482320799403	1.74235511795731e-23	7.38479793195025e-21	"gene-20646"
"gene-302907"	-9.26314888465509	3.1547069269278	203.075770316806	1.91952379652246e-23	7.8227977492123e-21	"gene-302907"
"gene-136337"	-11.0969058358904	3.76811496504944	288.497735304666	2.28691812485854e-23	8.72708748040685e-21	"gene-136337"
"gene-7352"	-9.32932165455762	3.85744383241243	201.765337913243	2.30613863204409e-23	8.72708748040685e-21	"gene-7352"
"gene-242872"	-10.9621922672889	3.73197236123298	236.117468188535	3.42581894013509e-23	1.25172336171281e-20	"gene-242872"
"gene-50706"	-10.268938002143	2.68718075052624	233.687150109178	4.45179005086472e-23	1.57237224596542e-20	"gene-50706"
"gene-116614"	-8.75904738447091	3.94200266457504	194.957260597959	6.06800135325706e-23	2.07408201093909e-20	"gene-116614"
"gene-199491"	-8.34671686221602	2.42341488117235	194.283989080502	6.68602518918323e-23	2.2139100907683e-20	"gene-199491"
"gene-253843"	-8.89095201322899	4.19588252336174	214.091760756718	1.00355645428187e-22	3.22232854229416e-20	"gene-253843"
"gene-200848"	-9.72820286213203	2.62721300950417	222.900671074153	1.46219594051657e-22	4.55689064285694e-20	"gene-200848"
"gene-114203"	-7.51846738638493	0.941321461257457	187.841823558339	1.71236075105605e-22	5.18404986233998e-20	"gene-114203"
"gene-243159"	-4.0825068725262	4.58647247708442	186.944529888781	1.95556241592558e-22	5.75587204420761e-20	"gene-243159"
"gene-122791"	-10.9607828846571	3.33958867764713	260.607730410286	2.30223991971325e-22	6.59311734845447e-20	"gene-122791"
"gene-340320"	-10.1014999693761	2.36488396228692	217.64221353	2.65402201749599e-22	7.40053086773355e-20	"gene-340320"
"gene-334058"	-8.83859667957814	4.53028442869681	173.569899507312	1.49651228591031e-21	4.06590876448862e-19	"gene-334058"
"gene-87838"	-11.4227451562859	4.3141937528543	202.642964920275	1.5487541216602e-21	4.10264966827788e-19	"gene-87838"
"gene-385611"	-10.4533215012389	4.5936703864222	173.00483694363	1.63476136357427e-21	4.22486131912998e-19	"gene-385611"
"gene-252984"	-10.0789485957022	4.91125764085152	171.904207680107	1.94289722971224e-21	4.90165215381687e-19	"gene-252984"
"gene-249784"	-7.5966269766437	2.93948689031428	167.358977221476	3.99687458979986e-21	9.8490425938417e-19	"gene-249784"
"gene-193446"	-12.4962706019598	5.05008524113408	193.826317800588	4.57901548178117e-21	1.10271018283985e-18	"gene-193446"
"gene-147790"	-10.5179735363239	4.57887887979785	164.774820459817	6.05962074481384e-21	1.4268386980455e-18	"gene-147790"
"gene-56700"	-8.39164215245276	2.10576078666595	164.63112161282	6.20228810905774e-21	1.42868358268643e-18	"gene-56700"
"gene-29112"	-9.35200630923371	1.84461996398698	224.167385693541	6.550106419205e-21	1.47670058761481e-18	"gene-29112"
"gene-79002"	-8.36445785313556	3.635544747383	163.968351264431	6.90626867055861e-21	1.52455880902581e-18	"gene-79002"
"gene-218523"	-10.2217324385816	3.92558467448209	178.008732275207	1.08990045962791e-20	2.35685413677906e-18	"gene-218523"
"gene-26135"	-7.6827139382344	3.80266395959905	160.486975157602	1.2207846875734e-20	2.58708690990555e-18	"gene-26135"
"gene-426390"	-8.61937848115627	3.23459468639003	159.923825366623	1.33967563125942e-20	2.78337313506368e-18	"gene-426390"
"gene-16181"	-10.255302813566	2.98608056373041	183.152747108443	1.79008995819663e-20	3.64765253789452e-18	"gene-16181"
"gene-61479"	-8.53000408386892	4.98607844087031	156.949339061913	2.19679474299402e-20	4.39193152769144e-18	"gene-61479"
"gene-181319"	-9.85894845164912	3.90210844214353	155.975007829545	2.58668215550406e-20	5.07564520735574e-18	"gene-181319"
"gene-114715"	-8.42365107029374	3.48462949077044	155.340787563452	2.87798837618281e-20	5.54457542436964e-18	"gene-114715"
"gene-181301"	-7.08126298773525	2.34706586346175	152.503362388479	4.65588856979497e-20	8.80960630099063e-18	"gene-181301"
"gene-198745"	-8.5535954306965	3.16501922990889	152.161174337445	4.93596636701698e-20	9.17570168858104e-18	"gene-198745"
"gene-383831"	-10.3758535024649	2.85902571388574	174.810832683731	5.41784214183391e-20	9.89783712670209e-18	"gene-383831"
"gene-356255"	-9.35835682133057	4.6883261889691	150.355937707314	6.7273522320198e-20	1.20818685170308e-17	"gene-356255"
"gene-341425"	-9.50973482901801	3.51311063354034	150.145288796676	6.97597950424721e-20	1.23195798045006e-17	"gene-341425"
"gene-249966"	-10.5645343288602	3.28249571512552	171.930590466585	8.01349754113337e-20	1.38030234625178e-17	"gene-249966"
"gene-213719"	-12.4114413864013	5.16544228492301	171.873310964398	8.07651429479144e-20	1.38030234625178e-17	"gene-213719"
"gene-31907"	-8.29174460023938	3.53012585547912	146.989532434811	1.20641395173664e-19	2.02907337025419e-17	"gene-31907"
"gene-104957"	-10.9918613078896	3.68278037812738	194.341047225684	1.43438766228799e-19	2.37480807337556e-17	"gene-104957"
"gene-334325"	-8.26623556295854	4.11633474752138	145.244833227194	1.63857596807004e-19	2.67113091656463e-17	"gene-334325"
"gene-295673"	-9.97119688512216	3.90821345687676	144.495387341271	1.87028148292538e-19	3.00265190804202e-17	"gene-295673"
"gene-7154"	-10.27827122527	6.26884326239547	144.352485018832	1.91814623129453e-19	3.03353395026819e-17	"gene-7154"
"gene-244768"	-3.73055691106498	4.53810849733701	143.643176866664	2.17501042199123e-19	3.38917800462044e-17	"gene-244768"
"gene-226987"	-5.50620899935103	4.7440542988496	143.44956376991	2.25107543502231e-19	3.45686888543425e-17	"gene-226987"
"gene-301715"	-5.5385132655924	4.74534964126645	143.206140412243	2.35059669068101e-19	3.55813179063656e-17	"gene-301715"
"gene-242461"	-10.0947719515146	2.37033839340955	186.101404283792	3.59402029700838e-19	5.34266191115945e-17	"gene-242461"
"gene-145478"	-7.28287043083525	2.93091359381814	140.705369933407	3.67630601754471e-19	5.34266191115945e-17	"gene-145478"
"gene-280975"	-9.86936093550123	4.6208270934733	154.001462537481	3.68076934234277e-19	5.34266191115945e-17	"gene-280975"
"gene-163088"	-7.58073210029235	4.95157878524091	140.509194444026	3.80840568624656e-19	5.40825711461282e-17	"gene-163088"
"gene-364225"	-8.69304760858756	1.11909405725359	185.545724612051	3.82804155904078e-19	5.40825711461282e-17	"gene-364225"
"gene-172875"	-4.33477665248655	3.83358270283288	140.02204388135	4.15791182090205e-19	5.79700442819449e-17	"gene-172875"
"gene-26944"	-5.53741318286185	7.42048101819129	139.751254374993	4.3662513513252e-19	6.00841549592751e-17	"gene-26944"
"gene-367041"	-8.32822583989643	3.32520954016856	138.052119278942	5.9423025494345e-19	8.07238946330872e-17	"gene-367041"
"gene-6405"	-7.69056496292864	3.99083377286495	137.906445997895	6.10209981141687e-19	8.18453792427508e-17	"gene-6405"
"gene-69960"	-9.04695308566201	1.83644290043481	156.819419419339	6.78281232521492e-19	8.98383492474716e-17	"gene-69960"
"gene-99832"	-10.2155232041901	2.97046288031392	180.338239656024	6.96412726205917e-19	9.09893059130956e-17	"gene-99832"
"gene-41369"	-11.2899711872434	3.90632977902961	180.243227338939	7.04145251498098e-19	9.09893059130956e-17	"gene-41369"
"gene-16211"	-9.05278370719849	2.63253307343731	136.994252579777	7.20815331229473e-19	9.20211957796084e-17	"gene-16211"
"gene-432055"	-9.11411784973978	2.72057440816494	136.814765092099	7.44895566359108e-19	9.39632550135846e-17	"gene-432055"
"gene-179836"	-11.5346388425322	4.30949367057649	179.520787441761	7.65931770047007e-19	9.54801533578599e-17	"gene-179836"
"gene-145538"	-6.21817592322259	4.9992513493109	134.440431494608	1.15351835578295e-18	1.42124191835769e-16	"gene-145538"
"gene-122764"	-8.43983801472685	1.8981619714053	133.582860028058	1.35254386145893e-18	1.64730514436998e-16	"gene-122764"
"gene-406501"	-7.8534323378429	2.45408317019701	132.956880097021	1.51980921651492e-18	1.82998846115819e-16	"gene-406501"
"gene-218723"	-6.20598587930072	4.28558983947279	131.388933073204	2.03842676786716e-18	2.42687303733937e-16	"gene-218723"
"gene-31263"	-11.4774902239702	4.28666537455598	148.24584421714	2.43534461382693e-18	2.86721239201224e-16	"gene-31263"
"gene-38873"	-8.52870778223546	2.25899086154983	141.104724773289	2.86686438144981e-18	3.33816428415848e-16	"gene-38873"
"gene-105556"	-6.04852757364042	1.51059039766652	129.40606363922	2.96436256432424e-18	3.41417236212823e-16	"gene-105556"
"gene-170302"	-7.4975281637935	2.62981328255533	128.445232789551	3.55881409186644e-18	4.05475205563622e-16	"gene-170302"
"gene-363459"	-10.9115422666285	3.53063754121754	165.973217351041	3.90011700281467e-18	4.39634465551322e-16	"gene-363459"
"gene-259401"	-7.50373206383128	3.29926921035219	127.603490532995	4.17973583227643e-18	4.66194535566327e-16	"gene-259401"
"gene-175843"	-6.1411829432243	0.884193504051951	127.449121130535	4.30515693041137e-18	4.75181696194155e-16	"gene-175843"
"gene-183629"	-8.35651779541597	3.12928959031056	126.283060710543	5.3863664850253e-18	5.88391126549774e-16	"gene-183629"
"gene-133409"	-10.183441179182	4.19368130141267	137.045482562023	5.61702136702295e-18	6.07326106173216e-16	"gene-133409"
