"logFC"	"logCPM"	"F"	"PValue"	"FDR"	"Gene"
"gene-372264"	-11.5147797135819	3.28337317814409	900.548567316992	1.35074791242757e-17	1.42193232741251e-13	"gene-372264"
"gene-237342"	-10.6304432668751	2.83783649689711	168.237691207338	1.50185581944751e-11	7.90501810566199e-08	"gene-237342"
"gene-226987"	-6.37548164084424	3.06758716746286	115.967009748487	4.06039111998465e-11	1.42479124400261e-07	"gene-226987"
"gene-8100"	-11.1409738291194	3.12718367902573	165.626015475849	6.86234611771949e-11	1.7345440661711e-07	"gene-8100"
"gene-44107"	-8.84674754965032	4.69359999405135	108.549847033439	8.23854880864016e-11	1.7345440661711e-07	"gene-44107"
"gene-244566"	-9.31065568680787	1.62881177550823	124.281904781591	2.5081452490779e-10	4.25586746699876e-07	"gene-244566"
"gene-372068"	-7.55894151745937	1.86231768321322	96.5364183261399	2.82996791763953e-10	4.25586746699876e-07	"gene-372068"
"gene-243159"	-4.4838801314623	3.73818604601351	92.3502600957952	4.47805474957748e-10	5.89256029360026e-07	"gene-243159"
"gene-218923"	-6.99945282024528	2.51947066033472	97.1754508413225	5.98314723970413e-10	6.99828788804059e-07	"gene-218923"
"gene-199491"	-9.64004731418467	1.67306892324245	114.244081799162	1.59616514295712e-09	1.55345113507458e-06	"gene-199491"
"gene-77414"	-5.09856470661704	4.15692500363081	81.3588905675334	1.62325092484282e-09	1.55345113507458e-06	"gene-77414"
"gene-218723"	-8.67333608197424	2.57644682413535	74.138309356827	4.07672305640155e-09	3.57406538661602e-06	"gene-218723"
"gene-198922"	-11.4044171697287	3.30668648701377	100.368721747797	4.6188542583569e-09	3.57406538661602e-06	"gene-198922"
"gene-58400"	-3.8580559722071	1.96833110908067	72.9832872207297	4.7531980063289e-09	3.57406538661602e-06	"gene-58400"
"gene-181562"	-7.87888507498572	2.36245727145834	70.6615623540321	6.50775227299778e-09	4.56714054518984e-06	"gene-181562"
"gene-156891"	-8.93827927001201	3.35698580292688	68.965978095842	8.22615533750522e-09	5.12981964120544e-06	"gene-156891"
"gene-333573"	3.81707089106031	3.18452587579614	68.9156373197446	8.28412025273036e-09	5.12981964120544e-06	"gene-333573"
"gene-157744"	-9.09222580433508	1.47276391119633	90.3211465852973	1.08099916827035e-08	6.14836666609132e-06	"gene-157744"
"gene-308117"	-5.92883304774782	2.0313879729563	66.7210951648238	1.12929338680806e-08	6.14836666609132e-06	"gene-308117"
"gene-145496"	-3.60523926964507	2.14352728297272	66.2263279301161	1.21224597217791e-08	6.14836666609132e-06	"gene-145496"
"gene-118220"	-11.0702918302265	3.25687854329939	88.9034318007773	1.22651942612252e-08	6.14836666609132e-06	"gene-118220"
"gene-244768"	-3.58083852279655	3.51327368673003	64.7400505312727	1.50343686525162e-08	7.19394540022898e-06	"gene-244768"
"gene-350745"	-9.64534944824031	2.02395357897995	85.5762264272941	1.66077798899514e-08	7.60130864789211e-06	"gene-350745"
"gene-77495"	-4.14332365024826	1.09793120095599	63.6790654918472	1.75704952070508e-08	7.70685846019264e-06	"gene-77495"
"gene-92145"	-10.6707018087108	2.76478964986888	79.3215797420394	3.01748631846167e-08	1.27060313897784e-05	"gene-92145"
"gene-301715"	-5.32332108888585	3.18370816710474	59.7406156261948	3.1872579866689e-08	1.29047172406398e-05	"gene-301715"
"gene-253843"	-7.47552618750721	1.61193768732142	62.5424386278143	3.65249882248341e-08	1.42406870756603e-05	"gene-253843"
"gene-136337"	-8.82710838626348	1.11975435368041	77.0163773267179	3.79713467164843e-08	1.42758702458725e-05	"gene-136337"
"gene-180400"	-7.56190399683987	2.8040574752632	57.9310194029708	4.22995381858537e-08	1.53547323614649e-05	"gene-180400"
"gene-41508"	-7.12855873512721	4.13290846717072	57.4963758553531	4.53170309768218e-08	1.59017461697668e-05	"gene-41508"
"gene-303219"	-2.47717799794413	2.8600926396264	56.6982416570395	5.14789962897722e-08	1.73084070231623e-05	"gene-303219"
"gene-39831"	-10.1040756502775	2.4368334874863	73.838490589375	5.26141374314803e-08	1.73084070231623e-05	"gene-39831"
"gene-172875"	-4.22356568469487	2.19528201151692	56.0909849504315	5.67705816951037e-08	1.81098155607381e-05	"gene-172875"
"gene-249784"	-6.98577261941212	0.990731756992099	59.1678997627582	5.94510201471404e-08	1.81263400140612e-05	"gene-249784"
"gene-238229"	-7.18740133504098	-0.401554234568668	72.547045591975	6.02661632461424e-08	1.81263400140612e-05	"gene-238229"
"gene-14822"	-5.02178349496177	2.96158913138525	55.3664795581238	6.38620329537001e-08	1.84937815035061e-05	"gene-14822"
"gene-321850"	-6.39637345430255	0.129568944226812	55.2581963615674	6.50014168927261e-08	1.84937815035061e-05	"gene-321850"
"gene-69960"	-8.07553021280096	0.624356226588011	70.2613984110553	7.70084647716924e-08	2.13333712803054e-05	"gene-69960"
"gene-39091"	-8.03973043726715	0.594567642402428	62.5087415575813	9.32081206766755e-08	2.51590227272657e-05	"gene-39091"
"gene-178966"	-10.2105342400962	2.32936076720702	67.7645183598311	1.01402089967633e-07	2.66864950272318e-05	"gene-178966"
"gene-33981"	-12.8578335915339	4.95078871594556	67.5296989567305	1.0410340602249e-07	2.67291842731403e-05	"gene-33981"
"gene-133498"	-7.56517806636438	-0.188428275471537	61.1858800430644	1.10618593362433e-07	2.77257602934842e-05	"gene-133498"
"gene-53281"	-9.88360847756912	1.85987194521282	65.415453852155	1.32345063891712e-07	3.23999183160013e-05	"gene-53281"
"gene-200848"	-7.59611550532154	0.50530248277942	64.6896475529706	1.43914754657146e-07	3.44316050517221e-05	"gene-200848"
"gene-185248"	-4.81847155666346	2.60951269663203	50.3157906503042	1.49647998904107e-07	3.44323677250696e-05	"gene-185248"
"gene-170101"	-8.91614223807856	0.999738734974392	64.2732402022813	1.51053955112761e-07	3.44323677250696e-05	"gene-170101"
"gene-376728"	-3.84585262112056	1.69745685878402	50.1614838529032	1.53730529408024e-07	3.44323677250696e-05	"gene-376728"
"gene-122800"	-8.32539202280843	0.772610041202585	63.6086385852501	1.63272747324318e-07	3.58077543975645e-05	"gene-122800"
"gene-242872"	-8.51768299430074	0.912183411592625	62.8777460142881	1.77985597704902e-07	3.82378446334592e-05	"gene-242872"
"gene-362876"	-9.99936576287125	1.9953088770879	56.304349556262	2.13414933652064e-07	4.49323801311056e-05	"gene-362876"
"gene-184622"	-2.66098071462244	1.78947502874509	47.5956298651435	2.42530972980125e-07	5.00612461286623e-05	"gene-184622"
"gene-122433"	-3.91465961244599	2.99715342445718	47.2293245291467	2.59185505449172e-07	5.24701118435275e-05	"gene-122433"
"gene-92640"	-5.52770139388031	2.05433300628499	47.1027853308976	2.65221674049162e-07	5.26790294851987e-05	"gene-92640"
"gene-38083"	-8.49553583386773	2.67473518222536	49.4803432610889	2.71620286196559e-07	5.29508657924291e-05	"gene-38083"
"gene-177267"	-10.3556161606688	2.46525621419673	51.6977616483598	4.12957044809888e-07	7.90399783766125e-05	"gene-177267"
"gene-302907"	-8.7006844121744	0.837035847504267	55.7228372347982	4.32759769481217e-07	8.13511088094423e-05	"gene-302907"
