"logFC"	"logCPM"	"F"	"PValue"	"FDR"	"Gene"
"gene-372264"	-10.7309886472498	2.93846151014881	470.364021128663	9.33655904839434e-19	1.02636793618999e-14	"gene-372264"
"gene-122433"	-8.82082497447283	4.2737897107239	132.058997250176	1.73622461126857e-13	9.54315857583769e-10	"gene-122433"
"gene-163088"	-11.8595676219079	5.14265335204795	108.631232041943	5.06207039121889e-12	9.89650754010897e-09	"gene-163088"
"gene-372068"	-7.48987102472099	2.43826683630667	107.008325273483	6.1412219339985e-12	9.89650754010897e-09	"gene-372068"
"gene-92145"	-13.485550069986	4.90135864545023	120.028884286269	6.95627543984857e-12	9.89650754010897e-09	"gene-92145"
"gene-136450"	-4.81949666616496	5.88993791662511	100.116844348748	7.53565651902393e-12	9.89650754010897e-09	"gene-136450"
"gene-198922"	-12.7999428422237	4.47337648889412	128.733753608325	7.57276508681992e-12	9.89650754010897e-09	"gene-198922"
"gene-41508"	-10.9434131934093	6.57636323570121	105.155973591377	7.67811423143553e-12	9.89650754010897e-09	"gene-41508"
"gene-33981"	-11.6895688991076	6.81901060466145	104.713706572035	8.10229854097888e-12	9.89650754010897e-09	"gene-33981"
"gene-39831"	-13.8098785794008	5.10271483717411	122.435545943648	1.33502516808778e-11	1.36420568738887e-08	"gene-39831"
"gene-156891"	-8.82315676015035	5.32745216470942	95.6781364713344	1.36507437107956e-11	1.36420568738887e-08	"gene-156891"
"gene-227053"	-13.4368099663077	5.05849661168157	119.562661388697	1.74300528458448e-11	1.59673809111977e-08	"gene-227053"
"gene-157744"	-9.56660085066443	3.77104909823546	100.252660591258	2.7735569096496e-11	2.33673572320114e-08	"gene-157744"
"gene-136337"	-12.8570223538676	3.94233228915026	113.966015742094	2.97592105201637e-11	2.33673572320114e-08	"gene-136337"
"gene-304890"	-8.83747601216718	5.16278579548791	87.8333109886592	4.10815181334958e-11	2.85455136854088e-08	"gene-304890"
"gene-145538"	-8.48832346606055	5.22686501439885	87.755566152688	4.15471862973292e-11	2.85455136854088e-08	"gene-145538"
"gene-122791"	-12.0989080618629	3.50113154927567	109.461584668429	4.65004360846019e-11	2.86479168116144e-08	"gene-122791"
"gene-38083"	-13.8788536483055	6.99141078921743	95.9505639301559	4.69135795532655e-11	2.86479168116144e-08	"gene-38083"
"gene-273137"	-11.2850445197402	4.4809026127853	86.5519280008926	4.95142744856431e-11	2.86479168116144e-08	"gene-273137"
"gene-242872"	-10.7458221644606	3.90719316121808	94.472689107904	5.64310970543267e-11	2.9653240518807e-08	"gene-242872"
"gene-350745"	-12.525317815034	5.68617023842967	94.4423512777429	5.66467798503544e-11	2.9653240518807e-08	"gene-350745"
"gene-303219"	-4.31492821651228	4.40719321058322	85.0788368429787	6.15206679901432e-11	3.07407592370747e-08	"gene-303219"
