WJ-3841-1-14-10-M_S377	WJ-3841-1-14-13-F_S429	WJ-3841-1-14-14-M_S399	WJ-3841-1-14-15-M_S400	WJ-3841-1-14-16-F_S430	WJ-3841-1-14-19-M_S425	WJ-3841-1-14-20-M_S426	WJ-3841-1-14-23-M_S427	WJ-3841-1-14-24-M_S428	WJ-3841-1-14-4-F_S378_	WJ-3841-1-14-7-M_S374_	WJ-3841-1-14-8-M_S375_	WJ-3841-1-14-9-M_S376_	WJ-3841-1-16-10-M_S401	WJ-3841-1-16-12-M_S402	WJ-3841-1-16-14-M_S403	WJ-3841-1-16-17-F_S405	WJ-3841-1-16-18-M_S404	WJ-3841-1-16-19-F_S435	WJ-3841-1-16-20-M_S431	WJ-3841-1-16-22-F_S436	WJ-3841-1-16-24-M_S433	WJ-3841-1-16-25-M_S434	WJ-3841-1-16-6-M_S379_	WJ-3841-1-16-7-M_S380_	WJ-3841-1-16-8-M_S381_	WJ-3841-1-16-9-M_S382_	WJ-3841-1-18-10-M_S383	WJ-3841-1-18-11-M_S406	WJ-3841-1-18-12-F_S440	WJ-3841-1-18-13-F_S420	WJ-3841-1-18-14-M_S407	WJ-3841-1-18-17-M_S408	WJ-3841-1-18-19-M_S437	WJ-3841-1-18-21-M_S438	WJ-3841-1-18-23-M_S439	WJ-3841-1-18-5-F_S384_	WJ-3841-1-18-8-F_S409_	WJ-3841-1-18-9-F_S410_	WJ-3841-3-14-10-M_S361	WJ-3841-3-14-11-M_S385	WJ-3841-3-14-12-F_S389	WJ-3841-3-14-13-M_S386	WJ-3841-3-14-14-M_S387	WJ-3841-3-14-16-F_S414	WJ-3841-3-14-17-M_S411	WJ-3841-3-14-18-F_S415	WJ-3841-3-14-22-M_S412	WJ-3841-3-14-23-M_S413	WJ-3841-3-14-4-F_S362_	WJ-3841-3-14-5-M_S359_	WJ-3841-3-14-6-F_S363_	WJ-3841-3-14-7-F_S388_	WJ-3841-3-14-9-M_S360_	WJ-3841-3-16-10-F_S393	WJ-3841-3-16-11-M_S365	WJ-3841-3-16-12-F_S394	WJ-3841-3-16-13-M_S390	WJ-3841-3-16-14-M_S391	WJ-3841-3-16-15-F_S418	WJ-3841-3-16-16-M_S392	WJ-3841-3-16-17-F_S419	WJ-3841-3-16-18-F_S432	WJ-3841-3-16-21-M_S416	WJ-3841-3-16-26-M_S417	WJ-3841-3-16-7-M_S364_	WJ-3841-3-16-9-F_S366_	WJ-3841-3-18-10-F_S373	WJ-3841-3-18-11-M_S395	WJ-3841-3-18-15-M_S396	WJ-3841-3-18-16-M_S397	WJ-3841-3-18-17-M_S398	WJ-3841-3-18-20-M_S421	WJ-3841-3-18-21-M_S422	WJ-3841-3-18-22-M_S423	WJ-3841-3-18-24-F_S424	WJ-3841-3-18-4-M_S367_	WJ-3841-3-18-5-F_S372_	WJ-3841-3-18-6-M_S368_	WJ-3841-3-18-7-M_S369_	WJ-3841-3-18-8-M_S370_	WJ-3841-3-18-9-M_S371_
gene-26658	2.00702176025961	2.63171690145727	0.837460734743879	0.947963533655858	3.28859331823341	2.56531702268136	1.50286657459417	1.60046087408215	2.59958886908051	2.2057576671148	2.06567191417983	2.59698348241962	2.87966297877044	3.27903991012507	1.9920586453914	2.20500291434868	3.02590319109722	1.90773716706641	2.69673352116752	3.07269457368534	2.73227365516656	3.61890670862243	2.8599021056241	2.42240370480703	2.21277564794382	1.52668327438569	2.35993016414252	1.50063559797796	3.65508957652668	3.3546750194447	2.50147575657289	3.24580792811544	2.2456510187197	2.62025627669967	2.29139921782294	2.53032104089105	0.646038784261124	2.92728775420604	3.22691096746064	2.43579987684793	2.26847527102641	2.63976454436185	2.40221057678101	2.77598953588248	2.15905707579807	1.94602965499183	2.03000689521915	-0.0941150041288844	4.01079992812338	2.9193401929634	2.16994053010326	2.8912502835477	1.9089623317417	1.5987087837369	2.53347251884047	2.70892886658087	1.66099214416693	1.60409779745927	2.12711758741957	2.01298912440187	1.4575458656226	2.37341234357871	2.01457578070555	2.365399111119	1.68083287620508	2.02334773935602	0.928839832818062	2.55816741853033	1.97097544446283	3.53389118044134	3.37942497831306	1.57580756381351	2.45839815832039	2.57863113146255	1.72073980297381	0.394990772564942	2.54108946821539	3.42135834553263	2.62688559086019	2.613216985192	1.99698779490223	2.4922317988707
gene-26682	1.16103000618716	0.747424381093108	1.18717627445802	1.43963504515745	1.31015603402015	0.218128424698025	1.48054276597925	0.925032744983227	2.00470413706571	2.00166471179668	1.43129255514638	1.16116847635917	2.29054505593176	-1.02750162268654	2.21972941296143	0.741542893495803	-0.219880055380124	-0.0367679991688108	1.36159546068703	0.735431352214108	2.73227365516656	-0.196495034522275	2.34474556994437	-0.987568802151147	1.75662029745808	1.52668327438569	1.93839602555835	0.877031960081474	1.76801400993277	1.18799679686536	1.27162118686242	1.45349674516457	1.78804297196501	1.53907637769491	0.638558579236545	0.878947974167267	2.03253398682672	-4.34965806455804	1.76119281584951	-1.29871624247822	0.534042395819396	0.169150455323667	1.5610434968256	0.791817766545954	1.43261545669716	0.397336784462554	1.22015133891868	1.60661681837082	1.22954514214152	1.75277015674798	0.253229952199023	-0.475824573467616	1.59639817070039	1.14455007181436	0.569680621124026	0.74103646062395	1.93714588829813	0.547418646735127	0.574193398064499	1.28766431697793	1.5971473672756	-0.144835923752983	2.28716134404044	1.25600662025936	0.599161699455109	1.90456631104951	1.4577456898235	0.132166007664734	0.248122758322384	1.57194626419146	0.546195043443466	1.60843484235726	1.17113279158438	1.39979592497504	1.1154731385565	1.50283864549346	0.939767422810614	1.58491074856461	1.56445873471614	1.66109710813103	1.6120276749332	0.698949495681522
gene-26706	0.734788656905602	-1.53380460268287	0.161561172053537	-0.015814816821439	1.35654092269459	0.676288859929896	0.652690687637594	0.167429111826834	1.23963674572095	-0.0560831762633189	0.768878329645964	-0.0794520451512096	1.65814744537294	-0.734715213692463	0.331096871639239	-0.592649393252948	0.454129549990332	0.125069032045696	0.313869634948661	-0.485202241714202	1.01994371733251	-0.405435965167436	-2.20598401512282	-0.450150778204235	-0.702465361625264	-0.57207824291784	-0.643274176242195	-0.87411519190636	0.788642297389337	1.21133430043634	0.124024877641696	0.245128818143096	0.0108831779896996	0.322870920991032	0.0638114388863823	-0.0830786518145821	-4.34965806455804	-1.03747885426364	0.394489898908729	0.165258482032323	-1.21566286647253	-2.44641036833863	1.16540309862746	-0.257624908591166	-1.02689229048096	0.65138890765772	0.139681678994587	-1.88364701848508	0.167266168478313	0.24510676640862	0.324258974550754	0.919583354788822	0.342826857209247	-0.0234933469604163	0.00836165885213131	0.0881458678822109	0.468130499062504	-0.184615430054501	-1.28983676195629	1.28766431697793	-0.719940343691433	-1.7099136625171	-1.94824799726967	-0.27088460006568	-1.59540013694518	0.230925463492337	-4.34965806455804	-0.334805841003204	-0.693494104758279	0.143967486082067	1.14127526629233	-1.63580865024483	-0.916842576908361	-0.838770768377959	-4.34965806455804	-0.306537822031813	-0.506475412048073	-0.693132802162862	-0.639203936667302	-0.25812443293391	1.19190879605651	-2.44233274129107
gene-26733	0.254692257026541	1.36050182375937	-0.088875434344864	2.85919356778071	-0.901916781505267	1.15253975860392	0.39067133425513	1.76145724473285	2.3420241055788	-0.0560831762633189	1.08247681441283	2.55629355133509	2.82489597148067	3.97477540714291	5.45524322156234	1.22026891178678	1.25857581020462	5.43728264285953	1.63243290139479	3.98434502441257	-4.34965806455804	5.13388104675423	4.57149442205416	3.0165510725775	3.51365995013757	3.88318980592081	5.33167092336256	4.04737996370278	5.89102465588291	1.0394404782752	0.701239253789834	5.89818369214411	4.55153174950312	6.24811583024684	4.42494089339748	4.84691035347755	2.03253398682672	2.86358019174362	0.904015434619755	1.5403075652759	1.10262253850902	-0.471647407068182	0.478923190881553	1.03799996811852	1.372354210301	2.15214198593062	0.0199782463813307	0.867616116756386	1.25214968569368	0.24510676640862	1.49358900937269	0.785815878329273	-1.54939214967256	1.96535788170092	0.22066854426641	3.72579168307392	0.468130499062504	1.82316118372054	4.85474221112213	1.43676600753936	2.23255892658128	2.37341234357871	1.47514814072902	4.45169999768657	1.40182992524337	3.63447497680534	1.4577456898235	0.942930889955493	2.82953423977479	5.8909674069519	5.93190417095758	4.63625091195116	6.39089178287695	5.52953713611152	2.09905039751345	1.99033606097743	4.91784480478379	1.50821808679954	4.61494668673234	4.15547460192844	4.30466384656961	4.1749850221974
gene-26825	-2.44504573251337	0.467254203383293	0.0417702030658476	-0.565442853544802	-0.520319144731157	-0.512002530015097	-0.60325330306597	-0.92581054067249	1.27944610039412	-1.50094143942366	-0.190180085076964	-2.63290413698733	1.48056150395026	0.205173708216121	-0.0653112379989284	-2.15522304464212	0.498318198941637	-0.0367679991688108	1.75090008408045	0.650622447862599	1.01994371733251	-4.34965806455804	1.15639709753789	0.500684349270708	-0.702465361625264	0.839902082210343	1.02818403292438	-1.16397788919607	-0.352274583719785	0.814089778896908	-0.428831316823935	1.50154483771344	-1.39754821087136	-0.992672786307762	0.238593391611512	0.167408691591358	1.36480247910205	0.447249096691556	0.864453467180779	0.564433372577491	-1.21566286647253	-2.44641036833863	-1.59016540116664	-3.05132288778995	-1.02689229048096	-1.36889216313737	-2.87021896466291	-1.88364701848508	-0.640402607265786	-0.259113369950778	-0.375511699297986	0.785815878329273	-1.54939214967256	-1.82241138370869	-0.541846558108064	-4.34965806455804	0.468130499062504	-0.868938949266285	1.63627246608623	-0.784221536646801	-0.334339177878923	1.28939989874494	0.87558366113189	1.21253807677187	-0.706481827168686	-0.230582728021665	-1.37233473446634	-0.736862858909271	-0.449659419517897	-0.516991743422495	0.287584413218987	-2.43113854709355	1.73694112745326	-1.81367285937883	-1.08139818053637	0.864959737285164	0.0445844982848258	-0.0278313185255807	-0.0699119508059645	-0.0609748921762385	-0.357222120240137	-0.466462417867024
gene-26869	6.28250093208451	5.90639068681848	5.85075336092409	6.1082323115694	5.91477515207521	6.12193237121182	6.50082907063227	6.12268348978961	5.98055012893502	5.85072665497308	5.95285005922196	5.605115771486	6.08246241838851	6.23614490242005	5.84290977792281	6.41031897938265	6.47326974171996	5.40612371691041	6.00135496402137	5.82039969490391	6.00067566190915	5.50297167918136	5.66842304619885	5.92488112191097	6.45187533975548	5.91170039360769	6.00616724352026	5.68066196009058	6.03299164274337	6.51022871950397	6.65368757176957	6.25687020536725	6.43487049655429	6.13908569583353	6.37177443484382	5.94333660642921	6.07146859904103	6.18977882431338	6.42196302424355	6.26656028194603	6.37999408750321	6.3701020048505	6.01171282102197	6.1163943452207	6.26919862481772	5.83994190646432	6.02343180830936	6.34684341778237	6.68848211524288	6.43506511795768	6.1768758219025	6.07255727032874	6.67204934794398	6.55453340591342	6.06313847992816	6.00750491694437	5.5672883258663	6.13281454990798	6.12120662907288	6.11738492483651	5.96271924004016	6.27708051702082	6.29102912998922	6.20777334298779	6.24556006320784	6.33152501999242	5.73229108585282	6.79395127945177	5.98540725579965	5.20012693693451	6.48058193195717	6.18050986772916	6.15665632397314	6.40731677654947	6.30443786605936	5.99087628996535	6.51271634728542	6.36481475193415	6.30953859978978	6.67303489411979	5.88028548703899	5.87920177522536
gene-26923	4.76747778714464	5.04502102049104	5.00195481249583	5.03880714561105	4.86069623225219	5.04493334895042	4.27575332863688	5.03064224676293	5.18268406118982	4.95814944207163	5.00692799248368	4.87960187043977	4.70055914478484	5.26943963118528	4.80373311963879	4.75619732814182	6.3422657747346	5.25255531126404	5.34499467030768	5.60064024491396	5.49925462830896	6.05586689492319	5.17065683324511	5.35037353940265	4.52834422722656	4.7656189522096	5.62572866696125	5.16986736617263	5.32863572285553	5.59879120147845	5.63392036785869	5.87214886684492	5.51812071846584	5.76374959718162	5.56868913765645	5.37770387104181	4.26674180913892	5.41471690566578	5.91973554624596	4.75679588503322	4.67153037782226	4.92411990314358	4.57459858753828	4.60382030533933	4.83490644151071	5.18917888015807	4.81795419800433	4.51789692289532	5.26905644683699	4.51745127961079	4.91856140027489	5.42108125854281	4.26047464885663	4.71919883953539	5.12479231009858	5.65657109148069	4.70416741373028	4.8968994441429	4.20213997112842	4.7634922265601	4.56524367487327	5.64650668042884	5.58655224562841	4.29901747357608	4.82240663314199	4.69115057171112	4.69187960513726	5.6736581268127	4.92296576554066	5.42679167895663	5.88066767577047	4.63625091195116	4.53099161417094	5.46948133094142	4.74043998898592	4.98623814894119	5.37687473062059	5.72816370936571	5.40336424964406	5.04530700543964	5.08522731924982	5.21643273586474
gene-26944	3.40338800800601	0.11923467696983	3.83878683861065	7.00411749227233	-2.24406649227606	4.64046812961444	3.40324680143277	5.70592451437147	6.93629717838856	1.47898201861261	5.06513947385243	6.88534638178693	6.52183814264995	8.33594669192258	8.89934908831045	6.05625172936348	1.57972727050675	8.80292393443009	1.11882190918857	7.08613888404453	1.01994371733251	8.3265441628439	7.9887615200788	6.29478179052905	8.00523653238203	7.84223411272963	8.91431486263651	7.70319301658256	9.43917724208357	1.01312284312207	1.66503635237879	9.08687450001952	8.0382767661133	9.74028749261302	8.52783521091365	8.51821293498156	-0.851207393061369	0.662208213928059	1.1541861275422	6.53334387635218	4.88216470109897	-0.225060467167929	4.8577080645779	5.39343756692097	1.5996248239835	6.28834865060211	0.85072311042063	5.48809331921079	5.14620887844331	2.31812999470514	5.1191412008502	1.76514684671206	1.98202047273926	6.26230204446384	-0.240670407284555	7.72699636585963	1.44232429640366	5.14063436384629	8.64498296264035	2.10500237402381	6.88364265316302	2.05489425618558	1.897431579083	7.916678608269	6.88525841608542	8.20417665893803	1.05126991510428	1.13614351183443	7.21123171686313	9.32959865773969	9.61171830375926	8.40484697206898	9.4667087178447	9.4095866138867	5.22456565859511	1.05274006900852	8.71363107703038	1.70431353065387	8.45557308328296	8.09703934619702	7.97407712163852	8.14426888136584
gene-26974	3.42614696041407	3.66864231165266	2.76078788146893	2.99297384201643	2.61485981570782	2.93184872493467	3.91700002503937	3.10121964233149	3.36309007442204	4.33135934876	2.99865597557624	2.6365572000195	4.98078332681001	2.26161785404895	3.70541975077283	3.91589441414873	2.60872843545634	2.98518130398244	3.5675788822878	2.57098196080461	4.40300587173209	0.762381194137066	3.31363466246328	3.26452189061119	4.64886449626437	4.48842794243526	3.54305946099629	3.4161654302662	3.78839048197045	3.685671216616	3.29653593431049	3.08953369920619	3.61806157038167	2.96837364344765	3.19789184110518	3.52418359164568	4.47774454962803	2.90636293236933	3.03534518285565	2.59363144453642	3.78492507545493	3.05585267606623	3.09450725617739	3.83373236909473	3.18654302092716	1.32225438429948	3.35393238143611	3.982534930225	5.02838195809154	4.44404780722657	3.3777646147467	2.95496587848979	4.04723397292111	4.26396853040436	2.36507447132278	1.71971098913277	3.69454242573791	3.36012885867631	4.36219991450764	4.17983174376233	3.33548148839657	1.83038837860777	4.0479337350525	3.80878616938672	3.35004611399727	3.67132492771111	2.8340266950769	3.45401018093261	2.96192215913317	3.40707569694309	2.70469076992785	3.83102847816429	5.70918987322298	3.0782019443872	4.17945855700665	4.26032154785291	3.76812217309143	3.64081241783053	3.83322056063363	4.43288011425574	3.94987805355657	3.73041730627195
gene-27206	6.25416196937537	5.97256002341761	6.27021188630166	5.8758738965412	6.00125688520029	6.20133251232536	5.87442052608055	6.17007599562695	6.0192728305643	5.82385450092767	6.14559323751816	5.87564592598224	5.79015873363115	5.98528774332334	5.66528433327317	5.80441736463888	6.93122541525667	6.09924004651311	5.86679725633507	5.96351422340777	5.9706416937737	5.97451751555273	5.68497643833066	6.05571093744898	5.42920854543654	5.76155639062596	6.03463674493793	5.63526313526031	5.96163042270977	6.3233953836773	6.49930029009534	6.18971675174842	6.17728067923861	6.24940638486656	6.41247085672863	5.96209894349623	5.66757808182672	6.1119504195571	6.36816920392495	6.06179554852676	6.24620564323178	6.13371780461561	5.93368332394537	6.25468453826241	6.23787731562822	6.11619452871417	6.0750263319911	6.20863985363487	6.5292858664876	5.99556483177561	6.22755088685305	6.37293005128169	5.91003184712914	6.01886405604588	6.09209161354673	6.34639388942151	6.02199945065353	6.2571221065528	5.56078800268351	5.97222994496508	6.02380352753937	6.65684998549236	6.26761669670365	5.5495099914896	6.24019037096083	5.80203997701021	5.98361686370374	6.63547760513678	6.10478216030929	5.865065682103	6.1590669602123	5.62688661482528	5.58106863893627	5.9312628986171	6.08197991583622	6.14592374862971	6.16482802153004	6.28756460190696	6.07163116233318	5.91176293444862	5.91762728029097	6.36310307834427
gene-27242	3.77717235867937	4.44322783249982	3.51809458014058	3.33288624954027	3.76336753213613	3.74622177051264	3.88760998721709	3.51670338158506	3.97332753152259	4.37432468398154	3.09959218706394	3.69473828026631	5.52404127705022	4.2421173409878	4.63850788465295	3.59304182386037	4.93948935019719	3.68866827814651	3.87858629527427	3.59936256366674	3.92787603911665	2.73075034394239	4.35804911830978	3.38468270756101	4.77837028479981	4.35923171287832	5.14822371661305	3.54449649614673	4.76301758493479	5.55157102497574	5.73219990363333	5.35499081543355	5.17430188577339	4.74567245184275	5.3249735721534	3.15534075591941	4.63269867119312	4.93586574767608	5.19156434950622	2.86536464756853	2.91693782359764	3.09041547769433	3.40517189261403	3.12277557852134	2.76240160028515	3.34954331837932	3.08980627053083	3.58908388034481	4.25138757009029	4.07286459811981	3.16205672467851	3.24988597073245	3.82200573547779	4.16876328820753	3.33557986675822	3.11564352442025	3.00982259182613	2.94349649117615	4.80452390372898	4.39560591268217	2.86868983651791	3.80659463660086	4.90114575716199	4.55102007411965	2.94789926907056	3.58704814692018	3.14023933944773	5.63898349335393	3.63922352054542	4.32407346826181	4.99400000094851	4.36267137867132	6.22468235463086	4.82268778725826	3.64066422161939	3.36495427758831	5.53126353173328	4.93512377034367	5.36037536049433	5.04836064595964	4.53963044903474	4.56867850140937
gene-27290	6.3255062336236	6.38433366715906	6.45669056086565	6.11640044788153	6.98694783147939	6.91047450940156	5.43206088058827	6.3602051446987	6.48493948359381	6.0360687306117	6.62227708257586	6.60522005959312	6.29550355615178	6.18014804356395	6.3460528134521	5.9659998212602	6.8208246513016	6.24723798443404	6.36749284253655	7.03790829436548	7.25187064720692	7.26409539685068	6.88081203199597	6.34412607640952	5.91641904477998	5.80578534134546	6.32512958242464	6.45839301962001	6.45331063809598	6.56050353535129	6.7733108495616	7.08418655418851	6.6381221871333	7.19101649294473	6.76937324405178	6.13189781945457	6.46301912875992	7.09996551985532	6.78453897037878	6.04236629775403	5.73530755816943	6.23244957504194	6.28350493890925	5.51020219189356	5.95162448256198	7.06830774587123	6.19992210613045	5.55772792207811	5.74003241210505	5.35578494536369	5.96678801389914	6.21436548180475	5.6616667553206	6.08740511629128	6.75067431073031	6.5905836782671	6.68975218039274	5.98547106085238	5.59878835292267	6.0349827192691	5.6221282499475	7.11864572846384	5.49206865074635	5.62398085570787	5.86786396100616	5.88673770503661	6.35148145056225	6.70379461158744	6.04384135347726	6.74062744592799	7.06039595386673	6.34806406373817	5.63205991787835	6.69479090730999	5.69851166133938	5.6083854658354	6.70440197396525	5.97965796659133	6.68463990879224	5.4835037207981	6.19318466672606	5.75613338089446
gene-27308	2.36836299580736	2.89859137694984	2.0680385195386	2.46797629385622	1.82087697980588	2.00597470437914	2.51250215284244	1.68320367732305	3.15413221335764	2.68679524541897	2.90613667919941	1.56827395566912	3.89271000113641	1.90562090020389	2.77594190917281	1.3746649325925	1.35785265201096	2.51588932882193	2.01042616146994	2.45071988521586	4.31011943164153	1.6360830598102	2.87646880543355	1.06887904983034	2.76623673393394	2.1590503338351	2.11941426298524	2.65660052723737	2.15112343124139	2.96615179228653	2.42728708623228	2.15527306347842	2.4687845091228	1.62643121433413	2.5847644947745	2.36471451315979	2.93133049696543	1.73769662582885	2.03506904488198	2.33719805854084	2.98803765590601	1.79772689771884	2.47747279130195	2.58266621968024	3.01977349117184	1.70548308185269	1.84864596991456	3.04634882511754	1.77349463176912	2.77022537946533	2.61448890340515	2.41287843646003	3.14990826416996	2.68198194463286	2.17439024811567	1.25165527597563	3.66954732733327	2.33172266655233	1.93678470569163	3.41702741619679	2.11357337735177	1.60552633884298	2.98680146334038	3.30778082143541	2.1342326242247	2.89508514653181	2.44480707403933	1.45886579333128	2.05243448501867	2.55999644308752	1.42493727240365	2.79405815429431	3.39815322578856	1.79185757388	2.78575871292339	3.00434521619734	1.5019939641828	2.82571623555047	2.53146011490668	1.47391785469868	2.54119328444778	2.914200055969
gene-27360	5.50269018753335	5.71620300075701	5.94037039361011	5.91760465401514	5.71564010085839	5.92112620204185	5.34978065958996	6.01099204405016	5.7590989273583	5.65988562284737	6.18222058663275	5.82516132358718	5.47745517106548	6.10463766869745	5.33886487022694	5.79646935110878	6.34906863118772	5.62151122911819	5.9953670503864	6.39520241200611	5.92438483597697	6.75412940967838	6.20617550015486	6.22185568805918	5.35695417845464	5.5385750946511	5.8264492837812	5.99109548088484	6.44703638603012	6.68137374675987	6.54094004111349	6.58768436084556	6.27841953932441	6.82211045426889	6.00226214730926	6.25534844529235	5.65316500257939	6.20270922493905	6.09981539615878	6.05599419816821	6.06897652897206	6.19588169709316	5.78976685448061	5.93501510947651	6.44954141253985	6.27265986954648	6.13477880900341	5.90630031401973	5.98743513195766	5.66250845010081	6.21124664592356	6.77824520928004	5.6136198516219	5.78206613644419	6.37171884803474	6.53645599334366	5.89836159383358	6.24768848389597	5.79859999132343	6.06106308920752	6.01137584033561	6.80768171790002	5.77269128453646	5.48703546128898	5.99572926935512	6.1508780678558	6.01027841425025	6.76427691723811	6.35405419494592	6.56240610281975	6.97044585632189	5.9260539294908	5.34131633887502	5.95882676796323	5.99523986653676	6.02212389315996	6.35429417239013	6.29709399671666	6.24815451163644	5.69361212856259	5.70814461991383	5.87865042979903
gene-27378	7.34610267189095	7.49649698977097	8.03745023656383	6.82032822492637	8.22486630923434	8.32110463771648	7.17904122540275	7.17911983947635	7.92742016440786	7.16045758550281	7.91833941939451	7.31690781622097	7.32002046674168	4.88631032603668	5.8160734850896	6.34642934575579	6.15568554813306	5.44496834794043	6.51917839234292	6.35388605583251	7.33083420768535	6.5591048504915	6.09023196264272	6.3721496157399	5.43968901875797	5.90170284663641	5.39114372728621	6.21782738709544	5.63915132184641	5.89114668693032	5.92873893054984	5.76119135634228	5.55510217743868	6.20220333580037	5.41512312038301	6.67605901754931	6.11418752468513	5.87672473603255	5.72915159280889	7.52037737805525	8.03883553988071	7.48782197987528	7.83022243946394	7.34943510690621	7.81445038162309	8.06166769049746	7.60311998186775	7.19947331767694	5.5143584481141	7.3401643548829	7.80840389805622	7.98572475218078	7.82322207669575	7.30725269396283	7.83539898256192	6.23233678371552	7.825750931858	6.9763707426252	7.01726234249724	7.13608637943271	6.76527677541679	6.3225075309884	4.80141696740015	6.50325692064641	7.11266762105988	7.12569845726093	6.89791125672179	6.00168112231632	6.85322503097095	5.48289276421608	6.02627766442058	6.10534665760947	5.89349631026425	5.42800869000427	6.97133995238995	6.97152484534661	5.71485730189341	5.64553142354512	5.74313668110496	5.17040450528772	5.79202643954282	5.37885446908843
gene-27407	-2.73704036838799	-4.34965806455804	-2.85549564384033	-4.34965806455804	-2.24406649227606	-3.27371769561899	-1.04630984863044	-2.57018784049987	-1.67431034334607	-1.50094143942366	-2.2206964687057	-2.63290413698733	-1.2702608391414	-2.64904269168288	-0.0653112379989284	-2.15522304464212	-4.34965806455804	-4.34965806455804	-1.16150953936095	-2.06402567764228	0.452324062654982	-4.34965806455804	-1.37922422712839	-4.34965806455804	-1.03250525030391	-1.10537764742974	-2.41891176770754	-1.16397788919607	-1.17650136971871	-0.812938459283559	-1.4563312317764	-2.40990223339325	-2.46388070113434	-2.1174916736914	-0.416840569572154	-4.34965806455804	1.04972703625079	-0.501763300272538	-0.13679040370535	-4.34965806455804	-4.34965806455804	-4.34965806455804	-4.34965806455804	-4.34965806455804	-4.34965806455804	-4.34965806455804	-4.34965806455804	-4.34965806455804	-4.34965806455804	-1.9021998072785	-4.34965806455804	-2.20722778116919	-1.54939214967256	-1.3233790815374	-4.34965806455803	-4.34965806455804	-0.0914793071170185	-4.34965806455804	-2.12643738831586	-0.784221536646801	-4.34965806455804	-4.34965806455804	-4.34965806455804	-0.152486077384867	-4.34965806455804	-0.531902447597627	-4.34965806455804	-2.22198317312053	-4.34965806455804	-0.898665532384035	-3.28911837410813	-0.750173998896645	-2.95286628587749	-2.97119677835455	-2.39424178212631	-1.72630330582801	-1.90322294459951	-1.47528108167033	-2.19441279940272	-3.57292571200288	-1.2693132350337	-1.13967599332257
gene-27428	5.84598893183758	5.42179189841733	5.96630763582417	5.70224566415667	5.1643200918509	5.68854040349334	5.39225487500765	5.67593053731979	5.34859633913548	5.29647482462844	5.41769639153222	5.77875323788611	5.17939875939456	5.29602861047514	5.33616899476242	5.43913308848301	5.55605542177862	5.68454655619217	5.59115916300505	5.27554078993422	5.37863903968742	5.96910825000309	5.49688727099957	6.03248521378532	5.03213718880011	5.18482336488629	5.14742176886132	5.59433236510844	4.95272126458359	5.02502307732229	5.13803062904276	5.24990499504079	5.04305533313173	5.21774210862908	5.1280059843481	5.54743975452479	5.14641585968856	5.38854978600668	5.44558875020168	5.44813054870987	5.59431632009523	5.67793917366265	5.24726185026016	5.32294813747269	5.18070195519431	5.47071355039159	5.83121999738539	5.0301439379731	5.44246784821471	5.08383166045458	5.21103048411395	5.26014726853434	5.34943709057324	5.4779644580117	5.38913647162161	4.99031231740609	5.30860555010435	5.62645883330858	5.26916819695431	5.28994149526261	5.58905815489212	5.99887191223934	4.95099043168621	5.05724706089611	5.7964903290992	5.02236970602952	5.6426218717607	5.45279372004276	5.50715052985625	5.32815154337962	5.21072581236853	5.51946895382985	5.14300479672825	5.24756793358849	5.12594305896908	5.48740339213081	5.00624213486929	5.28464311122006	4.87583561133781	5.22742447517593	4.73944123671152	4.99929312420961
gene-27466	2.89755317061026	2.5243534124193	2.92215015467486	2.9497442706607	3.80577650754835	3.4451807631463	2.58753265326779	2.8852029812506	2.50200902058674	2.90761683597859	3.14077845823512	3.02243321224394	3.49688425954409	2.51941603620904	2.28827981247552	2.07587200367266	3.20322987024573	3.14470498425187	2.88985929892651	2.74470706224531	2.22225705044773	2.59686548840186	2.66388492553135	3.12090686713885	3.0330841170641	2.34761085522546	2.46665195847082	2.38213231168327	2.41150021627938	2.58349123727243	2.84326478487348	2.16276311172787	2.31437127769202	2.03838454849339	2.39102917945984	1.40300987524984	3.54477167658875	3.75718802559548	3.48998566913397	1.7464695222758	1.30181368733696	2.32841509628981	3.28462039433604	2.79843037093996	1.84108447336332	2.8882269871431	2.74751688934528	1.65825415044751	1.0346999951631	2.55109811298729	1.94051004508126	1.99470374354018	1.99972122528757	2.10904971128942	3.79930848533426	0.906249635611575	2.74854415068277	2.07149683374884	1.86731921967589	2.14889796575725	1.55209795749572	3.48151743900548	3.06131147661816	1.6309705329271	0.975151609053768	1.20045850025901	3.11238232420118	2.64968146271325	1.2180206059683	1.40499331616869	2.07132121007313	2.09644637896068	1.17113279158438	2.28543490646497	2.3984850221998	2.38934147836548	2.42493429406084	1.77148248273494	2.20906844485205	2.14468961835733	4.63711288739624	4.3265963194263
