"logFC"	"logCPM"	"F"	"PValue"	"FDR"	"Gene"
"gene-92145"	-13.4545179900082	5.64271988422331	212.306151758074	9.31781261734326e-12	4.47133697330267e-08	"gene-92145"
"gene-227053"	-13.7321692744033	5.78693708583888	207.373292800742	1.1443122987385e-11	4.47133697330267e-08	"gene-227053"
"gene-237342"	-12.803908445111	5.09979691565318	153.276229972961	1.19725195643592e-11	4.47133697330267e-08	"gene-237342"
"gene-122791"	-12.0262503126265	4.23783462012689	173.746629806517	5.30261971856973e-11	1.48526378317138e-07	"gene-122791"
"gene-41508"	-10.6904178121385	7.54182620835041	101.518745596191	2.77766251644975e-10	5.00463211826173e-07	"gene-41508"
"gene-385611"	-13.4923715886096	5.63637447080489	110.181326101318	3.06944638699217e-10	5.00463211826173e-07	"gene-385611"
"gene-38873"	-10.7878564994392	2.93417312971185	138.456148617092	3.6547900843892e-10	5.00463211826173e-07	"gene-38873"
"gene-362876"	-11.6466709373366	3.74960454962871	107.607106483285	3.84838824448278e-10	5.00463211826173e-07	"gene-362876"
"gene-33981"	-11.8708037371246	7.46175480225283	97.1134583474341	4.34218585832448e-10	5.00463211826173e-07	"gene-33981"
"gene-50706"	-11.4955921823022	3.69735035199632	104.363951142723	5.15042026676747e-10	5.00463211826173e-07	"gene-50706"
"gene-39831"	-11.1070319590974	6.02983341070895	115.757681766516	5.35906612300405e-10	5.00463211826173e-07	"gene-39831"
"gene-53281"	-11.900365547198	4.01820578629145	103.926061826003	5.36019148689225e-10	5.00463211826173e-07	"gene-53281"
"gene-156891"	-8.53081087902165	6.30028095933462	93.2578855164964	6.50769644856102e-10	5.60863315459059e-07	"gene-156891"
"gene-29112"	-10.6692356184806	2.82485059737905	126.259099019373	7.89676454564306e-10	6.31966785495606e-07	"gene-29112"
"gene-122433"	-6.46075807005992	4.96229365642726	86.8017749279867	1.32153006819451e-09	9.87094858936753e-07	"gene-122433"
"gene-242461"	-11.1707430384587	3.13226771487088	114.504451361165	1.76953500734416e-09	1.21031973030923e-06	"gene-242461"
"gene-333573"	3.44060108788167	4.10979329917451	83.9256046417251	1.83643657758452e-09	1.21031973030923e-06	"gene-333573"
"gene-157744"	-12.4592142895664	4.66333896894481	86.6403176369261	2.92953989554748e-09	1.82347583276189e-06	"gene-157744"
"gene-178966"	-8.57405908810989	4.96084563286669	78.7400677686408	3.40061320970956e-09	2.00528791587294e-06	"gene-178966"
"gene-285738"	-13.1556858953118	5.26265831985577	103.394710951851	4.06376641830718e-09	2.25570606256127e-06	"gene-285738"
"gene-6405"	-12.982990735192	5.05824630143234	83.2310931561156	4.2279388891277e-09	2.25570606256127e-06	"gene-6405"
"gene-252984"	-13.9617474760828	6.09785081701978	80.559889019594	5.68369937353148e-09	2.77325866347927e-06	"gene-252984"
"gene-193446"	-14.1474510123738	6.26224551897775	80.1488550298278	5.95254171848841e-09	2.77325866347927e-06	"gene-193446"
"gene-213719"	-14.0310249853967	6.3359405343502	79.8208698418204	6.17698701589276e-09	2.77325866347927e-06	"gene-213719"
"gene-44107"	-6.67434140361463	5.90617134722128	73.9413891922638	6.18809948116581e-09	2.77325866347927e-06	"gene-44107"
"gene-20646"	-10.2609205313934	2.33043777424993	78.7459820775255	6.97947628099601e-09	2.90877416193384e-06	"gene-20646"
"gene-133409"	-13.0683285637273	5.25566844729783	96.6210563207525	7.00971995467811e-09	2.90877416193384e-06	"gene-133409"
"gene-340320"	-11.0144452591666	3.05677020075143	78.1183336317524	7.49999707061282e-09	3.00107025639807e-06	"gene-340320"
"gene-364225"	-9.3821580234309	1.67327582228704	95.1444644480988	7.92819475484869e-09	3.06301703563189e-06	"gene-364225"
"gene-8100"	-8.06566667828211	5.17585067842563	71.5241502409906	8.46099464909004e-09	3.1029180102468e-06	"gene-8100"
"gene-99832"	-11.6864388511514	4.03394659570784	94.1996326043088	8.58536757565608e-09	3.1029180102468e-06	"gene-99832"
"gene-136450"	-4.41801412394868	6.73341080913296	71.115242010638	8.92783729816139e-09	3.12585903401876e-06	"gene-136450"
"gene-249966"	-12.2571718078635	4.43940925960188	76.0385490926476	9.54986310300997e-09	3.24232321836738e-06	"gene-249966"
"gene-177267"	-9.79142941592393	4.74496423952864	68.5301779279388	1.26060815348952e-08	4.11895271692516e-06	"gene-177267"
"gene-104957"	-12.8006299545768	4.99420833971617	89.5197729861782	1.28671318361639e-08	4.11895271692516e-06	"gene-104957"
