"logFC"	"logCPM"	"F"	"PValue"	"FDR"	"Gene"
"gene-372264"	-8.91765314086612	3.25384921110969	335.736865176568	1.55067737889457e-26	1.64309775067668e-22	"gene-372264"
"gene-92145"	-13.1789600422155	4.67504854192891	236.933534064594	6.85085654359363e-23	3.53056325795699e-19	"gene-92145"
"gene-41508"	-10.718183485095	6.41658467968222	193.386359130106	9.99593221392126e-23	3.53056325795699e-19	"gene-41508"
"gene-136450"	-4.59412194379355	5.69713239463444	185.422054408771	3.18643435172379e-22	8.44086459771631e-19	"gene-136450"
"gene-39831"	-12.0139696643071	4.85750400834849	222.057143654999	4.91914613851998e-22	1.04246544967515e-18	"gene-39831"
"gene-33981"	-11.6630833266081	6.6951831699485	195.220717463363	7.89403368415147e-22	1.39408634862115e-18	"gene-33981"
"gene-157744"	-10.0362570033238	3.49773992764097	202.358483262425	4.51236223756829e-21	6.8304271813248e-18	"gene-157744"
"gene-253843"	-11.1566692542115	4.19589750237187	165.415201802546	6.9062685981269e-21	8.28646447764426e-18	"gene-253843"
"gene-156891"	-8.62318755956084	5.2362233252176	165.296887496944	7.0383333615325e-21	8.28646447764426e-18	"gene-156891"
"gene-136337"	-12.6139957567636	3.7681401388972	210.098431404782	2.68821393335951e-20	2.84843148378774e-17	"gene-136337"
"gene-26944"	-7.70725706375307	7.42048299473051	154.937262292641	3.83645025864061e-20	3.6955479036869e-17	"gene-26944"
"gene-372068"	-7.47711839898218	2.25471118481895	166.243894904294	4.47868892381197e-20	3.95468231972597e-17	"gene-372068"
"gene-38083"	-14.2740788154275	6.79066534904294	160.393012621077	1.07547272421577e-19	8.76592998906942e-17	"gene-38083"
"gene-227053"	-13.3704158634873	4.85296451027464	194.736333813469	1.37340591994089e-19	1.03947208054955e-16	"gene-227053"
"gene-53281"	-9.91797571008145	3.27550132710608	150.862123883546	4.70740601781292e-19	3.15599151717008e-16	"gene-53281"
"gene-122433"	-7.44388748281375	4.1881950028214	140.364189058603	4.76555910482458e-19	3.15599151717008e-16	"gene-122433"
"gene-273137"	-10.9074678154391	4.26656306884863	139.101456812608	5.97563190902224e-19	3.72457621811763e-16	"gene-273137"
"gene-79002"	-10.7244448169936	3.63556617216408	137.826951839243	7.51899118737873e-19	4.42617947897028e-16	"gene-79002"
"gene-303219"	-4.2112692069307	4.08219014345271	135.56770184235	1.13371696843166e-18	6.32256052500099e-16	"gene-303219"
"gene-242872"	-11.2098416541348	3.73200167365374	157.685424225639	1.36946233637255e-18	7.25541145810178e-16	"gene-242872"
"gene-56700"	-10.8439041588791	2.10582742245523	142.195461416231	1.52359170717102e-18	7.33762302706775e-16	"gene-56700"
"gene-44107"	-6.78261760877982	5.4524165140648	133.898009305855	1.54008435117162e-18	7.33762302706775e-16	"gene-44107"
"gene-198922"	-9.83683047404775	4.41466072717251	156.614549061264	1.59272678012984e-18	7.33762302706775e-16	"gene-198922"
"gene-178966"	-8.17244024329827	4.02284760631846	142.91833516428	1.69425425866231e-18	7.48013255199411e-16	"gene-178966"
"gene-350745"	-12.1317589990214	5.48680071423584	155.013664823189	1.99896145915468e-18	8.47239824848121e-16	"gene-350745"
"gene-362876"	-9.6781954750493	3.18816008029544	141.303106159232	2.21126753648534e-18	9.01176569869181e-16	"gene-362876"
"gene-61479"	-11.4103677920128	4.98609155539887	130.19815037823	3.06321478962617e-18	1.20214162632885e-15	"gene-61479"
"gene-163088"	-9.90200971069279	4.95159136093719	137.559712659588	4.13218279838803e-18	1.5637360332757e-15	"gene-163088"
"gene-122791"	-11.7163157119636	3.33959777630144	164.199670830308	4.86170860801996e-18	1.77636773829584e-15	"gene-122791"
"gene-333573"	3.37899044953429	3.61496915654029	127.423183624588	5.17268023845432e-18	1.82699066022207e-15	"gene-333573"
"gene-7352"	-9.4161163774316	3.85746204651282	127.103271835721	5.4972792536739e-18	1.87900551522351e-15	"gene-7352"
