WJ-3841-1-14-10-M_S377	WJ-3841-1-14-13-F_S429	WJ-3841-1-14-14-M_S399	WJ-3841-1-14-15-M_S400	WJ-3841-1-14-16-F_S430	WJ-3841-1-14-19-M_S425	WJ-3841-1-14-20-M_S426	WJ-3841-1-14-23-M_S427	WJ-3841-1-14-24-M_S428	WJ-3841-1-14-4-F_S378_	WJ-3841-1-14-7-M_S374_	WJ-3841-1-14-8-M_S375_	WJ-3841-1-14-9-M_S376_	WJ-3841-1-16-10-M_S401	WJ-3841-1-16-12-M_S402	WJ-3841-1-16-14-M_S403	WJ-3841-1-16-17-F_S405	WJ-3841-1-16-18-M_S404	WJ-3841-1-16-19-F_S435	WJ-3841-1-16-20-M_S431	WJ-3841-1-16-22-F_S436	WJ-3841-1-16-24-M_S433	WJ-3841-1-16-25-M_S434	WJ-3841-1-16-6-M_S379_	WJ-3841-1-16-7-M_S380_	WJ-3841-1-16-8-M_S381_	WJ-3841-1-16-9-M_S382_	WJ-3841-1-18-10-M_S383	WJ-3841-1-18-11-M_S406	WJ-3841-1-18-12-F_S440	WJ-3841-1-18-13-F_S420	WJ-3841-1-18-14-M_S407	WJ-3841-1-18-17-M_S408	WJ-3841-1-18-19-M_S437	WJ-3841-1-18-21-M_S438	WJ-3841-1-18-23-M_S439	WJ-3841-1-18-5-F_S384_	WJ-3841-1-18-8-F_S409_	WJ-3841-1-18-9-F_S410_	WJ-3841-3-14-10-M_S361	WJ-3841-3-14-11-M_S385	WJ-3841-3-14-12-F_S389	WJ-3841-3-14-13-M_S386	WJ-3841-3-14-14-M_S387	WJ-3841-3-14-16-F_S414	WJ-3841-3-14-17-M_S411	WJ-3841-3-14-18-F_S415	WJ-3841-3-14-22-M_S412	WJ-3841-3-14-23-M_S413	WJ-3841-3-14-4-F_S362_	WJ-3841-3-14-5-M_S359_	WJ-3841-3-14-6-F_S363_	WJ-3841-3-14-7-F_S388_	WJ-3841-3-14-9-M_S360_	WJ-3841-3-16-10-F_S393	WJ-3841-3-16-11-M_S365	WJ-3841-3-16-12-F_S394	WJ-3841-3-16-13-M_S390	WJ-3841-3-16-14-M_S391	WJ-3841-3-16-15-F_S418	WJ-3841-3-16-16-M_S392	WJ-3841-3-16-17-F_S419	WJ-3841-3-16-18-F_S432	WJ-3841-3-16-21-M_S416	WJ-3841-3-16-26-M_S417	WJ-3841-3-16-7-M_S364_	WJ-3841-3-16-9-F_S366_	WJ-3841-3-18-10-F_S373	WJ-3841-3-18-11-M_S395	WJ-3841-3-18-15-M_S396	WJ-3841-3-18-16-M_S397	WJ-3841-3-18-17-M_S398	WJ-3841-3-18-20-M_S421	WJ-3841-3-18-21-M_S422	WJ-3841-3-18-22-M_S423	WJ-3841-3-18-24-F_S424	WJ-3841-3-18-4-M_S367_	WJ-3841-3-18-5-F_S372_	WJ-3841-3-18-6-M_S368_	WJ-3841-3-18-7-M_S369_	WJ-3841-3-18-8-M_S370_	WJ-3841-3-18-9-M_S371_
gene-115255	1716.31898554201	1916.20979757879	1645.79259580377	2262.22991719811	1075.15118383999	1115.37126405086	1711.03733716399	2114.42220963011	1333.62717798341	1869.31132806566	1331.94345910494	1844.09329215812	637.130494896754	1330.10662246861	2271.03445609067	2586.7071926192	2295.14155192219	3129.39604821836	1958.93849029666	1771.25369360507	1218.27622048515	2358.49484509937	831.232781876943	3252.96741830578	1330.46397040312	2753.63154152521	1272.0478014083	3196.42848413528	669.406258321561	1065.94638624589	1298.9798348954	1061.41969056534	778.784332122613	1070.43619084526	786.951680213211	3678.95785288005	2419.24497017435	2199.85072715268	1609.12066814614	1805.78510581092	1858.291368803	2860.82934548662	1373.31742182606	1320.06678764926	1997.89089422242	1008.50361595689	1943.34471688867	2610.5721383023	837.997134274877	798.089354705382	954.078024253329	1466.47920389539	1513.40638851973	1951.56920603178	1292.58904605614	5519.16049123377	1411.43290411001	1915.74059127768	1624.540769673	1332.49830138766	2530.96074107358	2621.9057977451	1686.85838209018	1746.59855613599	2435.63244326441	1635.80338642524	2624.56416315018	1079.94951840595	3735.44668918568	1113.31581262018	1072.39137494789	2898.97350821075	2210.28611441354	910.164054938104	2881.01196811538	2567.72386089848	758.460487418557	1506.22494857338	848.779716218405	790.012353476354	829.207975566937	754.61716876209
gene-115264	1772.1074281006	1945.69336735635	1552.79510981681	1857.38179017824	1479.77100389251	1222.08754301801	1655.07614653345	2050.63810425734	1119.7685048866	1495.81419203561	1840.65864743676	1677.23874397775	685.015804610739	1604.61599304074	2076.62477929254	2195.49695317113	2588.08485671695	2079.55206665498	1655.99686476555	1593.60555014664	1404.94225751671	2271.66175975723	680.22912642401	2643.9560700594	1181.61888311427	2201.8243281924	1219.43009629334	2706.34321464115	736.765172916728	1164.37058984885	1303.14272640057	1079.04161783951	823.107810154038	1210.00013667335	842.737505297948	3431.76081133734	1627.735520346	2648.93397657142	1411.35928247621	1978.33909627613	2220.93288523755	2442.38449501912	1405.51837142311	1395.01445462333	1806.84782286465	1386.29093026631	1840.4955584535	2554.97374341668	812.927577937975	885.571554011129	1284.71520111126	1525.35612453151	1834.78518207321	1612.06171699635	1272.01860601898	4177.79926734834	1466.36025991829	1781.72681845563	1593.67512496033	1484.54079657892	2104.59184477865	2173.91491152026	1727.50936869389	1679.32626303265	2152.6789624241	1589.53661743035	2153.47125091572	1092.2917986163	3211.57098531323	1130.85985694249	1136.29392981618	2386.90061690718	2384.87092166046	1057.7709512901	2765.95501581774	2623.54944868472	841.263399727082	1625.81180649413	888.907339625477	869.86193597651	910.336308454129	810.526398110083
gene-115279	66.5558138606119	85.8579330959838	62.5627553069933	74.1855991268998	76.7270663976241	82.6120417774733	56.6574418358983	82.2212321830372	63.0278573167628	71.3524060277362	77.2009223672058	69.7143540800651	81.3319191706987	84.8804607840639	76.4642801864376	76.6717679734515	85.3903102267203	74.0630674824254	93.462831261953	107.976613680459	111.14214572374	113.541906985328	89.9649762915029	77.2456457157752	81.6480333186397	58.6442944150372	60.8158194699449	74.1831198200843	54.6397891995445	64.2785474643728	111.578107161134	113.8469248897	119.881621789692	97.4566757382844	145.522386381758	81.8023519080514	59.8747971941647	133.410584827323	72.0788874312709	94.4534271992351	88.4507012730964	73.2580929986473	61.42950384669	77.0951645951009	75.5337923749798	103.809089722973	70.0865480509174	66.1410046942771	111.276243415643	75.3343214800744	79.0954861866806	85.2584711345236	77.8331645692486	72.4469603173191	92.566980167233	96.2243405750449	69.6043010849903	83.6651390153797	75.859295897321	107.253753163759	69.5732841249141	131.223605016019	82.1423036798383	65.9963170486872	80.6747222718647	79.5210092099674	77.391426884616	102.181958259379	76.7424960682521	50.3579049992348	83.5525904902793	71.8674870085176	80.6238166983376	89.8510878910315	75.0340737990114	76.3329465648679	93.6359181369926	74.9618053113678	92.4262571508414	59.9790182679158	72.3895595551548	102.395302180777
gene-115285	152.829376418048	105.340794531915	191.654138586452	110.76920503214	171.116752092695	188.594595373574	143.906421007155	117.186139337798	143.49738584068	107.408952357317	172.274727083089	100.785755657182	123.916946511761	57.3964104131512	51.5302757778167	68.3378801502503	81.7258557958331	83.5523980036112	84.3752458234239	94.8597363143473	145.771004183659	131.779208107324	78.8136791370109	97.8849538048625	48.5678566797295	59.1899435877071	43.4933614938977	69.3170249456744	54.5086641954659	62.7180278149487	55.6313682962803	57.8045588085587	45.2158970521915	71.9020750968125	52.7703750801565	125.47800588084	66.1907040711863	78.8633998979251	55.2739782829689	143.33329917462	145.743355368754	122.724108087642	134.1116472229	130.567855358834	152.834457086216	166.534126021381	127.103139081075	116.745531775804	121.94098820889	123.751043173765	136.417157925013	204.352327670174	157.519499723479	97.394421652396	150.530972054897	89.8364233398206	176.123343320487	124.79149831291	92.5069468356417	124.398405156479	110.87079502259	113.430573827406	57.1424721251049	74.9990369898077	134.739752781102	104.582175748866	104.537439364841	60.0859668276369	145.7424257676	56.8556991926844	61.9588521577055	47.4570881953778	64.643239021916	49.6338978961375	119.292177535587	134.18395250209	45.4194916913957	65.4362720397576	50.9431615949031	44.1840187065486	45.7261395281017	65.8046681706466
gene-115297	52.4572870620293	51.9296040554656	43.1344352828842	74.4989490704136	30.6260096074994	46.6594985960269	52.2188404017496	54.5953755061531	46.6432570918601	49.4446310426743	45.4269093028896	61.3576052804435	39.1124285450102	106.01779269583	127.314537662201	54.8720719306567	49.5553546874629	156.689677142506	54.3928471503204	70.0517291219178	29.6818786799305	183.902591314059	87.9527121433239	54.7093423979115	93.8057050748204	81.0159104944998	118.261740971853	98.910826426779	126.706091441132	42.1711857641983	64.8717259554697	136.036641207306	93.9023125184766	178.496731366164	100.048323366256	139.171397392801	49.5167099158493	34.7218024550587	46.871523708818	48.3437125021629	49.4713483756068	62.1013558997707	49.3983798214166	44.6679505174958	38.2086142715541	45.6489482495157	56.5341429522106	50.2716025612542	47.5469872032232	52.2620930917453	39.2770741292034	28.6428262554097	49.6454646187312	45.1625002623288	36.9948999117968	100.584347576865	44.4755917475976	50.1824666984005	95.6565024185672	27.9098985927997	66.5968869430995	47.4765976426926	42.4366888576147	77.3383264233273	71.0907231200709	108.518064083501	42.6580196117818	71.4640063965567	63.0791436525395	119.640635586892	166.439529367347	112.369657106297	118.873069031627	148.313149444585	41.293446070011	33.7991653943943	99.2161440612284	36.6525954146743	91.5790870577998	93.2482200018253	118.806671858348	91.8926432485516
gene-115312	0.672960706376258	0.592634568393331	0.89120734055546	1.25339977405533	3.32186876695099	0.380450192396259	1.13140820870457	0.596670770559051	1.58560647337768	1.21709861028121	0.496468954129941	1.79473799723418	1.09661014612178	3.31133136998949	2.7200732082132	0.350900539924263	84.8789910038058	6.48051840471222	1.59198577025328	3.99209311142544	3.29798651999228	2.11788013029627	2.34764150620884	0.758798091510562	1.44509793484318	2.18259669067928	173.480770834065	1.39031282125995	3.76328761705526	3.64121251532285	2.42835337801224	4.56778904343604	1.91704826683268	5.41929862760586	5.22319018650528	2.86397730969108	1.51581765048518	2.6287799965975	14.0715805518914	1.07231894644354	1.52610843318067	0.537674077054292	0.849255813548709	1.07374881051673	0.883436168128419	1.18349125091337	0.964896155894983	0.665849040546413	255.435449943796	1.22352726301745	1.44356780873029	2.09377384907966	0.975352939464268	1.40219923194811	0.956764652891298	4.46140251348996	0.444755917475976	0.997002649637097	2.87959367581764	1.06323423210665	1.11614894318044	1.71086838352045	2.52099141728404	2.12662675774502	0.451011724790299	2.16875479663547	0.674435092676392	3.00292085475123	1.13861270130938	3.73623166123355	4.41992671172287	1.63645131708199	1.36175348621136	3.37432033127891	0.635283785692477	0.506354537743734	2.45584515003041	245.334250946528	1.94849121399574	177.995476784576	70.072768485731	13.7636558169637
gene-115333	7.63810401737053	3.85212469455665	2.67362202166638	2.97682446338141	1.78246616763224	5.35347770729021	10.226189578676	4.59436493330469	4.75681942013304	11.1060248188161	1.82038616514312	3.98207493136333	8.40734445360031	1.04858826716334	3.92899463408573	5.57054607129768	3.15313520797271	1.85157668706064	4.90862279161428	0.950498359863199	4.61718112798919	0.235320014477363	4.86297169143259	6.82918282359506	11.3408772712693	8.52252041122384	7.37042011722598	5.85917546102406	24.7695132704439	8.35992669334328	5.58205906374241	2.87515655525924	4.29683232221118	2.40353830345699	4.06547277403246	1.43198865484554	7.83172452750677	4.38129999432917	15.1345416727177	0.714879297629026	2.22557479838848	6.58650744391508	6.2986472838196	6.12036821994534	1.76687233625684	0.33814035740382	8.55248865452371	4.88289296400703	6.44328331258633	9.045362265879	2.04505439570125	0.67000763170549	4.68169410942849	8.00422061570381	3.2689458973786	0.811164093361812	4.89231509223574	2.07708885341062	3.32953018766415	6.11359683461326	3.53447165340472	1.19760786846432	6.82768508847761	7.72674388647358	4.56649371350178	3.05232156563511	7.41878601944032	8.89856363380409	1.821780322095	7.55368574988522	7.32216774532403	5.18209583742632	3.04391955741364	6.23856898457381	3.5293543649582	3.29130449533427	6.23511796424386	8.74899523316379	6.26905868850803	40.1084540356754	5.24326399922233	4.76780234182402
gene-115431	16.8240176594065	9.77847037848996	10.2934447834156	8.7737984183873	9.64152154310166	12.6363813903043	21.8448815680652	10.3820714077275	12.0241824231141	19.9299897433549	7.28154466057247	11.6657969820222	19.738982630192	3.20095365765651	12.0892142587253	9.38658944297404	4.47404320050181	5.78617714706449	13.0675498641623	2.66139540761696	13.8515433839676	0.70596004343209	9.4744103643428	11.8372502275648	28.4935614544079	19.0197711616337	15.391171421266	10.526654218111	15.4334129800489	13.0786408713637	12.8355821409218	4.73009626832971	9.6513464468128	2.83436120690683	7.32323572540947	4.29596596453662	19.7056294563074	4.81942999376209	12.4012130763071	2.41271762949796	6.16802158410521	11.4255741374037	14.1542635591452	16.0346489037164	9.38650928636445	1.18349125091337	11.6226127869168	14.8706285722032	17.6264531999488	24.6453348693515	6.7967984327718	3.0150343426747	16.9711411466783	14.2556921914725	8.69061226376262	0.608373070021359	15.1217011941832	8.30835541364247	8.81875563219152	15.6827049235732	8.37111707385329	2.48075915610466	23.8443771551449	12.7597605464701	6.76517587185449	8.83566768999638	8.7676562047931	11.1025422427958	3.18811556366626	11.452362265955	3.24837987247102	13.4325378943814	9.29196496473637	10.3583786913678	14.3997658090295	10.3802680237466	8.39080426260388	16.7214524278811	14.3454135755049	20.3603316604998	14.2665555327677	15.5628265119916
gene-115488	662.159687038919	979.995338159422	976.451322679589	834.294224605578	1262.39115263081	1012.86711221381	733.283066341568	849.062506505529	1035.92956260675	1134.18376745581	1367.11001002248	820.475692548088	809.663824553248	679.705952546509	598.642778574254	650.569601019584	708.049293930844	765.974130728397	890.915036677992	1007.81341096295	2161.83016385494	1196.48461361015	735.063324461888	929.375902482136	412.732536260211	516.937632869812	330.860918043067	801.515341456359	317.256947368126	453.739665684925	466.180774464635	496.289120232006	350.985095612004	498.66617329836	330.730248716654	1056.09163294859	977.702384562942	879.436441361723	459.351055785662	1302.15264063127	1015.05287161929	965.729851649141	923.707239869813	839.778944705131	1345.5837135806	1399.73200947311	866.827619323111	970.031077236033	637.477713943527	718.210503391243	1182.94367059578	1812.28689280939	840.949304406092	670.777057583178	1415.37384317719	1879.97418187767	1453.68471627023	1191.83358408701	715.938977650161	1182.05065754457	895.895551726166	1125.75139635646	686.024789428419	708.450260563458	906.5899432941	783.563075599224	1208.75629484926	488.594507880853	1096.59789263106	512.675961863177	520.566187595746	614.487469564289	503.808738325081	338.452176483859	873.726966589053	1048.66024766727	355.96111091274	533.067478792234	350.135399454104	257.897534366331	457.789786226676	449.477818885353
gene-115500	4.81166905059024	2.22237963147499	1.60417321299983	0.78337485878458	1.13429665212961	0.896775453505467	2.21930071707436	2.02868061990077	1.65167340976842	1.52137326285152	1.4066620367015	1.45822462275277	2.55875700761749	0.331133136998949	1.51115178234067	1.14042675475386	0.766978834371739	0.925788343530318	2.05631495324382	0.38019934394528	2.63838921599382	0.235320014477363	0.586910376552209	0.455278854906337	1.69641931481591	1.58498093013614	1.37949039627224	0.794464469291398	1.63906255098226	1.30043304118673	0.946111705719053	0.556481913921143	1.58652270358567	0.816296027589167	0.969251787186547	0.71599432742277	2.02109020064691	0.219064999716459	1.2148127095158	0.178719824407257	3.1793925691264	1.94906852932181	1.55696899150597	1.21691531858562	1.10429521016052	0.50721053610573	1.57892098237361	2.44144648200352	2.48103437898439	1.96638310127804	0.962378539153529	0.502505723779118	2.34084705471424	1.75274903993514	0.318921550963766	0.202791023340453	1.33426775242793	0.166167108272849	1.61977144264742	1.59485134815998	2.04627306249747	0.171086838352045	1.05041309053502	0.567100468732006	0.789270518383023	1.12453952418136	2.36052282436737	1.29483743278264	0.227722540261876	1.46200369352617	0.612399484154373	0.545483772360665	1.12144404746818	0.980907073046196	1.97643844437659	1.01270907548747	1.40528916918407	1.50130687432988	1.69434018608325	4.51285701753347	1.86969103848238	1.57427435814944
gene-115518	0.201888211912877	0.296317284196665	0.534724404333276	4.15188675155828	0	0.706550357307338	0.261094202008748	1.43200984934172	4.03008311983494	0	0.992937908259882	3.81381824412263	3.10706208067838	14.9009911649527	29.467459755643	1.66677756464025	0.426099352428744	31.4768036800308	0.26533096170888	10.0752826145499	0.659597303998455	23.7673214622137	15.2596697903574	1.97287503792746	7.41398070919545	14.6285944863385	32.8318714312794	10.3280381007882	43.874426364693	1.22612258169035	0.630741137146035	49.4341433533282	15.270281022012	54.7825334070952	18.6850205640962	12.3509021480428	1.01054510032345	0.657194999149376	0.607406354757901	4.1105559613669	1.1445813248855	0.268837038527146	1.41542635591452	1.07374881051673	0	4.39582464624966	0	1.33169808109283	0.814668005039651	0.349579218004985	1.44356780873029	0.335003815852745	0.195070587892854	1.28534929595244	0	4.86698456017087	0.444755917475976	1.99400529927419	15.837765216997	0	2.60434753408769	1.02652103011227	0.840330472428013	12.4762103121041	3.49534086712482	9.31761320035982	0	1.54278502629421	6.83167620785627	45.4845593541475	45.1311793757245	14.8644327968281	47.3409594324069	28.6424865329489	2.39996096817158	0	18.5007001302291	0	18.8071760655241	12.5590361960815	11.8684735486273	11.4697131808031
gene-115589	7.80634419396459	5.25963179449081	4.41147633574953	4.8569241244644	5.50944088177238	7.14702861430115	9.87806397599763	2.98335385279525	2.90694520119242	5.02053176741001	2.97881372477964	4.26250274343117	8.13319191706987	2.98019823299054	3.55120668850056	6.31620971863674	3.70706436613007	1.1572354294129	7.56193240870308	1.14059803183584	8.57476495197992	0.470640028954727	4.10837263586546	4.70454816736548	11.9691807212011	5.9501743114947	7.82368124742972	4.56817069842554	14.1090504388553	6.46500997618547	8.10502361232655	2.75922282319233	7.80040329262952	3.21983433104616	5.92320536614001	1.96898440041262	5.557998051779	4.16223499461272	6.12468074380883	2.50207754170159	4.3239738940119	6.38487966501972	7.64330232193839	6.04878496591089	3.53374467251367	0.84535089350955	4.21045595299629	4.88289296400703	8.29480150585826	8.87057265687651	3.48862220443154	2.84753243474833	8.43680292636592	4.38187259983785	6.21897024379343	0.405582046680906	6.22658284466367	3.24025861132056	3.68947939714135	1.86065990618665	4.74363300851687	1.19760786846432	6.82768508847761	8.64828214816309	3.72084672951997	2.57037605527167	3.03495791704377	12.7555261995396	2.73267048314251	5.60434749185032	4.04716180832455	6.0685069675124	5.00644664048296	6.19933270165196	4.44698649984734	4.30401357082174	7.39482261842489	5.59107387681473	7.34214080636076	18.3487868658628	4.1864821079062	5.03767794607821
gene-115675	94.416387104589	78.2277630279197	123.432216666931	80.8442854265687	65.4651210657659	128.293239878767	94.7336796288407	91.4099620496466	122.091698450081	78.5028603631383	80.7589498718037	77.0615627562426	86.5408173647772	44.3718403578592	58.9349195112859	45.1784445152489	90.6739421968367	72.67438496713	76.4153169721575	88.7765468112228	107.514360551748	74.1258045603695	97.4271225076667	78.4597226621921	46.9342677099068	52.9279697489725	50.0360873733603	63.5571575433118	52.6991391391815	63.1267353421788	71.1476002700728	69.3051850295956	34.969604591534	81.6749525382272	63.2436791139222	65.6924795410391	90.9490590291109	89.3785198843152	84.5307177038078	89.181192379221	95.508952776557	99.0664486972533	88.6764611980444	70.724254986035	116.834433234983	83.1825279213397	91.314263480607	84.3408784692123	62.7294363880531	76.7326383520943	63.2763889493445	146.731671343502	84.9532410273377	77.0041078211505	116.88474842822	104.640168043674	113.85751487385	92.2227450914314	50.2129147220701	100.475634934079	95.616759465791	112.660683054822	71.6381727744881	68.4773815993897	96.9111443643155	60.7251343057933	82.9555163991963	76.0372620102146	76.1731897175974	70.5010669989287	81.6621399087593	58.230392699501	51.9468903416512	46.8481218086863	93.4573035840932	73.4214079728415	39.2389480638191	39.3445939479555	58.9912774787986	31.1876901638069	31.459583995334	35.5786004941773
gene-115728	10.8346673726578	12.2230879731124	10.1152033153045	10.0271981924426	11.1809241424204	9.4297297686787	7.65876325892327	9.18872986660938	6.40849282990146	11.8667114502418	9.59839977984552	9.1419466734116	8.40734445360031	21.8547870419306	9.36914105051212	11.7551680874628	21.7736769091088	16.8956372694283	19.0374965026121	17.7743193294418	8.57476495197992	22.3554013753495	12.4928065866113	14.1136445020965	10.7125738213375	8.67842017484379	15.7064835118425	8.93772527952822	19.301600600367	20.2496002127648	22.990514448973	31.0238667011037	24.2605763423308	33.3320877932243	21.1350736928178	12.5299007298985	4.54745295145555	15.4440824800103	13.4641741971335	13.5827066549515	12.8447459792706	5.91441484759721	7.1479030973683	10.8806546132362	7.95092551315577	15.5544564405757	10.0875507207203	8.32311300683017	12.8865666251727	7.64704539385906	13.834191500332	12.4788921405148	10.6313470401605	7.36154596772759	14.8298521198151	12.0660658887569	8.89511834951952	9.72077583396169	12.7781969364408	15.4168963655465	12.0916135511214	21.4713982131817	14.0755354131692	10.0660333199931	10.1477638077817	10.6028012279957	9.44209129746949	27.1915860884354	15.2574101975457	22.7422796770738	31.1791215628161	14.5916909106478	15.9405261032977	21.8546095874692	9.24690843619049	13.418395250209	27.6282579378421	19.8793737842301	20.8968622950268	15.8124912552336	18.1278739818074	18.936271565169
gene-115746	137.553168383307	92.8954685956546	154.312551017178	105.442255992405	101.438529176162	146.120048893906	122.322633641098	110.503426707536	101.544881232562	89.1524732030989	97.3079150094684	103.197434840965	78.1334729111768	106.845625538328	71.7797096611816	73.8645636540574	133.11343769874	81.7008213165505	95.0548170322063	91.6280418908124	111.471944375739	138.603488527167	76.8014149888319	92.7251267825907	65.5320498278886	69.9989938653568	74.9851565402269	82.7236128649668	59.1767143406634	79.8837439586136	82.3747925112722	71.1369379962527	62.1388058904386	90.1100114899819	78.1055398507826	110.352625714034	52.0430726666579	115.337722350716	95.5652664819097	115.631726391495	135.314947742019	122.388061789483	86.199465075194	101.003971442607	106.454058259474	117.334704019126	130.480275626708	93.2188656764979	96.575188961064	97.8384836391453	90.7041773152201	146.731671343502	111.970517450498	109.020990283966	108.273866552198	105.654123160376	104.96239652433	110.418043447308	73.9695625475656	97.2859322377589	109.475608843615	140.804467963733	83.9280059337478	74.9990369898077	131.695423638767	77.5932271685136	92.3976076966658	95.239425641055	89.2672357826552	66.4399456280227	80.5438451985643	70.7765194637963	68.4080868955592	81.9253587408183	113.856971813552	94.1819440203346	63.6746073066217	107.317556913305	72.7719109922757	71.3136358933487	61.3746406110521	72.7764546138798
gene-115776	401.723893671307	262.833431082442	541.096536818247	351.500299136641	436.542168691023	438.876471942827	351.519827304444	465.940204729563	225.023985346849	373.497136030047	494.979547267551	349.244797149289	151.880505237867	468.222255716514	207.178909358905	267.868699664684	1034.01529853883	366.149289866241	343.006600749155	544.825659873586	278.350062287348	693.958722693745	309.217924103507	546.258746078454	164.48984319215	223.612227618879	610.069774248569	447.780036504364	219.857294338556	520.879165839909	767.832723304726	616.81382808876	751.218500147813	722.762107761242	572.962424531025	436.040545400467	301.647712446551	417.53788945957	285.784689913592	428.391419104194	418.535237799799	543.722910421153	275.300426225373	339.483582258372	521.779486800847	489.373632252679	418.984226239308	526.242691711849	403.853148316474	233.955891649837	400.349472287868	581.650375274328	290.265034784566	272.552475709914	535.867936006868	749.617017777984	457.209083165303	466.098738705343	152.798439423074	391.004388857222	399.395296834734	512.148450606848	234.452201807416	226.485749699845	520.354777476807	269.568188796617	464.517170080865	669.486052213849	457.039138305584	363.957697260598	464.145556859958	223.307419310147	124.239979830225	332.880624308957	799.187002401135	671.679294317063	628.246120130278	1364.53264115817	542.047664531134	578.082990590945	645.449862850005	805.916023204074
gene-115791	595.671169248945	438.697739253163	334.737477112631	389.964004702964	425.361244548603	309.795156665525	317.229455440629	345.711044461914	264.003477817384	449.717936498909	459.151037744507	316.378657574938	252.403101965696	1976.92001673989	450.323231137518	509.770759374973	2866.02946430622	1186.74493286293	484.162672378279	2228.72855420723	594.297170902608	2756.06800955888	547.084315286166	528.0475918822	457.279250860377	375.172781151406	1311.52093374734	564.367697372877	1060.06698297288	1699.8517609798	1868.60215585199	1260.38516153856	976.901354732873	2061.30619389023	1208.41466567483	683.774582688745	944.101759977187	2143.87961972512	894.962646539537	452.965394960192	336.888436624633	336.71839075525	307.359833186837	341.595288252388	434.42973567715	704.938110097614	357.80103817233	504.713572734181	1253.21860429804	243.656714949475	529.789385804017	479.055456669425	321.086187671637	296.565137557026	475.193110936011	2361.70425782291	471.886028442011	544.446530255991	257.183710171463	693.228719333539	313.265803385977	2282.21288019711	1346.94470599305	558.168636349477	350.99987481805	371.098042979848	421.184715376407	1552.04173645197	646.048846722941	2007.33107121143	1571.76321517899	312.0167177903	558.719445077898	818.390389183902	614.107659502727	772.95020186581	988.723257402241	1733.80236304076	1326.72484370939	704.705362489878	785.432817992034	694.929680954538
gene-115817	239.574011469948	316.985414769383	368.692476787794	363.407596990167	288.597476777547	329.904666835041	278.45696644233	383.420637161246	388.34145210475	400.425442782519	294.406089799055	338.476369165883	226.541379352991	324.455285402804	349.151619309811	206.987455987825	425.034104047672	572.021472758795	381.479590196942	522.298848744828	369.044691587136	557.82609431859	357.847641017833	452.471301967748	194.616993616381	303.588806355913	328.988752505269	531.298113838622	286.547471412922	240.097094632819	302.72420877324	384.181201323309	307.223511038099	467.261451125832	312.799090653703	417.872189342114	378.954412621295	412.061264466659	170.073779332212	323.12544252832	245.767045593471	353.453496403565	266.24169754752	249.467640310053	418.969602734903	378.970805560331	318.942038439469	392.961908762475	243.95603714551	228.886992988764	294.547981639677	527.882262829963	193.510023189711	290.372090949255	486.195904444261	682.695980075635	489.231509223574	516.447372512016	230.907417879627	459.715901107115	378.467504150101	561.335916633061	238.128647624288	303.611413447398	380.710272188611	246.595452802626	372.456779930538	287.316161414684	346.138261198051	435.920767953053	412.917008707218	375.633762741863	258.372698222045	291.211691845955	494.956656141738	355.840651399409	328.619368242402	515.362411515654	284.197327212364	241.68273415217	356.907761063343	396.357304114653
gene-115832	11.7095162909469	5.92634568393331	5.07988184116612	4.62191166682902	6.88680110221547	6.03285305085496	9.05126566963659	9.66606648305662	2.90694520119242	5.78121839883577	5.2956688440527	7.06678086410958	3.83813551142623	6.12596303448056	4.23122499055386	12.9833199771977	3.96272397758732	3.47170628823869	11.143900391773	3.99209311142544	7.25557034398301	3.29448020268309	3.94068395685055	7.20858186935034	9.70728830144658	8.10678770823731	7.78426723610766	4.27024652244126	13.6632254249881	7.57966686863124	6.27587431460305	5.56481913921143	10.0149245663845	7.02921579312894	6.27321295595737	4.653963128248	3.28427157605123	4.38129999432917	4.75801644560355	5.00415508340318	11.1914618433249	10.3502259832951	6.65250387279822	8.19628258694434	4.08589227759394	2.53605268052865	9.12265456482529	4.32801876355169	5.77673676300843	8.08401941636529	4.15025745009959	3.43378911249064	7.16884410506237	8.41319539168867	6.45816140701626	1.82511921006408	1.33426775242793	5.89893234368616	5.75918735163528	3.45551125434663	7.44099295453626	3.763910443745	7.14280901563811	5.31656689436255	9.86588147978779	6.58658864163366	9.94791761697679	11.9014844885553	6.60395366759439	9.17813429824763	12.4343721347866	4.97753942279107	6.12789068795114	9.33823533539978	6.21166368232644	7.59531806615601	10.5464905609639	8.69722603060069	7.42685781566492	16.7395510301532	10.1207188822199	8.05128886024999
