geneID,sig_DE
gene-220249,1
gene-24203,1
gene-224357,1
gene-23538,1
gene-23689,1
gene-24132,1
gene-410366,1
gene-23514,1
gene-225030,1
gene-23597,1
gene-423321,1
gene-15763,1
gene-24185,1
gene-24221,1
gene-349163,1
gene-23365,1
gene-12075,1
gene-24167,1
gene-24052,1
gene-24290,1
gene-7220,1
gene-24088,1
gene-23413,1
gene-27466,1
gene-23840,1
gene-24120,1
gene-372264,1
gene-24079,1
gene-186151,0
gene-56617,0
gene-259401,0
gene-398558,0
gene-38092,0
gene-253041,0
gene-362918,0
gene-209323,0
gene-41508,0
gene-168137,0
gene-340712,0
gene-286274,0
gene-241985,0
gene-88715,0
gene-8990,0
gene-169536,0
gene-29112,0
gene-400501,0
gene-104386,0
gene-534,0
gene-331179,0
gene-341956,0
gene-185530,0
gene-281505,0
gene-304002,0
gene-145820,0
gene-135910,0
gene-40060,0
gene-181289,0
gene-172049,0
gene-356770,0
gene-294758,0
gene-249784,0
gene-118401,0
gene-343084,0
gene-122791,0
gene-171856,0
gene-92073,0
gene-421051,0
gene-64009,0
gene-6435,0
gene-76361,0
gene-228543,0
gene-348484,0
gene-172229,0
gene-285765,0
gene-232153,0
gene-328642,0
gene-359591,0
gene-331515,0
gene-251998,0
gene-218159,0
gene-141624,0
gene-206855,0
gene-45063,0
gene-47336,0
gene-160999,0
gene-71829,0
gene-188973,0
gene-38083,0
gene-122800,0
gene-374700,0
gene-162742,0
gene-31079,0
gene-270956,0
gene-423075,0
gene-291622,0
gene-233537,0
gene-22771,0
gene-53224,0
gene-6978,0
gene-170302,0
gene-65074,0
gene-26944,0
gene-259741,0
gene-304606,0
gene-118973,0
gene-287217,0
gene-99832,0
gene-305392,0
gene-400657,0
gene-45765,0
gene-199239,0
gene-163028,0
gene-194969,0
gene-213719,0
gene-153074,0
gene-419692,0
gene-296096,0
gene-261023,0
gene-394641,0
gene-164684,0
gene-350762,0
gene-292044,0
gene-53133,0
gene-229595,0
gene-26135,0
gene-6405,0
gene-172388,0
gene-69960,0
gene-20302,0
gene-92145,0
gene-367041,0
gene-420401,0
gene-77298,0
gene-358285,0
g6035,0
gene-183526,0
gene-360036,0
gene-221869,0
gene-258416,0
gene-326347,0
gene-164657,0
gene-357892,0
gene-250656,0
gene-39831,0
gene-69348,0
