"","GO.ID","Term","Annotated","Significant","Expected","classicFisher"
"1","GO:0046034","ATP metabolic process",111,65,20.98,"3.7e-13"
"2","GO:0009167","purine ribonucleoside monophosphate meta...",113,67,21.36,"1.7e-12"
"3","GO:0006120","mitochondrial electron transport, NADH t...",31,24,5.86,"2.3e-12"
"4","GO:0009168","purine ribonucleoside monophosphate bios...",41,27,7.75,"5.0e-11"
"5","GO:0006839","mitochondrial transport",87,51,16.44,"9.1e-11"
"6","GO:0032543","mitochondrial translation",94,43,17.77,"1.9e-09"
"7","GO:0042866","pyruvate biosynthetic process",12,12,2.27,"2.0e-09"
"8","GO:0006754","ATP biosynthetic process",36,23,6.8,"3.4e-09"
"9","GO:1990542","mitochondrial transmembrane transport",41,27,7.75,"9.5e-09"
"10","GO:0016999","antibiotic metabolic process",55,29,10.39,"1.6e-08"
"11","GO:0006099","tricarboxylic acid cycle",34,21,6.43,"4.0e-08"
"12","GO:0006101","citrate metabolic process",34,21,6.43,"4.0e-08"
"13","GO:0009166","nucleotide catabolic process",15,12,2.83,"5.1e-07"
"14","GO:0034404","nucleobase-containing small molecule bio...",30,18,5.67,"7.1e-07"
"15","GO:0019359","nicotinamide nucleotide biosynthetic pro...",16,12,3.02,"1.7e-06"
"16","GO:0003341","cilium movement",39,23,7.37,"2.0e-06"
"17","GO:0006096","glycolytic process",14,12,2.65,"1.1e-05"
"18","GO:0046835","carbohydrate phosphorylation",9,7,1.7,"0.00021"
"19","GO:0071329","cellular response to sucrose stimulus",5,5,0.94,"0.00024"
"20","GO:0061077","chaperone-mediated protein folding",35,16,6.61,"0.00026"
"21","GO:0006626","protein targeting to mitochondrion",36,20,6.8,"0.00031"
"22","GO:0006855","xenobiotic transmembrane transport",26,13,4.91,"0.00033"
"23","GO:0060271","cilium assembly",70,28,13.23,"0.00058"
"24","GO:0045333","cellular respiration",119,71,22.49,"0.00070"
"25","GO:1902600","proton transmembrane transport",75,26,14.17,"0.00085"
"26","GO:0051156","glucose 6-phosphate metabolic process",8,6,1.51,"0.00089"
"27","GO:0030317","flagellated sperm motility",25,12,4.72,"0.00089"
"28","GO:0009631","cold acclimation",16,9,3.02,"0.00095"
"29","GO:0030150","protein import into mitochondrial matrix",16,9,3.02,"0.00095"
"30","GO:0060285","cilium-dependent cell motility",31,17,5.86,"0.00117"
"31","GO:0036159","inner dynein arm assembly",4,4,0.76,"0.00127"
"32","GO:0042026","protein refolding",11,7,2.08,"0.00137"
"33","GO:0072521","purine-containing compound metabolic pro...",204,97,38.56,"0.00224"
"34","GO:0007006","mitochondrial membrane organization",19,12,3.59,"0.00269"
"35","GO:0006122","mitochondrial electron transport, ubiqui...",12,7,2.27,"0.00275"
"36","GO:0051204","protein insertion into mitochondrial mem...",7,5,1.32,"0.00358"
"37","GO:0006418","tRNA aminoacylation for protein translat...",43,16,8.13,"0.00367"
"38","GO:1901679","nucleotide transmembrane transport",10,6,1.89,"0.00470"
"39","GO:0015695","organic cation transport",10,6,1.89,"0.00470"
"40","GO:0050982","detection of mechanical stimulus",16,8,3.02,"0.00482"
"41","GO:0009117","nucleotide metabolic process",231,101,43.66,"0.00528"
"42","GO:0043471","regulation of cellular carbohydrate cata...",5,4,0.94,"0.00539"
"43","GO:0009068","aspartate family amino acid catabolic pr...",5,4,0.94,"0.00539"
"44","GO:0006568","tryptophan metabolic process",5,4,0.94,"0.00539"
"45","GO:0006551","leucine metabolic process",5,4,0.94,"0.00539"
"46","GO:0019388","galactose catabolic process",5,4,0.94,"0.00539"
"47","GO:0000959","mitochondrial RNA metabolic process",23,10,4.35,"0.00582"
"48","GO:0006006","glucose metabolic process",23,12,4.35,"0.00662"
"49","GO:0009746","response to hexose",3,3,0.57,"0.00674"
"50","GO:0061615","glycolytic process through fructose-6-ph...",3,3,0.57,"0.00674"
"51","GO:0006007","glucose catabolic process",3,3,0.57,"0.00674"
"52","GO:0001678","cellular glucose homeostasis",3,3,0.57,"0.00674"
"53","GO:0006856","eye pigment precursor transport",3,3,0.57,"0.00674"
"54","GO:0015697","quaternary ammonium group transport",3,3,0.57,"0.00674"
"55","GO:0006545","glycine biosynthetic process",3,3,0.57,"0.00674"
"56","GO:0006546","glycine catabolic process",3,3,0.57,"0.00674"
"57","GO:0140053","mitochondrial gene expression",108,50,20.41,"0.00728"
"58","GO:0031167","rRNA methylation",17,8,3.21,"0.00762"
"59","GO:0046364","monosaccharide biosynthetic process",8,5,1.51,"0.00805"
"60","GO:0005977","glycogen metabolic process",24,10,4.54,"0.00831"
"61","GO:0046949","fatty-acyl-CoA biosynthetic process",14,7,2.65,"0.00838"
"62","GO:0046463","acylglycerol biosynthetic process",14,7,2.65,"0.00838"
"63","GO:0006123","mitochondrial electron transport, cytoch...",11,6,2.08,"0.00871"
"64","GO:0017004","cytochrome complex assembly",18,8,3.4,"0.01148"
