"","GO.ID","Term","Annotated","Significant","Expected","classicFisher"
"1","GO:0003341","cilium movement",40,20,2.1,8.4e-11
"2","GO:0060271","cilium assembly",73,24,3.83,3.3e-07
"3","GO:0030317","flagellated sperm motility",26,10,1.36,3.4e-07
"4","GO:0060285","cilium-dependent cell motility",32,15,1.68,1.9e-06
"5","GO:0007605","sensory perception of sound",48,12,2.52,4.4e-06
"6","GO:0018094","protein polyglycylation",13,6,0.68,2.5e-05
"7","GO:0050982","detection of mechanical stimulus",18,6,0.94,0.00021
"8","GO:0036158","outer dynein arm assembly",7,4,0.37,0.00023
"9","GO:0006165","nucleoside diphosphate phosphorylation",21,6,1.1,0.00055
"10","GO:0036159","inner dynein arm assembly",4,3,0.21,0.00055
"11","GO:0046034","ATP metabolic process",111,15,5.82,0.00061
"12","GO:0009167","purine ribonucleoside monophosphate meta...",113,15,5.92,0.00074
"13","GO:0035082","axoneme assembly",26,11,1.36,0.00095
"14","GO:0006123","mitochondrial electron transport, cytoch...",11,4,0.58,0.00182
"15","GO:0046692","sperm competition",19,5,1,0.00242
"16","GO:1902176","negative regulation of oxidative stress-...",2,2,0.1,0.00274
"17","GO:0007618","mating",92,12,4.82,0.00287
"18","GO:0071260","cellular response to mechanical stimulus",7,3,0.37,0.00426
"19","GO:0033108","mitochondrial respiratory chain complex ...",22,5,1.15,0.00481
"20","GO:1902475","L-alpha-amino acid transmembrane transpo...",22,5,1.15,0.00481
"21","GO:0015807","L-amino acid transport",22,5,1.15,0.00481
"22","GO:0006839","mitochondrial transport",87,11,4.56,0.0054
"23","GO:0006730","one-carbon metabolic process",8,3,0.42,0.00655
"24","GO:0031146","SCF-dependent proteasomal ubiquitin-depe...",34,6,1.78,0.00764
"25","GO:0001678","cellular glucose homeostasis",3,2,0.16,0.00793
"26","GO:0071266","'de novo' L-methionine biosynthetic proc...",3,2,0.16,0.00793
"27","GO:0019343","cysteine biosynthetic process via cystat...",3,2,0.16,0.00793
"28","GO:0019346","transsulfuration",3,2,0.16,0.00793
"29","GO:0071423","malate transmembrane transport",3,2,0.16,0.00793
"30","GO:0098655","cation transmembrane transport",231,21,12.11,0.00916
"31","GO:0071322","cellular response to carbohydrate stimul...",9,3,0.47,0.00945
"32","GO:0006855","xenobiotic transmembrane transport",26,5,1.36,0.01013
"33","GO:0042908","xenobiotic transport",26,5,1.36,0.01013
"34","GO:0016052","carbohydrate catabolic process",36,6,1.89,0.01013
"35","GO:0072525","pyridine-containing compound biosyntheti...",18,4,0.94,0.01261
"36","GO:0032981","mitochondrial respiratory chain complex ...",10,3,0.52,0.01298
"37","GO:0010257","NADH dehydrogenase complex assembly",10,3,0.52,0.01298
"38","GO:0051438","regulation of ubiquitin-protein transfer...",10,3,0.52,0.01298
"39","GO:0048515","spermatid differentiation",87,10,4.56,0.01495
"40","GO:0097720","calcineurin-mediated signaling",4,2,0.21,0.01531
"41","GO:0060041","retina development in camera-type eye",4,2,0.21,0.01531
"42","GO:0033173","calcineurin-NFAT signaling cascade",4,2,0.21,0.01531
"43","GO:0003407","neural retina development",4,2,0.21,0.01531
"44","GO:0035092","sperm DNA condensation",4,2,0.21,0.01531
"45","GO:0071326","cellular response to monosaccharide stim...",4,2,0.21,0.01531
"46","GO:0071331","cellular response to hexose stimulus",4,2,0.21,0.01531
"47","GO:0045454","cell redox homeostasis",11,3,0.58,0.01717
"48","GO:0050912","detection of chemical stimulus involved ...",11,3,0.58,0.01717
"49","GO:0050913","sensory perception of bitter taste",11,3,0.58,0.01717
"50","GO:0015800","acidic amino acid transport",11,3,0.58,0.01717
"51","GO:0007608","sensory perception of smell",42,6,2.2,0.02101
"52","GO:0007638","mechanosensory behavior",12,3,0.63,0.02202
"53","GO:0032781","positive regulation of ATP-dependent act...",12,3,0.63,0.02202
"54","GO:0042866","pyruvate biosynthetic process",12,3,0.63,0.02202
"55","GO:0043687","post-translational protein modification",12,3,0.63,0.02202
"56","GO:0009086","methionine biosynthetic process",8,4,0.42,0.02435
"57","GO:0000097","sulfur amino acid biosynthetic process",8,4,0.42,0.02435
"58","GO:0043471","regulation of cellular carbohydrate cata...",5,2,0.26,0.02463
"59","GO:0006817","phosphate ion transport",5,2,0.26,0.02463
"60","GO:0034284","response to monosaccharide",5,2,0.26,0.02463
"61","GO:0009746","response to hexose",5,2,0.26,0.02463
"62","GO:0035435","phosphate ion transmembrane transport",5,2,0.26,0.02463
"63","GO:0043010","camera-type eye development",5,2,0.26,0.02463
"64","GO:1902883","negative regulation of response to oxida...",5,2,0.26,0.02463
"65","GO:1900408","negative regulation of cellular response...",5,2,0.26,0.02463
"66","GO:0046693","sperm storage",13,3,0.68,0.02754
"67","GO:0007606","sensory perception of chemical stimulus",57,7,2.99,0.02821
"68","GO:0006006","glucose metabolic process",23,4,1.21,0.02973
"69","GO:0060078","regulation of postsynaptic membrane pote...",14,3,0.73,0.03372
"70","GO:0043462","regulation of ATP-dependent activity",14,3,0.73,0.03372
"71","GO:0006096","glycolytic process",14,3,0.73,0.03372
"72","GO:0007289","spermatid nucleus differentiation",14,3,0.73,0.03372
"73","GO:0006757","ATP generation from ADP",14,3,0.73,0.03372
"74","GO:0050907","detection of chemical stimulus involved ...",24,4,1.26,0.03425
"75","GO:0007589","body fluid secretion",6,2,0.31,0.03569
"76","GO:0043090","amino acid import",6,2,0.31,0.03569
"77","GO:0048016","inositol phosphate-mediated signaling",6,2,0.31,0.03569
"78","GO:0051443","positive regulation of ubiquitin-protein...",6,2,0.31,0.03569
"79","GO:0006750","glutathione biosynthetic process",6,2,0.31,0.03569
"80","GO:0019646","aerobic electron transport chain",60,10,3.14,0.03946
"81","GO:0009166","nucleotide catabolic process",15,3,0.79,0.04056
"82","GO:0016082","synaptic vesicle priming",15,3,0.79,0.04056
"83","GO:1902600","proton transmembrane transport",75,8,3.93,0.0414
"84","GO:0009067","aspartate family amino acid biosynthetic...",10,4,0.52,0.04772
"85","GO:0019363","pyridine nucleotide biosynthetic process",16,3,0.84,0.04804
"86","GO:0019359","nicotinamide nucleotide biosynthetic pro...",16,3,0.84,0.04804
"87","GO:0043470","regulation of carbohydrate catabolic pro...",7,2,0.37,0.04826
