"","GO.ID","Term","Annotated","Significant","Expected","classicFisher"
"1","GO:0003341","cilium movement",39,13,1.27,"2.1e-06"
"2","GO:0030317","flagellated sperm motility",25,7,0.81,"1.0e-05"
"3","GO:0036159","inner dynein arm assembly",4,3,0.13,"0.00013"
"4","GO:0006123","mitochondrial electron transport, cytoch...",11,4,0.36,"0.00030"
"5","GO:0060271","cilium assembly",70,15,2.28,"0.00037"
"6","GO:0018094","protein polyglycylation",12,4,0.39,"0.00044"
"7","GO:0035082","axoneme assembly",26,8,0.85,"0.00054"
"8","GO:0007605","sensory perception of sound",46,7,1.5,"0.00063"
"9","GO:0046034","ATP metabolic process",111,11,3.61,"0.00088"
"10","GO:0050982","detection of mechanical stimulus",16,4,0.52,"0.00145"
"11","GO:0006730","one-carbon metabolic process",8,3,0.26,"0.00168"
"12","GO:0019343","cysteine biosynthetic process via cystat...",3,2,0.1,"0.00309"
"13","GO:0019346","transsulfuration",3,2,0.1,"0.00309"
"14","GO:0071266","'de novo' L-methionine biosynthetic proc...",3,2,0.1,"0.00309"
"15","GO:0001678","cellular glucose homeostasis",3,2,0.1,"0.00309"
"16","GO:0032981","mitochondrial respiratory chain complex ...",10,3,0.33,"0.00343"
"17","GO:0009167","purine ribonucleoside monophosphate meta...",113,10,3.67,"0.00351"
"18","GO:0015800","acidic amino acid transport",11,3,0.36,"0.00460"
"19","GO:0007638","mechanosensory behavior",11,3,0.36,"0.00460"
"20","GO:0043687","post-translational protein modification",11,3,0.36,"0.00460"
"21","GO:0015807","L-amino acid transport",22,4,0.72,"0.00500"
"22","GO:1902475","L-alpha-amino acid transmembrane transpo...",22,4,0.72,"0.00500"
"23","GO:0016052","carbohydrate catabolic process",36,5,1.17,"0.00572"
"24","GO:0035092","sperm DNA condensation",4,2,0.13,"0.00604"
"25","GO:0097222","mitochondrial mRNA polyadenylation",4,2,0.13,"0.00604"
"26","GO:0016319","mushroom body development",68,7,2.21,"0.00622"
"27","GO:0006835","dicarboxylic acid transport",25,4,0.81,"0.00801"
"28","GO:0016082","synaptic vesicle priming",14,3,0.46,"0.00944"
"29","GO:0044528","regulation of mitochondrial mRNA stabili...",5,2,0.16,"0.00985"
"30","GO:0052548","regulation of endopeptidase activity",41,5,1.33,"0.00997"
"31","GO:0007617","mating behavior",78,7,2.54,"0.01293"
"32","GO:0007618","mating",78,7,2.54,"0.01293"
"33","GO:0060285","cilium-dependent cell motility",31,9,1.01,"0.01353"
"34","GO:0001539","cilium or flagellum-dependent cell motil...",31,9,1.01,"0.01353"
"35","GO:0009631","cold acclimation",16,3,0.52,"0.01385"
"36","GO:0062125","regulation of mitochondrial gene express...",6,2,0.2,"0.01447"
"37","GO:0017062","respiratory chain complex III assembly",6,2,0.2,"0.01447"
"38","GO:0034551","mitochondrial respiratory chain complex ...",6,2,0.2,"0.01447"
"39","GO:0070129","regulation of mitochondrial translation",6,2,0.2,"0.01447"
"40","GO:0006750","glutathione biosynthetic process",6,2,0.2,"0.01447"
"41","GO:0034220","ion transmembrane transport",326,18,10.6,"0.01843"
"42","GO:0070286","axonemal dynein complex assembly",11,5,0.36,"0.01923"
"43","GO:0009409","response to cold",18,3,0.59,"0.01925"
"44","GO:0051938","L-glutamate import",7,2,0.23,"0.01982"
