"","GO.ID","Term","Annotated","Significant","Expected","classicFisher"
"86","GO:0015862","uridine transport",1,1,0.04,"0.04388"
"87","GO:0015864","pyrimidine nucleoside transport",1,1,0.04,"0.04388"
"88","GO:0032204","regulation of telomere maintenance",1,1,0.04,"0.04388"
"89","GO:0032205","negative regulation of telomere maintena...",1,1,0.04,"0.04388"
"90","GO:0015853","adenine transport",1,1,0.04,"0.04388"
"91","GO:0015855","pyrimidine nucleobase transport",1,1,0.04,"0.04388"
"92","GO:2000278","regulation of DNA biosynthetic process",1,1,0.04,"0.04388"
"93","GO:2000279","negative regulation of DNA biosynthetic ...",1,1,0.04,"0.04388"
"94","GO:1904356","regulation of telomere maintenance via t...",1,1,0.04,"0.04388"
"95","GO:1904357","negative regulation of telomere maintena...",1,1,0.04,"0.04388"
"96","GO:0015824","proline transport",1,1,0.04,"0.04388"
"97","GO:0015816","glycine transport",1,1,0.04,"0.04388"
"98","GO:0003351","epithelial cilium movement involved in e...",1,1,0.04,"0.04388"
"99","GO:0030879","mammary gland development",1,1,0.04,"0.04388"
"100","GO:0034606","response to hermaphrodite contact",1,1,0.04,"0.04388"
"101","GO:0034608","vulval location",1,1,0.04,"0.04388"
"102","GO:1903054","negative regulation of extracellular mat...",1,1,0.04,"0.04388"
"103","GO:0033979","box H/ACA RNA metabolic process",1,1,0.04,"0.04388"
"104","GO:0070935","3'-UTR-mediated mRNA stabilization",1,1,0.04,"0.04388"
"105","GO:1902373","negative regulation of mRNA catabolic pr...",1,1,0.04,"0.04388"
"106","GO:0051972","regulation of telomerase activity",1,1,0.04,"0.04388"
"107","GO:0051974","negative regulation of telomerase activi...",1,1,0.04,"0.04388"
"108","GO:0035045","sperm plasma membrane disassembly",1,1,0.04,"0.04388"
"109","GO:1903804","glycine import across plasma membrane",1,1,0.04,"0.04388"
"110","GO:0010715","regulation of extracellular matrix disas...",1,1,0.04,"0.04388"
"111","GO:0010716","negative regulation of extracellular mat...",1,1,0.04,"0.04388"
