"","GO.ID","Term","Annotated","Significant","Expected","classicFisher"
"1","GO:0003341","cilium movement",40,7,0.5,4.6e-07
"2","GO:0036159","inner dynein arm assembly",4,3,0.05,7.3e-06
"3","GO:0007605","sensory perception of sound",48,6,0.6,2.5e-05
"4","GO:0006730","one-carbon metabolic process",8,3,0.1,9.9e-05
"5","GO:0071331","cellular response to hexose stimulus",4,2,0.05,9e-04
"6","GO:0010996","response to auditory stimulus",4,2,0.05,9e-04
"7","GO:0007618","mating",92,6,1.15,0.00093
"8","GO:0046692","sperm competition",19,3,0.24,0.00155
"9","GO:0007589","body fluid secretion",6,2,0.07,0.00222
"10","GO:0036158","outer dynein arm assembly",7,2,0.09,0.00308
"11","GO:0007271","synaptic transmission, cholinergic",8,2,0.1,0.00408
"12","GO:0006839","mitochondrial transport",87,5,1.08,0.00436
"13","GO:1903531","negative regulation of secretion by cell",9,2,0.11,0.0052
"14","GO:0034394","protein localization to cell surface",10,2,0.12,0.00645
"15","GO:0071214","cellular response to abiotic stimulus",61,4,0.76,0.00676
"16","GO:0060285","cilium-dependent cell motility",32,3,0.4,0.00709
"17","GO:0050912","detection of chemical stimulus involved ...",11,2,0.14,0.00782
"18","GO:0050913","sensory perception of bitter taste",11,2,0.14,0.00782
"19","GO:0007638","mechanosensory behavior",12,2,0.15,0.00931
"20","GO:0032781","positive regulation of ATP-dependent act...",12,2,0.15,0.00931
"21","GO:0009060","aerobic respiration",105,5,1.31,0.00959
"22","GO:0050851","antigen receptor-mediated signaling path...",1,1,0.01,0.01245
"23","GO:0035872","nucleotide-binding domain, leucine rich ...",1,1,0.01,0.01245
"24","GO:0050852","T cell receptor signaling pathway",1,1,0.01,0.01245
"25","GO:0070555","response to interleukin-1",1,1,0.01,0.01245
"26","GO:0007595","lactation",1,1,0.01,0.01245
"27","GO:0015862","uridine transport",1,1,0.01,0.01245
"28","GO:0015864","pyrimidine nucleoside transport",1,1,0.01,0.01245
"29","GO:0015853","adenine transport",1,1,0.01,0.01245
"30","GO:0015855","pyrimidine nucleobase transport",1,1,0.01,0.01245
"31","GO:0030879","mammary gland development",1,1,0.01,0.01245
"32","GO:0071347","cellular response to interleukin-1",1,1,0.01,0.01245
"33","GO:0071333","cellular response to glucose stimulus",1,1,0.01,0.01245
"34","GO:0031223","auditory behavior",1,1,0.01,0.01245
"35","GO:0032224","positive regulation of synaptic transmis...",1,1,0.01,0.01245
"36","GO:0070498","interleukin-1-mediated signaling pathway",1,1,0.01,0.01245
"37","GO:0035364","thymine transport",1,1,0.01,0.01245
"38","GO:0002753","cytoplasmic pattern recognition receptor...",1,1,0.01,0.01245
"39","GO:0043123","positive regulation of I-kappaB kinase/N...",1,1,0.01,0.01245
"40","GO:0035344","hypoxanthine transport",1,1,0.01,0.01245
"41","GO:0070423","nucleotide-binding oligomerization domai...",1,1,0.01,0.01245
"42","GO:0048250","iron import into the mitochondrion",1,1,0.01,0.01245
"43","GO:0030534","adult behavior",112,5,1.39,0.01246
"44","GO:0099173","postsynapse organization",15,2,0.19,0.01446
"45","GO:0016059","deactivation of rhodopsin mediated signa...",17,2,0.21,0.01843
"46","GO:0022400","regulation of rhodopsin mediated signali...",18,2,0.22,0.02057
"47","GO:0097753","membrane bending",2,1,0.02,0.02475
"48","GO:0015742","alpha-ketoglutarate transport",2,1,0.02,0.02475
"49","GO:0042631","cellular response to water deprivation",2,1,0.02,0.02475
"50","GO:0061738","late endosomal microautophagy",2,1,0.02,0.02475
"51","GO:0045739","positive regulation of DNA repair",2,1,0.02,0.02475
"52","GO:0015851","nucleobase transport",2,1,0.02,0.02475
"53","GO:0015854","guanine transport",2,1,0.02,0.02475
"54","GO:0033182","regulation of histone ubiquitination",2,1,0.02,0.02475
"55","GO:0099175","regulation of postsynapse organization",2,1,0.02,0.02475
"56","GO:0071462","cellular response to water stimulus",2,1,0.02,0.02475
"57","GO:0071465","cellular response to desiccation",2,1,0.02,0.02475
"58","GO:0009749","response to glucose",2,1,0.02,0.02475
"59","GO:0022417","protein maturation by protein folding",2,1,0.02,0.02475
"60","GO:0006863","purine nucleobase transport",2,1,0.02,0.02475
"61","GO:0050709","negative regulation of protein secretion",2,1,0.02,0.02475
"62","GO:0016056","rhodopsin mediated signaling pathway",22,2,0.27,0.03008
"63","GO:0015807","L-amino acid transport",22,2,0.27,0.03008
"64","GO:1902475","L-alpha-amino acid transmembrane transpo...",22,2,0.27,0.03008
"65","GO:0060179","male mating behavior",56,3,0.7,0.03207
"66","GO:0008277","regulation of G protein-coupled receptor...",23,2,0.29,0.03269
"67","GO:0008344","adult locomotory behavior",58,3,0.72,0.03508
"68","GO:0032098","regulation of appetite",3,1,0.04,0.0369
"69","GO:2000371","regulation of DNA topoisomerase (ATP-hyd...",3,1,0.04,0.0369
"70","GO:0002429","immune response-activating cell surface ...",3,1,0.04,0.0369
"71","GO:2000373","positive regulation of DNA topoisomerase...",3,1,0.04,0.0369
"72","GO:0015743","malate transport",3,1,0.04,0.0369
"73","GO:0005993","trehalose catabolic process",3,1,0.04,0.0369
"74","GO:0046352","disaccharide catabolic process",3,1,0.04,0.0369
"75","GO:0009269","response to desiccation",3,1,0.04,0.0369
"76","GO:0015822","ornithine transport",3,1,0.04,0.0369
"77","GO:0006651","diacylglycerol biosynthetic process",3,1,0.04,0.0369
"78","GO:2000008","regulation of protein localization to ce...",3,1,0.04,0.0369
"79","GO:0071332","cellular response to fructose stimulus",3,1,0.04,0.0369
"80","GO:0001678","cellular glucose homeostasis",3,1,0.04,0.0369
"81","GO:0009750","response to fructose",3,1,0.04,0.0369
"82","GO:0017121","plasma membrane phospholipid scrambling",3,1,0.04,0.0369
"83","GO:0009313","oligosaccharide catabolic process",3,1,0.04,0.0369
"84","GO:1903352","L-ornithine transmembrane transport",3,1,0.04,0.0369
"85","GO:0032222","regulation of synaptic transmission, cho...",3,1,0.04,0.0369
"86","GO:0071423","malate transmembrane transport",3,1,0.04,0.0369
"87","GO:0060586","multicellular organismal iron ion homeos...",3,1,0.04,0.0369
"88","GO:1990575","mitochondrial L-ornithine transmembrane ...",3,1,0.04,0.0369
"89","GO:0008377","light-induced release of internally sequ...",3,1,0.04,0.0369
"90","GO:0010911","regulation of isomerase activity",3,1,0.04,0.0369
"91","GO:0010912","positive regulation of isomerase activit...",3,1,0.04,0.0369
"92","GO:0097688","glutamate receptor clustering",3,1,0.04,0.0369
"93","GO:0007054","spindle assembly involved in male meiosi...",3,1,0.04,0.0369
"94","GO:0072578","neurotransmitter-gated ion channel clust...",3,1,0.04,0.0369
"95","GO:0034315","regulation of Arp2/3 complex-mediated ac...",3,1,0.04,0.0369
"96","GO:0060271","cilium assembly",73,7,0.91,0.0376
"97","GO:0006835","dicarboxylic acid transport",25,2,0.31,0.03815
"98","GO:0019646","aerobic electron transport chain",60,3,0.75,0.03823
"99","GO:0030317","flagellated sperm motility",26,2,0.32,0.041
"100","GO:0097722","sperm motility",26,2,0.32,0.041
"101","GO:0007603","phototransduction, visible light",26,2,0.32,0.041
"102","GO:0042593","glucose homeostasis",26,2,0.32,0.041
"103","GO:0042908","xenobiotic transport",26,2,0.32,0.041
"104","GO:0006855","xenobiotic transmembrane transport",26,2,0.32,0.041
"105","GO:0044782","cilium organization",76,7,0.95,0.04227
"106","GO:0060294","cilium movement involved in cell motilit...",27,2,0.34,0.04393
"107","GO:0042773","ATP synthesis coupled electron transport",64,3,0.8,0.04495
"108","GO:0042775","mitochondrial ATP synthesis coupled elec...",64,3,0.8,0.04495
"109","GO:0007619","courtship behavior",64,3,0.8,0.04495
"110","GO:0042445","hormone metabolic process",64,3,0.8,0.04495
"111","GO:0033499","galactose catabolic process via UDP-gala...",4,1,0.05,0.0489
"112","GO:0070534","protein K63-linked ubiquitination",4,1,0.05,0.0489
"113","GO:2001022","positive regulation of response to DNA d...",4,1,0.05,0.0489
"114","GO:0046339","diacylglycerol metabolic process",4,1,0.05,0.0489
"115","GO:0001580","detection of chemical stimulus involved ...",4,1,0.05,0.0489
"116","GO:0043122","regulation of I-kappaB kinase/NF-kappaB ...",4,1,0.05,0.0489
"117","GO:0043113","receptor clustering",4,1,0.05,0.0489
"118","GO:0009414","response to water deprivation",4,1,0.05,0.0489
"119","GO:0000729","DNA double-strand break processing",4,1,0.05,0.0489
