"","GO.ID","Term","Annotated","Significant","Expected","classicFisher"
"1","GO:0035082","axoneme assembly",26,5,0.31,"1.2e-05"
"2","GO:0009167","purine ribonucleoside monophosphate meta...",112,8,1.35,"5.2e-05"
"3","GO:0030317","flagellated sperm motility",25,4,0.3,"0.0002"
"4","GO:0046034","ATP metabolic process",110,8,1.33,"0.0017"
"5","GO:0060285","cilium-dependent cell motility",31,6,0.37,"0.0019"
"6","GO:0060271","cilium assembly",74,9,0.89,"0.0019"
"7","GO:0006120","mitochondrial electron transport, NADH t...",31,3,0.37,"0.0059"
"8","GO:0016310","phosphorylation",501,13,6.04,"0.0061"
"9","GO:0006754","ATP biosynthetic process",35,3,0.42,"0.0083"
"10","GO:0044458","motile cilium assembly",12,2,0.14,"0.0088"
"11","GO:0003341","cilium movement",39,6,0.47,"0.0107"
"12","GO:0060294","cilium movement involved in cell motilit...",26,5,0.31,"0.0114"
"13","GO:0007289","spermatid nucleus differentiation",14,2,0.17,"0.0119"
"14","GO:0051039","positive regulation of transcription inv...",1,1,0.01,"0.0121"
"15","GO:0070935","3'-UTR-mediated mRNA stabilization",1,1,0.01,"0.0121"
"16","GO:0048255","mRNA stabilization",1,1,0.01,"0.0121"
"17","GO:0003351","epithelial cilium movement involved in e...",1,1,0.01,"0.0121"
"18","GO:1902373","negative regulation of mRNA catabolic pr...",1,1,0.01,"0.0121"
"19","GO:0034606","response to hermaphrodite contact",1,1,0.01,"0.0121"
"20","GO:0034608","vulval location",1,1,0.01,"0.0121"
"21","GO:0050910","detection of mechanical stimulus involve...",1,1,0.01,"0.0121"
"22","GO:0060287","epithelial cilium movement involved in d...",1,1,0.01,"0.0121"
"23","GO:0009168","purine ribonucleoside monophosphate bios...",40,3,0.48,"0.0121"
"24","GO:0009127","purine nucleoside monophosphate biosynth...",40,3,0.48,"0.0121"
"25","GO:0051674","localization of cell",267,8,3.22,"0.0143"
"26","GO:0032200","telomere organization",16,2,0.19,"0.0154"
"27","GO:0000723","telomere maintenance",16,2,0.19,"0.0154"
"28","GO:0009156","ribonucleoside monophosphate biosyntheti...",44,3,0.53,"0.0156"
"29","GO:0007286","spermatid development",81,4,0.98,"0.0161"
"30","GO:0072525","pyridine-containing compound biosyntheti...",17,2,0.21,"0.0174"
"31","GO:0009124","nucleoside monophosphate biosynthetic pr...",46,3,0.55,"0.0176"
"32","GO:0048232","male gamete generation",225,7,2.71,"0.0180"
"33","GO:0007605","sensory perception of sound",47,3,0.57,"0.0187"
"34","GO:0045333","cellular respiration",120,7,1.45,"0.0193"
"35","GO:0015985","energy coupled proton transport, down el...",18,2,0.22,"0.0194"
"36","GO:0015986","proton motive force-driven ATP synthesis",18,2,0.22,"0.0194"
"37","GO:0007617","mating behavior",86,4,1.04,"0.0196"
"38","GO:0007618","mating",86,4,1.04,"0.0196"
"39","GO:0048515","spermatid differentiation",88,4,1.06,"0.0212"
"40","GO:0009066","aspartate family amino acid metabolic pr...",20,2,0.24,"0.0237"
"41","GO:0051037","regulation of transcription involved in ...",2,1,0.02,"0.0240"
"42","GO:0043489","RNA stabilization",2,1,0.02,"0.0240"
"43","GO:0008315","G2/MI transition of meiotic cell cycle",2,1,0.02,"0.0240"
"44","GO:0061620","glycolytic process through glucose-6-pho...",2,1,0.02,"0.0240"
"45","GO:0061621","canonical glycolysis",2,1,0.02,"0.0240"
"46","GO:0016024","CDP-diacylglycerol biosynthetic process",2,1,0.02,"0.0240"
