"","GO.ID","Term","Annotated","Significant","Expected","classicFisher"
"1","GO:0002181","cytoplasmic translation",112,64,21.91,7.2e-19
"2","GO:0009167","purine ribonucleoside monophosphate meta...",113,65,22.11,1.1e-12
"3","GO:0046034","ATP metabolic process",111,63,21.72,1.4e-12
"4","GO:0006120","mitochondrial electron transport, NADH t...",31,22,6.06,7.1e-10
"5","GO:0009168","purine ribonucleoside monophosphate bios...",41,24,8.02,3.8e-08
"6","GO:0015985","energy coupled proton transport, down el...",19,12,3.72,3.8e-05
"7","GO:0006122","mitochondrial electron transport, ubiqui...",12,9,2.35,5.1e-05
"8","GO:0006081","cellular aldehyde metabolic process",10,8,1.96,6.5e-05
"9","GO:0006123","mitochondrial electron transport, cytoch...",11,8,2.15,2e-04
"10","GO:0032543","mitochondrial translation",94,36,18.39,0.00024
"11","GO:0006099","tricarboxylic acid cycle",34,16,6.65,0.00026
"12","GO:0006101","citrate metabolic process",34,16,6.65,0.00026
"13","GO:0006551","leucine metabolic process",5,5,0.98,0.00028
"14","GO:0006531","aspartate metabolic process",5,5,0.98,0.00028
"15","GO:0015986","proton motive force-driven ATP synthesis",19,12,3.72,0.00121
"16","GO:0006208","pyrimidine nucleobase catabolic process",4,4,0.78,0.00146
"17","GO:0070127","tRNA aminoacylation for mitochondrial pr...",4,4,0.78,0.00146
"18","GO:0019674","NAD metabolic process",11,7,2.15,0.0017
"19","GO:0006096","glycolytic process",14,8,2.74,0.00204
"20","GO:0006754","ATP biosynthetic process",36,21,7.04,0.00204
"21","GO:0040003","chitin-based cuticle development",90,33,17.61,0.00208
"22","GO:0009063","cellular amino acid catabolic process",23,13,4.5,0.0021
"23","GO:0042136","neurotransmitter biosynthetic process",12,7,2.35,0.00339
"24","GO:0034389","lipid droplet organization",12,7,2.35,0.00339
"25","GO:0042866","pyruvate biosynthetic process",12,7,2.35,0.00339
"26","GO:0046496","nicotinamide nucleotide metabolic proces...",26,15,5.09,0.00352
"27","GO:0009166","nucleotide catabolic process",15,8,2.93,0.00362
"28","GO:0006734","NADH metabolic process",7,5,1.37,0.0042
"29","GO:0033108","mitochondrial respiratory chain complex ...",22,10,4.3,0.00513
"30","GO:0030730","sequestering of triglyceride",10,6,1.96,0.00564
"31","GO:0051298","centrosome duplication",29,12,5.67,0.00566
"32","GO:0035293","chitin-based larval cuticle pattern form...",13,7,2.54,0.00611
"33","GO:0006084","acetyl-CoA metabolic process",5,4,0.98,0.00616
"34","GO:0072523","purine-containing compound catabolic pro...",5,4,0.98,0.00616
"35","GO:0009068","aspartate family amino acid catabolic pr...",5,4,0.98,0.00616
"36","GO:0009435","NAD biosynthetic process",5,4,0.98,0.00616
"37","GO:0016999","antibiotic metabolic process",55,19,10.76,0.00631
"38","GO:0006164","purine nucleotide biosynthetic process",88,39,17.22,0.00659
"39","GO:0006007","glucose catabolic process",3,3,0.59,0.00747
"40","GO:0042776","proton motive force-driven mitochondrial...",3,3,0.59,0.00747
"41","GO:0006359","regulation of transcription by RNA polym...",3,3,0.59,0.00747
"42","GO:0000305","response to oxygen radical",3,3,0.59,0.00747
"43","GO:0006564","L-serine biosynthetic process",3,3,0.59,0.00747
"44","GO:0006545","glycine biosynthetic process",3,3,0.59,0.00747
"45","GO:0006546","glycine catabolic process",3,3,0.59,0.00747
"46","GO:0008652","cellular amino acid biosynthetic process",32,16,6.26,0.00887
"47","GO:0006790","sulfur compound metabolic process",98,32,19.17,0.00904
"48","GO:1901137","carbohydrate derivative biosynthetic pro...",225,71,44.02,0.00909
"49","GO:0000027","ribosomal large subunit assembly",17,8,3.33,0.00945
"50","GO:0000096","sulfur amino acid metabolic process",14,7,2.74,0.01018
"51","GO:0098534","centriole assembly",24,10,4.7,0.01065
"52","GO:0006022","aminoglycan metabolic process",46,16,9,0.01092
"53","GO:0007099","centriole replication",21,9,4.11,0.01234
"54","GO:0008039","synaptic target recognition",28,11,5.48,0.01243
"55","GO:0005975","carbohydrate metabolic process",123,40,24.06,0.01246
"56","GO:0017004","cytochrome complex assembly",18,8,3.52,0.01414
"57","GO:0009152","purine ribonucleotide biosynthetic proce...",84,37,16.43,0.01494
"58","GO:1901605","alpha-amino acid metabolic process",72,36,14.09,0.01496
"59","GO:0005996","monosaccharide metabolic process",43,17,8.41,0.01552
"60","GO:0006071","glycerol metabolic process",6,4,1.17,0.01561
"61","GO:0006144","purine nucleobase metabolic process",6,4,1.17,0.01561
"62","GO:0019400","alditol metabolic process",6,4,1.17,0.01561
"63","GO:0072002","Malpighian tubule development",44,15,8.61,0.01642
"64","GO:0061326","renal tubule development",44,15,8.61,0.01642
"65","GO:0016051","carbohydrate biosynthetic process",29,11,5.67,0.01657
"66","GO:0006555","methionine metabolic process",12,6,2.35,0.01735
"67","GO:0043094","cellular metabolic compound salvage",9,5,1.76,0.01776
"68","GO:0016310","phosphorylation",493,119,96.45,0.02021
"69","GO:0001655","urogenital system development",49,16,9.59,0.02059
"70","GO:0072001","renal system development",49,16,9.59,0.02059
"71","GO:0007568","aging",155,41,30.32,0.02102
"72","GO:0034404","nucleobase-containing small molecule bio...",30,11,5.87,0.02167
"73","GO:0006493","protein O-linked glycosylation",23,9,4.5,0.02366
"74","GO:0006040","amino sugar metabolic process",38,13,7.43,0.02393
"75","GO:0044272","sulfur compound biosynthetic process",42,14,8.22,0.02452
"76","GO:0008340","determination of adult lifespan",148,39,28.96,0.02543
"77","GO:0043102","amino acid salvage",4,3,0.78,0.02551
"78","GO:0046033","AMP metabolic process",4,3,0.78,0.02551
"79","GO:0019509","L-methionine salvage from methylthioaden...",4,3,0.78,0.02551
"80","GO:0019682","glyceraldehyde-3-phosphate metabolic pro...",4,3,0.78,0.02551
"81","GO:0006167","AMP biosynthetic process",4,3,0.78,0.02551
