"","GO.ID","Term","Annotated","Significant","Expected","classicFisher"
"1","GO:0003341","cilium movement",38,17,1.59,"1.5e-08"
"2","GO:0030317","flagellated sperm motility",24,9,1,"2.5e-07"
"3","GO:0036159","inner dynein arm assembly",4,4,0.17,"3.0e-06"
"4","GO:0007618","mating",75,13,3.14,"1.1e-05"
"5","GO:0007605","sensory perception of sound",47,10,1.97,"1.8e-05"
"6","GO:0050982","detection of mechanical stimulus",16,6,0.67,"2.8e-05"
"7","GO:0060271","cilium assembly",67,20,2.8,"3.8e-05"
"8","GO:0018094","protein polyglycylation",13,5,0.54,"0.00012"
"9","GO:0046034","ATP metabolic process",109,14,4.56,"0.00016"
"10","GO:0035082","axoneme assembly",24,11,1,"0.00016"
"11","GO:0009167","purine ribonucleoside monophosphate meta...",112,14,4.69,"0.00021"
"12","GO:0046692","sperm competition",17,5,0.71,"0.00050"
"13","GO:0007638","mechanosensory behavior",11,4,0.46,"0.00078"
"14","GO:0006123","mitochondrial electron transport, cytoch...",11,4,0.46,"0.00078"
"15","GO:0060285","cilium-dependent cell motility",30,12,1.25,"0.00119"
"16","GO:0071260","cellular response to mechanical stimulus",6,3,0.25,"0.00132"
"17","GO:0071331","cellular response to hexose stimulus",2,2,0.08,"0.00174"
"18","GO:0060179","male mating behavior",44,7,1.84,"0.00209"
"19","GO:0036158","outer dynein arm assembly",7,3,0.29,"0.00223"
"20","GO:0050832","defense response to fungus",47,7,1.97,"0.00308"
"21","GO:0006730","one-carbon metabolic process",8,3,0.33,"0.00346"
"22","GO:0007602","phototransduction",38,6,1.59,"0.00450"
"23","GO:0032981","mitochondrial respiratory chain complex ...",9,3,0.38,"0.00503"
"24","GO:0071266","'de novo' L-methionine biosynthetic proc...",3,2,0.13,"0.00508"
"25","GO:0019343","cysteine biosynthetic process via cystat...",3,2,0.13,"0.00508"
"26","GO:0019346","transsulfuration",3,2,0.13,"0.00508"
"27","GO:0007054","spindle assembly involved in male meiosi...",3,2,0.13,"0.00508"
"28","GO:0001678","cellular glucose homeostasis",3,2,0.13,"0.00508"
"29","GO:0015800","acidic amino acid transport",10,3,0.42,"0.00697"
"30","GO:0045454","cell redox homeostasis",11,3,0.46,"0.00929"
"31","GO:1902600","proton transmembrane transport",72,8,3.01,"0.00986"
"32","GO:0010996","response to auditory stimulus",4,2,0.17,"0.00989"
"33","GO:0035092","sperm DNA condensation",4,2,0.17,"0.00989"
"34","GO:0046939","nucleotide phosphorylation",21,4,0.88,"0.01018"
"35","GO:0006165","nucleoside diphosphate phosphorylation",21,4,0.88,"0.01018"
"36","GO:0046693","sperm storage",12,3,0.5,"0.01201"
"37","GO:0015807","L-amino acid transport",22,4,0.92,"0.01205"
"38","GO:1902475","L-alpha-amino acid transmembrane transpo...",22,4,0.92,"0.01205"
"39","GO:0042593","glucose homeostasis",26,6,1.09,"0.01373"
"40","GO:0045433","male courtship behavior, veined wing gen...",13,3,0.54,"0.01514"
"41","GO:0016545","male courtship behavior, veined wing vib...",13,3,0.54,"0.01514"
"42","GO:0048065","male courtship behavior, veined wing ext...",13,3,0.54,"0.01514"
"43","GO:0050912","detection of chemical stimulus involved ...",5,2,0.21,"0.01603"
"44","GO:0050913","sensory perception of bitter taste",5,2,0.21,"0.01603"
"45","GO:0007589","body fluid secretion",5,2,0.21,"0.01603"
"46","GO:0042391","regulation of membrane potential",50,6,2.09,"0.01710"
"47","GO:0050906","detection of stimulus involved in sensor...",37,5,1.55,"0.01792"
"48","GO:0008049","male courtship behavior",37,5,1.55,"0.01792"
"49","GO:0060078","regulation of postsynaptic membrane pote...",14,3,0.59,"0.01868"
"50","GO:0007619","courtship behavior",51,6,2.13,"0.01873"
"51","GO:0050907","detection of chemical stimulus involved ...",15,3,0.63,"0.02265"
"52","GO:0016319","mushroom body development",68,7,2.84,"0.02267"
"53","GO:0051443","positive regulation of ubiquitin-protein...",6,2,0.25,"0.02338"
"54","GO:0006750","glutathione biosynthetic process",6,2,0.25,"0.02338"
"55","GO:0098655","cation transmembrane transport",209,19,8.74,"0.02400"
"56","GO:0055085","transmembrane transport",421,30,17.61,"0.02711"
"57","GO:0006839","mitochondrial transport",87,8,3.64,"0.02828"
"58","GO:0006812","cation transport",231,20,9.66,"0.02896"
"59","GO:0009142","nucleoside triphosphate biosynthetic pro...",42,5,1.76,"0.02957"
"60","GO:0009132","nucleoside diphosphate metabolic process",29,4,1.21,"0.03116"
"61","GO:0045333","cellular respiration",118,13,4.94,"0.03148"
"62","GO:0009631","cold acclimation",17,3,0.71,"0.03183"
"63","GO:0050878","regulation of body fluid levels",17,3,0.71,"0.03183"
"64","GO:0015813","L-glutamate transmembrane transport",7,2,0.29,"0.03184"
"65","GO:0019184","nonribosomal peptide biosynthetic proces...",7,2,0.29,"0.03184"
"66","GO:0051938","L-glutamate import",7,2,0.29,"0.03184"
"67","GO:0003333","amino acid transmembrane transport",43,5,1.8,"0.03236"
"68","GO:0007283","spermatogenesis",182,15,7.61,"0.03296"
"69","GO:0007291","sperm individualization",44,5,1.84,"0.03531"
"70","GO:0009060","aerobic respiration",104,12,4.35,"0.03691"
"71","GO:0016056","rhodopsin mediated signaling pathway",18,3,0.75,"0.03705"
"72","GO:0072525","pyridine-containing compound biosyntheti...",18,3,0.75,"0.03705"
"73","GO:0009593","detection of chemical stimulus",18,3,0.75,"0.03705"
"74","GO:0033500","carbohydrate homeostasis",34,6,1.42,"0.03772"
"75","GO:0099111","microtubule-based transport",60,6,2.51,"0.03825"
"76","GO:0034220","ion transmembrane transport",314,24,13.14,"0.03833"
"77","GO:0060294","cilium movement involved in cell motilit...",25,10,1.05,"0.04038"
"78","GO:0070286","axonemal dynein complex assembly",11,7,0.46,"0.04082"
"79","GO:0019320","hexose catabolic process",8,2,0.33,"0.04130"
"80","GO:0046365","monosaccharide catabolic process",8,2,0.33,"0.04130"
"81","GO:1903312","negative regulation of mRNA metabolic pr...",8,2,0.33,"0.04130"
"82","GO:0050709","negative regulation of protein secretion",1,1,0.04,"0.04183"
"83","GO:0070498","interleukin-1-mediated signaling pathway",1,1,0.04,"0.04183"
"84","GO:0050851","antigen receptor-mediated signaling path...",1,1,0.04,"0.04183"
"85","GO:0060287","epithelial cilium movement involved in d...",1,1,0.04,"0.04183"
"86","GO:0050852","T cell receptor signaling pathway",1,1,0.04,"0.04183"
