geneID,sig_DE

gene-304890,0
gene-64119,0
gene-221564,0
gene-252936,0
gene-347435,0
gene-79630,0
gene-406501,0
gene-285765,0
gene-6435,0
gene-8658,0
gene-92883,0
gene-273137,0
gene-362918,0
gene-371913,0
gene-352598,0
gene-402770,0
gene-54449,0
gene-329863,0
gene-22821,0
gene-422274,0
gene-1807,0
gene-275720,0
gene-172624,0
gene-288903,0
gene-133498,0
gene-213743,0
gene-181301,0
gene-53224,0
gene-333573,0
gene-162992,0
gene-56282,0
gene-39698,0
gene-362876,0
gene-206319,0
gene-285922,0
gene-413822,0
gene-157744,0
gene-517,0
gene-259706,0
gene-247244,0
gene-419692,0
gene-414371,0
gene-76825,0
gene-400372,0
gene-295673,0
gene-259590,0
gene-145538,0
gene-44392,0
gene-141719,0
gene-280707,0
gene-138051,0
gene-276797,0
gene-334058,0
gene-54550,0
gene-7154,0
gene-21537,0
gene-231997,0
gene-160317,0
gene-194969,0
gene-99641,0
gene-99820,0
gene-69960,0
gene-33226,0
gene-259401,0
gene-187157,0
gene-153056,0
gene-405508,0
gene-236062,0
gene-253843,0
gene-204245,0
gene-176614,0
gene-243159,0
gene-107333,0
gene-47360,0
gene-145387,0
gene-129453,0
gene-162475,0
gene-114203,0
gene-29269,0
gene-104386,0
gene-22862,0
gene-237494,0
gene-205337,0
gene-183342,0
gene-185593,0
gene-80050,0
gene-188973,0
gene-191573,0
gene-402450,0
gene-262696,0
gene-336035,0
gene-336052,0
gene-172388,0
gene-39831,0
gene-145478,0
gene-26108,0
gene-305278,0
gene-162742,0
gene-97311,0
gene-142614,0
gene-77298,0
gene-73653,0
gene-141548,0
gene-186151,0
gene-153074,0
gene-299808,0
gene-269822,0
gene-206715,0
gene-118973,0
gene-146278,0
gene-170302,0
gene-401657,0
gene-416888,0
gene-198946,0
gene-351643,0
gene-38909,0
gene-58286,0
gene-334636,0
gene-78783,0
gene-327631,0
gene-246645,0
gene-398558,0
gene-396148,0
gene-418586,0
gene-348472,0
gene-2814,0
gene-267939,0
gene-324110,0
gene-218723,0
gene-206855,0
gene-37682,0
gene-95842,0
gene-24447,0
g8866,0
gene-13249,0
gene-324167,0
gene-415190,0
gene-285316,0
gene-221329,0
gene-402218,0
gene-373833,0
gene-335655,0
gene-280698,0
gene-302907,0
gene-29082,0
gene-352199,0
gene-122800,0
gene-75772,0
gene-163088,0
gene-213699,0
gene-2673,0
gene-321850,0
gene-50706,0
gene-166071,0
gene-168981,0
gene-275883,0
gene-399571,0
gene-288206,0
gene-255416,0
gene-246959,0
gene-20646,0
gene-345031,0
gene-353876,0
gene-218286,0
gene-419274,0
gene-419068,0
gene-148324,0
gene-384593,0
gene-13811,0
gene-70225,0
gene-40814,0
gene-69615,0
gene-188322,0
gene-16220,0
gene-226923,0
gene-62933,0
gene-602,0
gene-20981,0
gene-383578,0
gene-122782,0
gene-372264,0
gene-268966,0
gene-116474,0
gene-334325,0
gene-177267,0
gene-908,0
gene-333448,0
gene-307478,0
gene-39091,0
gene-185530,0
gene-233537,0
gene-172875,0
gene-221519,0
gene-348484,0
gene-848,0
gene-39079,0
gene-263663,0
gene-15837,0
gene-391752,0
gene-79536,0
gene-160999,0
gene-218523,0
gene-118590,0
gene-187248,0
gene-210469,0
gene-50869,0
gene-377608,0
gene-222081,0
gene-257883,0
gene-385482,0
gene-277158,0
gene-330657,0
gene-7352,0
gene-347420,0
gene-53242,0
gene-79960,0
gene-143329,0
gene-89251,0
gene-185155,0
gene-76335,0
gene-195592,0
gene-10198,0
gene-79518,0
gene-335834,0
gene-75362,0
gene-411562,0
gene-89234,0
gene-293139,0
gene-216870,0
gene-233784,0
gene-293468,0
gene-134255,0
gene-305392,0
gene-360036,0
gene-430128,0
gene-357898,0
gene-197725,0
gene-37517,0
gene-131605,0
gene-355061,0
gene-34402,0
gene-288876,0
gene-105556,0
gene-294758,0
gene-14434,0
gene-164684,0
gene-183222,0
gene-326347,0
gene-197659,0
gene-47336,0
gene-274084,0
gene-331179,0
gene-135910,0
gene-78601,0
gene-272210,0
gene-31907,0
gene-26733,0
gene-71665,0
gene-131635,0
gene-37544,0
gene-375719,0
gene-379542,0
gene-183013,0
gene-114685,0
gene-17915,0
gene-57466,0
gene-83189,0
gene-82952,0
gene-61384,0
gene-304002,0
gene-99832,0
gene-247179,0
gene-400549,0
gene-240376,0
gene-115189,0
gene-67362,0
gene-426390,0
gene-206297,0
gene-175431,0
gene-287098,0
gene-414380,0
gene-221311,0
gene-220028,0
gene-186909,0
gene-300570,0
gene-402818,0
gene-104695,0
gene-97398,0
gene-253133,0
gene-66244,0
gene-425553,0
gene-121196,0
gene-152204,0
gene-79002,0
gene-147823,0
g14715,0
gene-374700,0
gene-390753,0
gene-232153,0
gene-198802,0
gene-173251,0
gene-405599,0
gene-242461,0
gene-170744,0
gene-198937,0
gene-13404,0
gene-199548,0
gene-252984,0
gene-406603,0
gene-179836,0
gene-164657,0
gene-24426,0
gene-5124,0
gene-433,0
gene-179514,0
gene-110675,0
gene-59359,0
gene-229595,0
gene-164451,0
gene-141624,0
gene-335727,0
gene-114185,0
gene-178966,0
gene-33981,0
gene-180073,0
gene-322589,0
gene-377626,0
gene-292407,0
gene-326377,0
gene-32615,0
gene-170750,0
gene-409737,0
gene-291587,0
gene-348108,0
gene-26944,0
gene-126153,0
gene-355708,0
gene-101990,0
gene-376728,0
gene-115297,0
gene-371805,0
gene-188385,0
gene-186344,0
gene-53133,0
gene-419019,0
gene-212511,0
gene-53233,0
gene-147255,0
gene-213719,0
gene-133409,0
gene-398591,0
gene-270956,0
gene-99540,0
gene-207502,0
gene-371957,0
gene-229684,0
gene-21271,0
gene-428678,0
gene-20302,0
gene-221869,0
gene-80194,0
gene-6978,0
gene-76715,0
gene-385168,0
gene-268342,0
gene-146310,0
gene-92106,0
gene-429407,0
gene-49788,0
gene-26135,0
gene-258416,0
gene-303012,0
gene-10049,0
gene-163988,0
gene-385611,0
gene-294364,0
gene-104957,0
gene-234632,0
gene-348141,0
gene-141064,0
gene-198575,0
gene-194202,0
gene-290159,0
gene-361821,0
gene-293157,0
gene-119278,0
gene-367071,0
gene-363160,0
gene-250445,0
gene-173646,0
gene-6405,0
gene-144986,0
gene-46835,0
gene-350745,0
gene-50383,0
gene-49094,0
gene-92757,0
gene-27654,0
gene-26305,0
gene-421725,0
gene-108266,0
gene-16026,0
gene-76840,0
gene-275482,0
gene-228255,0
gene-275101,0
gene-280993,0
gene-29112,0
gene-635,0
gene-111421,0
gene-147885,0
gene-2355,0
gene-286572,0
gene-129711,0
gene-14822,0
gene-12117,0
gene-211152,0
gene-180343,0
gene-361727,0
gene-29073,0
gene-101238,0
gene-408175,0
gene-338346,0
gene-358996,0
gene-64072,0
gene-46811,0
gene-38873,0
gene-409357,0
gene-402584,0
gene-62605,0
gene-218211,0
gene-54991,0
gene-22771,0
gene-249163,0
gene-214212,0
gene-392368,0
gene-402599,0
gene-42287,0
gene-249793,0
gene-270171,0
gene-432055,0
gene-244823,0
gene-407334,0
gene-275958,0
gene-366177,0
gene-394641,0
gene-112984,0
