"","GO.ID","Term","Annotated","Significant","Expected","classicFisher"
"1","GO:0003341","cilium movement",38,17,1.38,"1.1e-10"
"2","GO:0007605","sensory perception of sound",47,11,1.7,"5.9e-07"
"3","GO:0030317","flagellated sperm motility",24,8,0.87,"1.1e-06"
"4","GO:0060271","cilium assembly",67,21,2.43,"1.3e-06"
"5","GO:0036158","outer dynein arm assembly",7,4,0.25,"5.4e-05"
"6","GO:0035082","axoneme assembly",24,11,0.87,"7.9e-05"
"7","GO:0036159","inner dynein arm assembly",4,3,0.14,"0.00018"
"8","GO:0050982","detection of mechanical stimulus",16,5,0.58,"0.00019"
"9","GO:0006123","mitochondrial electron transport, cytoch...",11,4,0.4,"0.00045"
"10","GO:0042866","pyruvate biosynthetic process",12,4,0.43,"0.00066"
"11","GO:0060285","cilium-dependent cell motility",30,11,1.09,"0.00078"
"12","GO:0009167","purine ribonucleoside monophosphate meta...",112,15,4.06,"0.00089"
"13","GO:0018094","protein polyglycylation",13,4,0.47,"0.00092"
"14","GO:0046034","ATP metabolic process",109,15,3.95,"0.00108"
"15","GO:0006096","glycolytic process",14,4,0.51,"0.00126"
"16","GO:0043456","regulation of pentose-phosphate shunt",2,2,0.07,"0.00131"
"17","GO:0071331","cellular response to hexose stimulus",2,2,0.07,"0.00131"
"18","GO:0006754","ATP biosynthetic process",35,6,1.27,"0.00141"
"19","GO:0007618","mating",75,9,2.72,"0.00142"
"20","GO:0009166","nucleotide catabolic process",15,4,0.54,"0.00166"
"21","GO:0019359","nicotinamide nucleotide biosynthetic pro...",16,4,0.58,"0.00216"
"22","GO:0006730","one-carbon metabolic process",8,3,0.29,"0.00229"
"23","GO:0009168","purine ribonucleoside monophosphate bios...",40,6,1.45,"0.00287"
"24","GO:0019343","cysteine biosynthetic process via cystat...",3,2,0.11,"0.00382"
"25","GO:0019346","transsulfuration",3,2,0.11,"0.00382"
"26","GO:0071266","'de novo' L-methionine biosynthetic proc...",3,2,0.11,"0.00382"
"27","GO:0001678","cellular glucose homeostasis",3,2,0.11,"0.00382"
"28","GO:1902600","proton transmembrane transport",72,8,2.61,"0.00421"
"29","GO:0015800","acidic amino acid transport",10,3,0.36,"0.00465"
"30","GO:0043687","post-translational protein modification",11,3,0.4,"0.00623"
"31","GO:0045454","cell redox homeostasis",11,3,0.4,"0.00623"
"32","GO:0035092","sperm DNA condensation",4,2,0.14,"0.00746"
"33","GO:0032781","positive regulation of ATP-dependent act...",12,3,0.43,"0.00808"
"34","GO:0046693","sperm storage",12,3,0.43,"0.00808"
"35","GO:0006006","glucose metabolic process",23,4,0.83,"0.00861"
"36","GO:0006835","dicarboxylic acid transport",24,4,0.87,"0.01004"
"37","GO:0007589","body fluid secretion",5,2,0.18,"0.01214"
"38","GO:0019319","hexose biosynthetic process",5,2,0.18,"0.01214"
"39","GO:0006094","gluconeogenesis",5,2,0.18,"0.01214"
"40","GO:0060078","regulation of postsynaptic membrane pote...",14,3,0.51,"0.01268"
"41","GO:0006839","mitochondrial transport",87,8,3.15,"0.01297"
"42","GO:0071260","cellular response to mechanical stimulus",6,2,0.22,"0.01778"
"43","GO:0006750","glutathione biosynthetic process",6,2,0.22,"0.01778"
"44","GO:0007291","sperm individualization",44,5,1.59,"0.02045"
"45","GO:0050878","regulation of body fluid levels",17,3,0.62,"0.02187"
"46","GO:0034404","nucleobase-containing small molecule bio...",30,4,1.09,"0.02188"
"47","GO:1905039","carboxylic acid transmembrane transport",78,7,2.83,"0.02215"
"48","GO:1903825","organic acid transmembrane transport",78,7,2.83,"0.02215"
"49","GO:0048515","spermatid differentiation",83,9,3.01,"0.02254"
"50","GO:0007617","mating behavior",75,9,2.72,"0.02423"
"51","GO:0051938","L-glutamate import",7,2,0.25,"0.02431"
"52","GO:0015813","L-glutamate transmembrane transport",7,2,0.25,"0.02431"
"53","GO:0019184","nonribosomal peptide biosynthetic proces...",7,2,0.25,"0.02431"
"54","GO:0050832","defense response to fungus",47,5,1.7,"0.02649"
"55","GO:0019646","aerobic electron transport chain",60,9,2.17,"0.02903"
"56","GO:1903312","negative regulation of mRNA metabolic pr...",8,2,0.29,"0.03165"
"57","GO:0019320","hexose catabolic process",8,2,0.29,"0.03165"
"58","GO:0046364","monosaccharide biosynthetic process",8,2,0.29,"0.03165"
"59","GO:0046365","monosaccharide catabolic process",8,2,0.29,"0.03165"
"60","GO:0046942","carboxylic acid transport",85,7,3.08,"0.03354"
"61","GO:0042391","regulation of membrane potential",50,5,1.81,"0.03356"
"62","GO:0060294","cilium movement involved in cell motilit...",25,9,0.91,"0.03492"
"63","GO:0070286","axonemal dynein complex assembly",11,7,0.4,"0.03520"
"64","GO:0045333","cellular respiration",118,12,4.27,"0.03593"
"65","GO:0007595","lactation",1,1,0.04,"0.03622"
"66","GO:0034964","box H/ACA RNA processing",1,1,0.04,"0.03622"
"67","GO:0002753","cytoplasmic pattern recognition receptor...",1,1,0.04,"0.03622"
"68","GO:0018095","protein polyglutamylation",1,1,0.04,"0.03622"
"69","GO:0060287","epithelial cilium movement involved in d...",1,1,0.04,"0.03622"
"70","GO:0070935","3'-UTR-mediated mRNA stabilization",1,1,0.04,"0.03622"
"71","GO:0015862","uridine transport",1,1,0.04,"0.03622"
"72","GO:0015864","pyrimidine nucleoside transport",1,1,0.04,"0.03622"
"73","GO:0015853","adenine transport",1,1,0.04,"0.03622"
"74","GO:0015855","pyrimidine nucleobase transport",1,1,0.04,"0.03622"
"75","GO:0032098","regulation of appetite",1,1,0.04,"0.03622"
"76","GO:0003351","epithelial cilium movement involved in e...",1,1,0.04,"0.03622"
"77","GO:1902373","negative regulation of mRNA catabolic pr...",1,1,0.04,"0.03622"
"78","GO:0035045","sperm plasma membrane disassembly",1,1,0.04,"0.03622"
"79","GO:0033979","box H/ACA RNA metabolic process",1,1,0.04,"0.03622"
"80","GO:0000495","box H/ACA RNA 3'-end processing",1,1,0.04,"0.03622"
"81","GO:0046341","CDP-diacylglycerol metabolic process",1,1,0.04,"0.03622"
