"","GO.ID","Term","Annotated","Significant","Expected","classicFisher"
"1","GO:0018094","protein polyglycylation",13,2,0.11,0.0052
"2","GO:0009142","nucleoside triphosphate biosynthetic pro...",43,3,0.36,0.0056
"3","GO:0007289","spermatid nucleus differentiation",14,2,0.12,0.006
"4","GO:0016310","phosphorylation",491,10,4.17,0.007
"5","GO:0000723","telomere maintenance",16,2,0.14,0.0078
"6","GO:0051039","positive regulation of transcription inv...",1,1,0.01,0.0085
"7","GO:0070935","3'-UTR-mediated mRNA stabilization",1,1,0.01,0.0085
"8","GO:0016024","CDP-diacylglycerol biosynthetic process",1,1,0.01,0.0085
"9","GO:0060287","epithelial cilium movement involved in d...",1,1,0.01,0.0085
"10","GO:0072525","pyridine-containing compound biosyntheti...",18,2,0.15,0.0099
"11","GO:0009117","nucleotide metabolic process",226,6,1.92,0.0114
"12","GO:0045924","regulation of female receptivity",20,2,0.17,0.0121
"13","GO:0046034","ATP metabolic process",109,4,0.92,0.0132
"14","GO:0006165","nucleoside diphosphate phosphorylation",21,2,0.18,0.0134
"15","GO:0046939","nucleotide phosphorylation",21,2,0.18,0.0134
"16","GO:0046328","regulation of JNK cascade",60,3,0.51,0.014
"17","GO:0009167","purine ribonucleoside monophosphate meta...",112,4,0.95,0.0145
"18","GO:0009126","purine nucleoside monophosphate metaboli...",112,4,0.95,0.0145
"19","GO:0060180","female mating behavior",22,2,0.19,0.0146
"20","GO:0070302","regulation of stress-activated protein k...",62,3,0.53,0.0153
"21","GO:0032872","regulation of stress-activated MAPK casc...",62,3,0.53,0.0153
"22","GO:0009144","purine nucleoside triphosphate metabolic...",115,4,0.98,0.0158
"23","GO:0009205","purine ribonucleoside triphosphate metab...",115,4,0.98,0.0158
"24","GO:0009199","ribonucleoside triphosphate metabolic pr...",116,4,0.98,0.0163
"25","GO:0009161","ribonucleoside monophosphate metabolic p...",117,4,0.99,0.0168
"26","GO:0031063","regulation of histone deacetylation",2,1,0.02,0.0169
"27","GO:0031065","positive regulation of histone deacetyla...",2,1,0.02,0.0169
"28","GO:0008315","G2/MI transition of meiotic cell cycle",2,1,0.02,0.0169
"29","GO:0010511","regulation of phosphatidylinositol biosy...",2,1,0.02,0.0169
"30","GO:0010513","positive regulation of phosphatidylinosi...",2,1,0.02,0.0169
"31","GO:0061620","glycolytic process through glucose-6-pho...",2,1,0.02,0.0169
"32","GO:0061621","canonical glycolysis",2,1,0.02,0.0169
"33","GO:0061718","glucose catabolic process to pyruvate",2,1,0.02,0.0169
"34","GO:0071073","positive regulation of phospholipid bios...",2,1,0.02,0.0169
"35","GO:0042822","pyridoxal phosphate metabolic process",2,1,0.02,0.0169
"36","GO:0042823","pyridoxal phosphate biosynthetic process",2,1,0.02,0.0169
"37","GO:0048490","anterograde synaptic vesicle transport",2,1,0.02,0.0169
"38","GO:0048491","retrograde synaptic vesicle transport",2,1,0.02,0.0169
"39","GO:0042819","vitamin B6 biosynthetic process",2,1,0.02,0.0169
"40","GO:1903727","positive regulation of phospholipid meta...",2,1,0.02,0.0169
"41","GO:0006735","NADH regeneration",2,1,0.02,0.0169
"42","GO:0010868","negative regulation of triglyceride bios...",2,1,0.02,0.0169
"43","GO:0090311","regulation of protein deacetylation",2,1,0.02,0.0169
"44","GO:0090312","positive regulation of protein deacetyla...",2,1,0.02,0.0169
"45","GO:0051055","negative regulation of lipid biosyntheti...",2,1,0.02,0.0169
"46","GO:1901215","negative regulation of neuron death",24,2,0.2,0.0173
"47","GO:0009123","nucleoside monophosphate metabolic proce...",123,4,1.04,0.0198
"48","GO:0097722","sperm motility",26,2,0.22,0.0201
"49","GO:0030317","flagellated sperm motility",26,2,0.22,0.0201
"50","GO:0060271","cilium assembly",70,3,0.59,0.0211
"51","GO:0045727","positive regulation of translation",27,2,0.23,0.0216
"52","GO:0060294","cilium movement involved in cell motilit...",27,2,0.23,0.0216
"53","GO:0007254","JNK cascade",71,3,0.6,0.0219
"54","GO:0044782","cilium organization",73,3,0.62,0.0235
"55","GO:0051403","stress-activated MAPK cascade",74,3,0.63,0.0244
"56","GO:0009132","nucleoside diphosphate metabolic process",29,2,0.25,0.0247
"57","GO:0019343","cysteine biosynthetic process via cystat...",3,1,0.03,0.0252
"58","GO:0019344","cysteine biosynthetic process",3,1,0.03,0.0252
"59","GO:0019346","transsulfuration",3,1,0.03,0.0252
"60","GO:0071266","'de novo' L-methionine biosynthetic proc...",3,1,0.03,0.0252
"61","GO:0061615","glycolytic process through fructose-6-ph...",3,1,0.03,0.0252
"62","GO:0046184","aldehyde biosynthetic process",3,1,0.03,0.0252
"63","GO:0009092","homoserine metabolic process",3,1,0.03,0.0252
"64","GO:0071071","regulation of phospholipid biosynthetic ...",3,1,0.03,0.0252
"65","GO:0099514","synaptic vesicle cytoskeletal transport",3,1,0.03,0.0252
"66","GO:0099517","synaptic vesicle transport along microtu...",3,1,0.03,0.0252
"67","GO:0042816","vitamin B6 metabolic process",3,1,0.03,0.0252
"68","GO:0097010","eukaryotic translation initiation factor...",3,1,0.03,0.0252
"69","GO:0006007","glucose catabolic process",3,1,0.03,0.0252
"70","GO:0044771","meiotic cell cycle phase transition",3,1,0.03,0.0252
"71","GO:0031991","regulation of actomyosin contractile rin...",3,1,0.03,0.0252
"72","GO:0070303","negative regulation of stress-activated ...",31,2,0.26,0.028
"73","GO:0032873","negative regulation of stress-activated ...",31,2,0.26,0.028
"74","GO:0071482","cellular response to light stimulus",31,2,0.26,0.028
"75","GO:0046329","negative regulation of JNK cascade",31,2,0.26,0.028
"76","GO:0060285","cilium-dependent cell motility",31,2,0.26,0.028
"77","GO:0001539","cilium or flagellum-dependent cell motil...",31,2,0.26,0.028
"78","GO:0006661","phosphatidylinositol biosynthetic proces...",33,2,0.28,0.0315
"79","GO:0033173","calcineurin-NFAT signaling cascade",4,1,0.03,0.0335
"80","GO:0035092","sperm DNA condensation",4,1,0.03,0.0335
"81","GO:1904886","beta-catenin destruction complex disasse...",4,1,0.03,0.0335
"82","GO:0097720","calcineurin-mediated signaling",4,1,0.03,0.0335
"83","GO:0045948","positive regulation of translational ini...",4,1,0.03,0.0335
"84","GO:0043409","negative regulation of MAPK cascade",35,2,0.3,0.0351
"85","GO:0042446","hormone biosynthetic process",36,2,0.31,0.037
"86","GO:0006754","ATP biosynthetic process",36,2,0.31,0.037
"87","GO:1901214","regulation of neuron death",36,2,0.31,0.037
"88","GO:0031098","stress-activated protein kinase signalin...",88,3,0.75,0.038
"89","GO:0009145","purine nucleoside triphosphate biosynthe...",38,2,0.32,0.0408
"90","GO:0009206","purine ribonucleoside triphosphate biosy...",38,2,0.32,0.0408
"91","GO:0003341","cilium movement",40,3,0.34,0.0412
"92","GO:0046471","phosphatidylglycerol metabolic process",5,1,0.04,0.0417
"93","GO:0016233","telomere capping",5,1,0.04,0.0417
"94","GO:0006655","phosphatidylglycerol biosynthetic proces...",5,1,0.04,0.0417
"95","GO:0009435","NAD biosynthetic process",5,1,0.04,0.0417
"96","GO:0050667","homocysteine metabolic process",5,1,0.04,0.0417
"97","GO:0010866","regulation of triglyceride biosynthetic ...",5,1,0.04,0.0417
"98","GO:0009201","ribonucleoside triphosphate biosynthetic...",39,2,0.33,0.0428
"99","GO:0070997","neuron death",39,2,0.33,0.0428
"100","GO:0043408","regulation of MAPK cascade",93,3,0.79,0.0437
"101","GO:1901617","organic hydroxy compound biosynthetic pr...",40,2,0.34,0.0448
"102","GO:0044283","small molecule biosynthetic process",160,4,1.36,0.0457
"103","GO:0071478","cellular response to radiation",41,2,0.35,0.0468
"104","GO:0009168","purine ribonucleoside monophosphate bios...",42,2,0.36,0.0489
"105","GO:0009127","purine nucleoside monophosphate biosynth...",42,2,0.36,0.0489
"106","GO:0007599","hemostasis",6,1,0.05,0.0499
"107","GO:0050817","coagulation",6,1,0.05,0.0499
"108","GO:0048016","inositol phosphate-mediated signaling",6,1,0.05,0.0499
"109","GO:0006750","glutathione biosynthetic process",6,1,0.05,0.0499
"110","GO:0006734","NADH metabolic process",6,1,0.05,0.0499
"111","GO:0090209","negative regulation of triglyceride meta...",6,1,0.05,0.0499
"112","GO:0042381","hemolymph coagulation",6,1,0.05,0.0499
