"","GO.ID","Term","Annotated","Significant","Expected","classicFisher"
"1","GO:0006607","NLS-bearing protein import into nucleus",15,3,0.29,"0.0026"
"2","GO:0051415","microtubule nucleation by interphase mic...",5,2,0.1,"0.0035"
"3","GO:0009416","response to light stimulus",109,7,2.07,"0.0045"
"4","GO:0042332","gravitaxis",22,3,0.42,"0.0079"
"5","GO:0042676","compound eye cone cell fate commitment",9,2,0.17,"0.0118"
"6","GO:0006081","cellular aldehyde metabolic process",10,2,0.19,"0.0146"
"7","GO:0006220","pyrimidine nucleotide metabolic process",11,2,0.21,"0.0176"
"8","GO:0006221","pyrimidine nucleotide biosynthetic proce...",11,2,0.21,"0.0176"
"9","GO:0042246","tissue regeneration",11,2,0.21,"0.0176"
"10","GO:0046080","dUTP metabolic process",1,1,0.02,"0.0190"
"11","GO:0046081","dUTP catabolic process",1,1,0.02,"0.0190"
"12","GO:0006244","pyrimidine nucleotide catabolic process",1,1,0.02,"0.0190"
"13","GO:0009149","pyrimidine nucleoside triphosphate catab...",1,1,0.02,"0.0190"
"14","GO:0009264","deoxyribonucleotide catabolic process",1,1,0.02,"0.0190"
"15","GO:0009223","pyrimidine deoxyribonucleotide catabolic...",1,1,0.02,"0.0190"
"16","GO:0009213","pyrimidine deoxyribonucleoside triphosph...",1,1,0.02,"0.0190"
"17","GO:0009204","deoxyribonucleoside triphosphate catabol...",1,1,0.02,"0.0190"
"18","GO:0010918","positive regulation of mitochondrial mem...",1,1,0.02,"0.0190"
"19","GO:0071454","cellular response to anoxia",1,1,0.02,"0.0190"
"20","GO:0030710","regulation of border follicle cell delam...",1,1,0.02,"0.0190"
"21","GO:0045838","positive regulation of membrane potentia...",1,1,0.02,"0.0190"
"22","GO:0046386","deoxyribose phosphate catabolic process",1,1,0.02,"0.0190"
"23","GO:0035871","protein K11-linked deubiquitination",1,1,0.02,"0.0190"
"24","GO:0080154","regulation of fertilization",1,1,0.02,"0.0190"
"25","GO:0044313","protein K6-linked deubiquitination",1,1,0.02,"0.0190"
"26","GO:0097120","receptor localization to synapse",1,1,0.02,"0.0190"
"27","GO:0017038","protein import",83,5,1.58,"0.0204"
"28","GO:0070646","protein modification by small protein re...",56,4,1.07,"0.0214"
"29","GO:0009165","nucleotide biosynthetic process",115,6,2.19,"0.0218"
"30","GO:1901293","nucleoside phosphate biosynthetic proces...",118,6,2.25,"0.0244"
"31","GO:0006406","mRNA export from nucleus",35,3,0.67,"0.0282"
"32","GO:0032786","positive regulation of DNA-templated tra...",15,2,0.29,"0.0321"
"33","GO:0070816","phosphorylation of RNA polymerase II C-t...",15,2,0.29,"0.0321"
"34","GO:0031122","cytoplasmic microtubule organization",16,2,0.3,"0.0362"
"35","GO:0007140","male meiotic nuclear division",66,4,1.26,"0.0363"
"36","GO:0009052","pentose-phosphate shunt, non-oxidative b...",2,1,0.04,"0.0377"
"37","GO:0006226","dUMP biosynthetic process",2,1,0.04,"0.0377"
"38","GO:0009176","pyrimidine deoxyribonucleoside monophosp...",2,1,0.04,"0.0377"
"39","GO:0009177","pyrimidine deoxyribonucleoside monophosp...",2,1,0.04,"0.0377"
"40","GO:0016024","CDP-diacylglycerol biosynthetic process",2,1,0.04,"0.0377"
"41","GO:0046078","dUMP metabolic process",2,1,0.04,"0.0377"
"42","GO:0009143","nucleoside triphosphate catabolic proces...",2,1,0.04,"0.0377"
"43","GO:0031952","regulation of protein autophosphorylatio...",2,1,0.04,"0.0377"
"44","GO:0031954","positive regulation of protein autophosp...",2,1,0.04,"0.0377"
"45","GO:0035106","operant conditioning",2,1,0.04,"0.0377"
"46","GO:0009211","pyrimidine deoxyribonucleoside triphosph...",2,1,0.04,"0.0377"
"47","GO:0071929","alpha-tubulin acetylation",2,1,0.04,"0.0377"
"48","GO:0009200","deoxyribonucleoside triphosphate metabol...",2,1,0.04,"0.0377"
"49","GO:0015886","heme transport",2,1,0.04,"0.0377"
"50","GO:0045963","negative regulation of dopamine metaboli...",2,1,0.04,"0.0377"
"51","GO:0071586","CAAX-box protein processing",2,1,0.04,"0.0377"
"52","GO:0030714","anterior/posterior axis specification, f...",2,1,0.04,"0.0377"
"53","GO:2000152","regulation of ubiquitin-specific proteas...",2,1,0.04,"0.0377"
"54","GO:2000158","positive regulation of ubiquitin-specifi...",2,1,0.04,"0.0377"
"55","GO:0050941","negative regulation of pigment cell diff...",2,1,0.04,"0.0377"
"56","GO:0050932","regulation of pigment cell differentiati...",2,1,0.04,"0.0377"
"57","GO:0045914","negative regulation of catecholamine met...",2,1,0.04,"0.0377"
"58","GO:0033239","negative regulation of cellular amine me...",2,1,0.04,"0.0377"
"59","GO:1901678","iron coordination entity transport",2,1,0.04,"0.0377"
"60","GO:0006428","isoleucyl-tRNA aminoacylation",2,1,0.04,"0.0377"
"61","GO:0006438","valyl-tRNA aminoacylation",2,1,0.04,"0.0377"
"62","GO:1902559","3'-phospho-5'-adenylyl sulfate transmemb...",2,1,0.04,"0.0377"
"63","GO:1905349","ciliary transition zone assembly",2,1,0.04,"0.0377"
"64","GO:0046341","CDP-diacylglycerol metabolic process",2,1,0.04,"0.0377"
"65","GO:0046963","3'-phosphoadenosine 5'-phosphosulfate tr...",2,1,0.04,"0.0377"
"66","GO:0080120","CAAX-box protein maturation",2,1,0.04,"0.0377"
"67","GO:0051382","kinetochore assembly",2,1,0.04,"0.0377"
"68","GO:0046487","glyoxylate metabolic process",2,1,0.04,"0.0377"
"69","GO:0051923","sulfation",2,1,0.04,"0.0377"
"70","GO:0035520","monoubiquitinated protein deubiquitinati...",2,1,0.04,"0.0377"
"71","GO:0035521","monoubiquitinated histone deubiquitinati...",2,1,0.04,"0.0377"
"72","GO:0035522","monoubiquitinated histone H2A deubiquiti...",2,1,0.04,"0.0377"
"73","GO:0070588","calcium ion transmembrane transport",40,3,0.76,"0.0398"
"74","GO:0016579","protein deubiquitination",40,3,0.76,"0.0398"
"75","GO:0051642","centrosome localization",17,2,0.32,"0.0405"
"76","GO:0042675","compound eye cone cell differentiation",17,2,0.32,"0.0405"
"77","GO:0061842","microtubule organizing center localizati...",17,2,0.32,"0.0405"
"78","GO:0031503","protein-containing complex localization",69,4,1.31,"0.0417"
"79","GO:0009266","response to temperature stimulus",101,5,1.92,"0.0427"
"80","GO:0060271","cilium assembly",70,4,1.33,"0.0436"
"81","GO:0006399","tRNA metabolic process",102,5,1.94,"0.0443"
"82","GO:0051028","mRNA transport",42,3,0.8,"0.0450"
"83","GO:0000302","response to reactive oxygen species",18,2,0.34,"0.0450"
"84","GO:0034472","snRNA 3'-end processing",18,2,0.34,"0.0450"
"85","GO:0006418","tRNA aminoacylation for protein translat...",43,3,0.82,"0.0478"
"86","GO:1902850","microtubule cytoskeleton organization in...",73,4,1.39,"0.0496"
"87","GO:0044782","cilium organization",73,4,1.39,"0.0496"
"88","GO:0043039","tRNA aminoacylation",44,3,0.84,"0.0506"
"89","GO:0043038","amino acid activation",45,3,0.86,"0.0534"
"90","GO:0016180","snRNA processing",20,2,0.38,"0.0546"
"91","GO:0015988","energy coupled proton transmembrane tran...",20,2,0.38,"0.0546"
"92","GO:0009162","deoxyribonucleoside monophosphate metabo...",3,1,0.06,"0.0560"
"93","GO:0009157","deoxyribonucleoside monophosphate biosyn...",3,1,0.06,"0.0560"
"94","GO:0060814","posterior mRNA localization involved in ...",3,1,0.06,"0.0560"
"95","GO:0009635","response to herbicide",3,1,0.06,"0.0560"
"96","GO:0051055","negative regulation of lipid biosyntheti...",3,1,0.06,"0.0560"
"97","GO:0036466","synaptic vesicle recycling via endosome",3,1,0.06,"0.0560"
"98","GO:0009265","2'-deoxyribonucleotide biosynthetic proc...",3,1,0.06,"0.0560"
"99","GO:0010868","negative regulation of triglyceride bios...",3,1,0.06,"0.0560"
"100","GO:0009221","pyrimidine deoxyribonucleotide biosynthe...",3,1,0.06,"0.0560"
"101","GO:0009219","pyrimidine deoxyribonucleotide metabolic...",3,1,0.06,"0.0560"
"102","GO:0019692","deoxyribose phosphate metabolic process",3,1,0.06,"0.0560"
"103","GO:1901562","response to paraquat",3,1,0.06,"0.0560"
"104","GO:0051290","protein heterotetramerization",3,1,0.06,"0.0560"
"105","GO:0031063","regulation of histone deacetylation",3,1,0.06,"0.0560"
"106","GO:0031065","positive regulation of histone deacetyla...",3,1,0.06,"0.0560"
"107","GO:1902884","positive regulation of response to oxida...",3,1,0.06,"0.0560"
"108","GO:0010511","regulation of phosphatidylinositol biosy...",3,1,0.06,"0.0560"
"109","GO:0010513","positive regulation of phosphatidylinosi...",3,1,0.06,"0.0560"
"110","GO:0009394","2'-deoxyribonucleotide metabolic process",3,1,0.06,"0.0560"
"111","GO:0071073","positive regulation of phospholipid bios...",3,1,0.06,"0.0560"
"112","GO:0106074","aminoacyl-tRNA metabolism involved in tr...",3,1,0.06,"0.0560"
"113","GO:0042683","negative regulation of compound eye cone...",3,1,0.06,"0.0560"
"114","GO:0052128","positive energy taxis",3,1,0.06,"0.0560"
"115","GO:1903727","positive regulation of phospholipid meta...",3,1,0.06,"0.0560"
"116","GO:0090311","regulation of protein deacetylation",3,1,0.06,"0.0560"
"117","GO:0090312","positive regulation of protein deacetyla...",3,1,0.06,"0.0560"
"118","GO:0046385","deoxyribose phosphate biosynthetic proce...",3,1,0.06,"0.0560"
"119","GO:0048086","negative regulation of developmental pig...",3,1,0.06,"0.0560"
"120","GO:0046956","positive phototaxis",3,1,0.06,"0.0560"
"121","GO:0006014","D-ribose metabolic process",3,1,0.06,"0.0560"
"122","GO:0051968","positive regulation of synaptic transmis...",3,1,0.06,"0.0560"
"123","GO:0006816","calcium ion transport",46,3,0.88,"0.0564"
"124","GO:0071478","cellular response to radiation",47,3,0.89,"0.0595"
"125","GO:0006914","autophagy",147,6,2.8,"0.0605"
"126","GO:0061919","process utilizing autophagic mechanism",147,6,2.8,"0.0605"
"127","GO:0090407","organophosphate biosynthetic process",185,7,3.52,"0.0618"
"128","GO:0032784","regulation of DNA-templated transcriptio...",22,2,0.42,"0.0648"
"129","GO:0097352","autophagosome maturation",22,2,0.42,"0.0648"
"130","GO:0072528","pyrimidine-containing compound biosynthe...",22,2,0.42,"0.0648"
"131","GO:0071166","ribonucleoprotein complex localization",49,3,0.93,"0.0658"
"132","GO:0007603","phototransduction, visible light",23,2,0.44,"0.0701"
"133","GO:0031099","regeneration",23,2,0.44,"0.0701"
"134","GO:0009411","response to UV",23,2,0.44,"0.0701"
"135","GO:0009408","response to heat",51,3,0.97,"0.0724"
"136","GO:0009147","pyrimidine nucleoside triphosphate metab...",4,1,0.08,"0.0740"
"137","GO:0007058","spindle assembly involved in female meio...",4,1,0.08,"0.0740"
"138","GO:0019682","glyceraldehyde-3-phosphate metabolic pro...",4,1,0.08,"0.0740"
"139","GO:0050931","pigment cell differentiation",4,1,0.08,"0.0740"
"140","GO:0006828","manganese ion transport",4,1,0.08,"0.0740"
"141","GO:0042053","regulation of dopamine metabolic process",4,1,0.08,"0.0740"
"142","GO:0034059","response to anoxia",4,1,0.08,"0.0740"
"143","GO:2000683","regulation of cellular response to X-ray",4,1,0.08,"0.0740"
"144","GO:0034508","centromere complex assembly",4,1,0.08,"0.0740"
"145","GO:0030709","border follicle cell delamination",4,1,0.08,"0.0740"
"146","GO:0071071","regulation of phospholipid biosynthetic ...",4,1,0.08,"0.0740"
"147","GO:0046710","GDP metabolic process",4,1,0.08,"0.0740"
"148","GO:0042682","regulation of compound eye cone cell fat...",4,1,0.08,"0.0740"
"149","GO:0042679","compound eye cone cell fate specificatio...",4,1,0.08,"0.0740"
"150","GO:0099532","synaptic vesicle endosomal processing",4,1,0.08,"0.0740"
"151","GO:0006432","phenylalanyl-tRNA aminoacylation",4,1,0.08,"0.0740"
"152","GO:0032510","endosome to lysosome transport via multi...",4,1,0.08,"0.0740"
"153","GO:0048010","vascular endothelial growth factor recep...",4,1,0.08,"0.0740"
"154","GO:0048013","ephrin receptor signaling pathway",4,1,0.08,"0.0740"
"155","GO:0051966","regulation of synaptic transmission, glu...",4,1,0.08,"0.0740"
"156","GO:0043113","receptor clustering",4,1,0.08,"0.0740"
"157","GO:0006873","cellular ion homeostasis",84,4,1.6,"0.0753"
"158","GO:0090307","mitotic spindle assembly",24,2,0.46,"0.0755"
"159","GO:0045893","positive regulation of DNA-templated tra...",277,9,5.27,"0.0801"
"160","GO:0070328","triglyceride homeostasis",25,2,0.48,"0.0811"
"161","GO:0030031","cell projection assembly",123,5,2.34,"0.0845"
"162","GO:0055082","cellular chemical homeostasis",88,4,1.67,"0.0860"
"163","GO:0043628","small regulatory ncRNA 3'-end processing",26,2,0.49,"0.0868"
"164","GO:0035082","axoneme assembly",26,2,0.49,"0.0868"
"165","GO:0055090","acylglycerol homeostasis",26,2,0.49,"0.0868"
"166","GO:0007052","mitotic spindle organization",56,3,1.07,"0.0901"
"167","GO:1900181","negative regulation of protein localizat...",5,1,0.1,"0.0916"
"168","GO:0007521","muscle cell fate determination",5,1,0.1,"0.0916"
"169","GO:0070070","proton-transporting V-type ATPase comple...",5,1,0.1,"0.0916"
"170","GO:0070072","vacuolar proton-transporting V-type ATPa...",5,1,0.1,"0.0916"
"171","GO:0031990","mRNA export from nucleus in response to ...",5,1,0.1,"0.0916"
"172","GO:0046037","GMP metabolic process",5,1,0.1,"0.0916"
"173","GO:0014015","positive regulation of gliogenesis",5,1,0.1,"0.0916"
"174","GO:0007147","female meiosis II",5,1,0.1,"0.0916"
"175","GO:0042308","negative regulation of protein import in...",5,1,0.1,"0.0916"
"176","GO:0006740","NADPH regeneration",5,1,0.1,"0.0916"
"177","GO:1904590","negative regulation of protein import",5,1,0.1,"0.0916"
"178","GO:0051291","protein heterooligomerization",5,1,0.1,"0.0916"
"179","GO:0042069","regulation of catecholamine metabolic pr...",5,1,0.1,"0.0916"
"180","GO:0015936","coenzyme A metabolic process",5,1,0.1,"0.0916"
"181","GO:0015937","coenzyme A biosynthetic process",5,1,0.1,"0.0916"
"182","GO:0050908","detection of light stimulus involved in ...",5,1,0.1,"0.0916"
"183","GO:0006450","regulation of translational fidelity",5,1,0.1,"0.0916"
"184","GO:0060252","positive regulation of glial cell prolif...",5,1,0.1,"0.0916"
"185","GO:0006098","pentose-phosphate shunt",5,1,0.1,"0.0916"
"186","GO:0016335","morphogenesis of larval imaginal disc ep...",5,1,0.1,"0.0916"
"187","GO:0016336","establishment or maintenance of polarity...",5,1,0.1,"0.0916"
"188","GO:0061512","protein localization to cilium",5,1,0.1,"0.0916"
"189","GO:0072530","purine-containing compound transmembrane...",5,1,0.1,"0.0916"
"190","GO:0051881","regulation of mitochondrial membrane pot...",5,1,0.1,"0.0916"
"191","GO:0019321","pentose metabolic process",5,1,0.1,"0.0916"
