geneID,sig_DE
gene-398573,0
gene-363459,0
gene-130853,0
gene-275720,0
gene-210469,0
gene-247244,0
gene-170744,0
gene-246645,0
gene-130081,0
gene-291622,0
gene-322589,0
gene-353046,0
gene-275101,0
gene-100036,0
gene-173646,0
gene-355708,0
gene-218286,0
gene-214179,0
gene-262696,0
gene-181562,0
gene-7154,0
gene-285765,0
gene-223270,0
gene-93344,0
gene-273987,0
gene-37517,0
gene-272736,0
gene-341425,0
gene-179774,0
gene-277078,0
gene-77414,0
gene-183526,0
gene-347435,0
gene-280686,0
gene-26108,0
gene-16211,0
gene-27908,0
gene-38873,0
gene-219248,0
gene-348880,0
gene-242461,0
gene-7331,0
gene-183933,0
gene-160317,0
gene-53224,0
gene-385611,0
gene-79356,0
gene-162836,0
gene-172229,0
gene-517,0
gene-149137,0
gene-426390,0
gene-249793,0
gene-227403,0
gene-244823,0
gene-252927,0
gene-398558,0
gene-177979,0
gene-336035,0
gene-340712,0
gene-248416,0
gene-372216,0
gene-226108,0
gene-249966,0
gene-194476,0
gene-92640,0
gene-409369,0
gene-166391,0
gene-406603,0
gene-169129,0
gene-377608,0
gene-20981,0
gene-224956,0
gene-251998,0
gene-359383,0
gene-146304,0
gene-255416,0
gene-293139,0
gene-113124,0
gene-324122,0
gene-353876,0
gene-238220,0
gene-73653,0
gene-341956,0
gene-83136,0
gene-218211,0
gene-232153,0
gene-281940,0
gene-160909,0
gene-14813,0
gene-375932,0
gene-147790,0
gene-286572,0
gene-130096,0
gene-371957,0
gene-226935,0
gene-206319,0
gene-432055,0
gene-405508,0
gene-99384,0
gene-280698,0
gene-347217,0
gene-1771,0
gene-347420,0
gene-383831,0
gene-401576,0
gene-197659,0
gene-240376,0
gene-133409,0
gene-156645,0
gene-187248,0
gene-3053,0
gene-144820,0
gene-336052,0
gene-197725,0
gene-246959,0
gene-191915,0
gene-168981,0
gene-227137,0
gene-108266,0
gene-145281,0
gene-6978,0
gene-218159,0
gene-16026,0
gene-428508,0
gene-194202,0
gene-80194,0
gene-69348,0
gene-236062,0
gene-105121,0
gene-63754,0
gene-8658,0
gene-207324,0
gene-158197,0
gene-296096,0
gene-398993,0
gene-39560,0
gene-122220,0
gene-69862,0
gene-399798,0
