"","GO.ID","Term","Annotated","Significant","Expected","classicFisher"
"1","GO:0003341","cilium movement",39,18,1.75,"8.1e-10"
"2","GO:0030317","flagellated sperm motility",25,9,1.12,"7.1e-07"
"3","GO:0035082","axoneme assembly",24,14,1.08,"7.5e-07"
"4","GO:0007605","sensory perception of sound",48,12,2.16,"8.7e-07"
"5","GO:0036159","inner dynein arm assembly",4,4,0.18,"4.0e-06"
"6","GO:0018094","protein polyglycylation",13,6,0.58,"1.0e-05"
"7","GO:0060271","cilium assembly",69,24,3.1,"4.0e-05"
"8","GO:0046034","ATP metabolic process",110,15,4.95,"0.00010"
"9","GO:0036158","outer dynein arm assembly",7,4,0.31,"0.00013"
"10","GO:0009167","purine ribonucleoside monophosphate meta...",112,15,5.04,"0.00013"
"11","GO:0006123","mitochondrial electron transport, cytoch...",11,4,0.49,"0.00103"
"12","GO:0044458","motile cilium assembly",11,4,0.49,"0.00103"
"13","GO:0050832","defense response to fungus",48,8,2.16,"0.00118"
"14","GO:0060285","cilium-dependent cell motility",31,12,1.39,"0.00148"
"15","GO:0006165","nucleoside diphosphate phosphorylation",20,5,0.9,"0.00157"
"16","GO:0006839","mitochondrial transport",87,11,3.91,"0.00165"
"17","GO:1902475","L-alpha-amino acid transmembrane transpo...",23,5,1.03,"0.00306"
"18","GO:0015807","L-amino acid transport",23,5,1.03,"0.00306"
"19","GO:0050982","detection of mechanical stimulus",15,4,0.67,"0.00368"
"20","GO:0006730","one-carbon metabolic process",8,3,0.36,"0.00426"
"21","GO:1905515","non-motile cilium assembly",16,4,0.72,"0.00474"
"22","GO:0071266","'de novo' L-methionine biosynthetic proc...",3,2,0.13,"0.00587"
"23","GO:0070534","protein K63-linked ubiquitination",3,2,0.13,"0.00587"
"24","GO:0019343","cysteine biosynthetic process via cystat...",3,2,0.13,"0.00587"
"25","GO:0019346","transsulfuration",3,2,0.13,"0.00587"
"26","GO:0009631","cold acclimation",17,4,0.76,"0.00598"
"27","GO:0032981","mitochondrial respiratory chain complex ...",9,3,0.4,"0.00617"
"28","GO:0007286","spermatid development",76,9,3.42,"0.00665"
"29","GO:0072525","pyridine-containing compound biosyntheti...",18,4,0.81,"0.00742"
"30","GO:0051438","regulation of ubiquitin-protein transfer...",10,3,0.45,"0.00853"
"31","GO:0034220","ion transmembrane transport",324,24,14.57,"0.01021"
"32","GO:0007638","mechanosensory behavior",11,3,0.49,"0.01134"
"33","GO:0015800","acidic amino acid transport",11,3,0.49,"0.01134"
"34","GO:0097720","calcineurin-mediated signaling",4,2,0.18,"0.01139"
"35","GO:0033173","calcineurin-NFAT signaling cascade",4,2,0.18,"0.01139"
"36","GO:0010996","response to auditory stimulus",4,2,0.18,"0.01139"
"37","GO:0035092","sperm DNA condensation",4,2,0.18,"0.01139"
"38","GO:0033108","mitochondrial respiratory chain complex ...",21,6,0.94,"0.01422"
"39","GO:0042866","pyruvate biosynthetic process",12,3,0.54,"0.01463"
"40","GO:0043687","post-translational protein modification",12,3,0.54,"0.01463"
"41","GO:0098655","cation transmembrane transport",215,17,9.67,"0.01612"
"42","GO:0007289","spermatid nucleus differentiation",13,3,0.58,"0.01839"
"43","GO:0019646","aerobic electron transport chain",60,10,2.7,"0.02023"
"44","GO:0006812","cation transport",239,18,10.75,"0.02120"
"45","GO:0016052","carbohydrate catabolic process",36,5,1.62,"0.02130"
"46","GO:0006096","glycolytic process",14,3,0.63,"0.02264"
"47","GO:0051865","protein autoubiquitination",14,3,0.63,"0.02264"
"48","GO:0016082","synaptic vesicle priming",14,3,0.63,"0.02264"
"49","GO:0006757","ATP generation from ADP",14,3,0.63,"0.02264"
"50","GO:0006835","dicarboxylic acid transport",25,4,1.12,"0.02399"
"51","GO:0050906","detection of stimulus involved in sensor...",38,5,1.71,"0.02638"
"52","GO:0070936","protein K48-linked ubiquitination",6,2,0.27,"0.02681"
"53","GO:0048016","inositol phosphate-mediated signaling",6,2,0.27,"0.02681"
"54","GO:0051443","positive regulation of ubiquitin-protein...",6,2,0.27,"0.02681"
"55","GO:0006750","glutathione biosynthetic process",6,2,0.27,"0.02681"
"56","GO:0009166","nucleotide catabolic process",15,3,0.67,"0.02739"
"57","GO:0042773","ATP synthesis coupled electron transport",64,10,2.88,"0.02871"
"58","GO:0042775","mitochondrial ATP synthesis coupled elec...",64,10,2.88,"0.02871"
"59","GO:0006855","xenobiotic transmembrane transport",27,4,1.21,"0.03104"
"60","GO:0042908","xenobiotic transport",27,4,1.21,"0.03104"
"61","GO:0051606","detection of stimulus",84,11,3.78,"0.03228"
"62","GO:0019363","pyridine nucleotide biosynthetic process",16,3,0.72,"0.03261"
"63","GO:0019359","nicotinamide nucleotide biosynthetic pro...",16,3,0.72,"0.03261"
"64","GO:0071260","cellular response to mechanical stimulus",7,2,0.31,"0.03643"
"65","GO:0043090","amino acid import",7,2,0.31,"0.03643"
"66","GO:0019184","nonribosomal peptide biosynthetic proces...",7,2,0.31,"0.03643"
"67","GO:0015813","L-glutamate transmembrane transport",7,2,0.31,"0.03643"
"68","GO:0045026","plasma membrane fusion",7,2,0.31,"0.03643"
"69","GO:0051156","glucose 6-phosphate metabolic process",7,2,0.31,"0.03643"
"70","GO:0051938","L-glutamate import",7,2,0.31,"0.03643"
