"","GO.ID","Term","Annotated","Significant","Expected","classicFisher"
"1","GO:0003341","cilium movement",40,17,1.56,2.2e-10
"2","GO:0007605","sensory perception of sound",48,12,1.87,1.8e-07
"3","GO:0030317","flagellated sperm motility",26,8,1.01,4e-06
"4","GO:0018094","protein polyglycylation",13,6,0.51,4.4e-06
"5","GO:0060271","cilium assembly",73,22,2.84,6.1e-06
"6","GO:0035082","axoneme assembly",26,12,1.01,1.6e-05
"7","GO:0050982","detection of mechanical stimulus",18,6,0.7,4.1e-05
"8","GO:0046034","ATP metabolic process",111,14,4.32,8.9e-05
"9","GO:0009167","purine ribonucleoside monophosphate meta...",113,14,4.4,0.00011
"10","GO:0036159","inner dynein arm assembly",4,3,0.16,0.00023
"11","GO:0006123","mitochondrial electron transport, cytoch...",11,4,0.43,0.00059
"12","GO:0007638","mechanosensory behavior",12,4,0.47,0.00086
"13","GO:0060285","cilium-dependent cell motility",32,11,1.25,0.00097
"14","GO:0006165","nucleoside diphosphate phosphorylation",21,5,0.82,0.00104
"15","GO:0033108","mitochondrial respiratory chain complex ...",22,5,0.86,0.00131
"16","GO:0071260","cellular response to mechanical stimulus",7,3,0.27,0.00181
"17","GO:0036158","outer dynein arm assembly",7,3,0.27,0.00181
"18","GO:0006839","mitochondrial transport",87,10,3.39,0.00188
"19","GO:0006730","one-carbon metabolic process",8,3,0.31,0.00282
"20","GO:0071266","'de novo' L-methionine biosynthetic proc...",3,2,0.12,0.00441
"21","GO:0019343","cysteine biosynthetic process via cystat...",3,2,0.12,0.00441
"22","GO:0019346","transsulfuration",3,2,0.12,0.00441
"23","GO:0072525","pyridine-containing compound biosyntheti...",18,4,0.7,0.00444
"24","GO:1902600","proton transmembrane transport",75,8,2.92,0.00828
"25","GO:0010996","response to auditory stimulus",4,2,0.16,0.00859
"26","GO:0035092","sperm DNA condensation",4,2,0.16,0.00859
"27","GO:0007617","mating behavior",92,9,3.58,0.00914
"28","GO:0007618","mating",92,9,3.58,0.00914
"29","GO:0015807","L-amino acid transport",22,4,0.86,0.0094
"30","GO:1902475","L-alpha-amino acid transmembrane transpo...",22,4,0.86,0.0094
"31","GO:0043687","post-translational protein modification",12,3,0.47,0.00986
"32","GO:0042866","pyruvate biosynthetic process",12,3,0.47,0.00986
"33","GO:0044458","motile cilium assembly",12,3,0.47,0.00986
"34","GO:0019646","aerobic electron transport chain",60,10,2.33,0.0104
"35","GO:0016052","carbohydrate catabolic process",36,5,1.4,0.01201
"36","GO:0034220","ion transmembrane transport",343,26,13.35,0.0129
"37","GO:0042773","ATP synthesis coupled electron transport",64,10,2.49,0.01505
"38","GO:0042775","mitochondrial ATP synthesis coupled elec...",64,10,2.49,0.01505
"39","GO:0006096","glycolytic process",14,3,0.54,0.0154
"40","GO:0006757","ATP generation from ADP",14,3,0.54,0.0154
"41","GO:0009166","nucleotide catabolic process",15,3,0.58,0.01871
"42","GO:0051443","positive regulation of ubiquitin-protein...",6,2,0.23,0.02039
"43","GO:0006750","glutathione biosynthetic process",6,2,0.23,0.02039
"44","GO:0043090","amino acid import",6,2,0.23,0.02039
"45","GO:0019363","pyridine nucleotide biosynthetic process",16,3,0.62,0.02238
