"","GO.ID","Term","Annotated","Significant","Expected","classicFisher"
"1","GO:0018094","protein polyglycylation",13,2,0.12,"0.0058"
"2","GO:0009142","nucleoside triphosphate biosynthetic pro...",43,3,0.39,"0.0066"
"3","GO:0007289","spermatid nucleus differentiation",14,2,0.13,"0.0068"
"4","GO:0000723","telomere maintenance",16,2,0.14,"0.0088"
"5","GO:0051039","positive regulation of transcription inv...",1,1,0.01,"0.0090"
"6","GO:0070935","3'-UTR-mediated mRNA stabilization",1,1,0.01,"0.0090"
"7","GO:0016024","CDP-diacylglycerol biosynthetic process",1,1,0.01,"0.0090"
"8","GO:0060287","epithelial cilium movement involved in d...",1,1,0.01,"0.0090"
"9","GO:0016310","phosphorylation",491,10,4.43,"0.0110"
"10","GO:0072525","pyridine-containing compound biosyntheti...",18,2,0.16,"0.0111"
"11","GO:0045924","regulation of female receptivity",20,2,0.18,"0.0137"
"12","GO:0006165","nucleoside diphosphate phosphorylation",21,2,0.19,"0.0150"
"13","GO:0046939","nucleotide phosphorylation",21,2,0.19,"0.0150"
"14","GO:0009117","nucleotide metabolic process",226,6,2.04,"0.0153"
"15","GO:0046034","ATP metabolic process",109,4,0.98,"0.0163"
"16","GO:0060180","female mating behavior",22,2,0.2,"0.0164"
"17","GO:0046328","regulation of JNK cascade",60,3,0.54,"0.0165"
"18","GO:0009167","purine ribonucleoside monophosphate meta...",112,4,1.01,"0.0179"
"19","GO:0009126","purine nucleoside monophosphate metaboli...",112,4,1.01,"0.0179"
"20","GO:0031063","regulation of histone deacetylation",2,1,0.02,"0.0180"
"21","GO:0031065","positive regulation of histone deacetyla...",2,1,0.02,"0.0180"
"22","GO:0008315","G2/MI transition of meiotic cell cycle",2,1,0.02,"0.0180"
"23","GO:0010511","regulation of phosphatidylinositol biosy...",2,1,0.02,"0.0180"
"24","GO:0010513","positive regulation of phosphatidylinosi...",2,1,0.02,"0.0180"
"25","GO:0061620","glycolytic process through glucose-6-pho...",2,1,0.02,"0.0180"
"26","GO:0061621","canonical glycolysis",2,1,0.02,"0.0180"
"27","GO:0061718","glucose catabolic process to pyruvate",2,1,0.02,"0.0180"
"28","GO:0071073","positive regulation of phospholipid bios...",2,1,0.02,"0.0180"
"29","GO:0042822","pyridoxal phosphate metabolic process",2,1,0.02,"0.0180"
"30","GO:0042823","pyridoxal phosphate biosynthetic process",2,1,0.02,"0.0180"
"31","GO:0048490","anterograde synaptic vesicle transport",2,1,0.02,"0.0180"
"32","GO:0048491","retrograde synaptic vesicle transport",2,1,0.02,"0.0180"
"33","GO:0042819","vitamin B6 biosynthetic process",2,1,0.02,"0.0180"
"34","GO:1903727","positive regulation of phospholipid meta...",2,1,0.02,"0.0180"
"35","GO:0006735","NADH regeneration",2,1,0.02,"0.0180"
