"","GO.ID","Term","Annotated","Significant","Expected","classicFisher"
"1","GO:0003341","cilium movement",39,19,1.95,"2.1e-09"
"2","GO:0030317","flagellated sperm motility",25,10,1.25,"1.4e-07"
"3","GO:0036159","inner dynein arm assembly",4,4,0.2,"6.1e-06"
"4","GO:0035082","axoneme assembly",24,12,1.2,"2.8e-05"
"5","GO:0060271","cilium assembly",69,22,3.45,"4.0e-05"
"6","GO:0050982","detection of mechanical stimulus",15,6,0.75,"5.1e-05"
"7","GO:0007618","mating",77,13,3.85,"9.5e-05"
"8","GO:0046034","ATP metabolic process",110,16,5.5,"9.8e-05"
"9","GO:0007605","sensory perception of sound",48,10,2.4,"0.00010"
"10","GO:0009167","purine ribonucleoside monophosphate meta...",112,16,5.6,"0.00012"
"11","GO:0018094","protein polyglycylation",13,5,0.65,"0.00028"
"12","GO:0046692","sperm competition",18,5,0.9,"0.00151"
"13","GO:0007638","mechanosensory behavior",11,4,0.55,"0.00153"
"14","GO:0006123","mitochondrial electron transport, cytoch...",11,4,0.55,"0.00153"
"15","GO:0060285","cilium-dependent cell motility",31,13,1.55,"0.00202"
"16","GO:0071331","cellular response to hexose stimulus",2,2,0.1,"0.00249"
"17","GO:0071260","cellular response to mechanical stimulus",7,3,0.35,"0.00373"
"18","GO:0036158","outer dynein arm assembly",7,3,0.35,"0.00373"
"19","GO:0007200","phospholipase C-activating G protein-cou...",7,3,0.35,"0.00373"
"20","GO:0031146","SCF-dependent proteasomal ubiquitin-depe...",31,6,1.55,"0.00379"
"21","GO:0098655","cation transmembrane transport",215,20,10.75,"0.00509"
"22","GO:0006730","one-carbon metabolic process",8,3,0.4,"0.00575"
"23","GO:0060179","male mating behavior",45,7,2.25,"0.00642"
"24","GO:0001580","detection of chemical stimulus involved ...",3,2,0.15,"0.00723"
"25","GO:0007054","spindle assembly involved in male meiosi...",3,2,0.15,"0.00723"
"26","GO:0001678","cellular glucose homeostasis",3,2,0.15,"0.00723"
"27","GO:0071266","'de novo' L-methionine biosynthetic proc...",3,2,0.15,"0.00723"
"28","GO:0070534","protein K63-linked ubiquitination",3,2,0.15,"0.00723"
"29","GO:0019343","cysteine biosynthetic process via cystat...",3,2,0.15,"0.00723"
"30","GO:0019346","transsulfuration",3,2,0.15,"0.00723"
"31","GO:0006651","diacylglycerol biosynthetic process",3,2,0.15,"0.00723"
"32","GO:0008377","light-induced release of internally sequ...",3,2,0.15,"0.00723"
"33","GO:0003407","neural retina development",3,2,0.15,"0.00723"
"34","GO:0032981","mitochondrial respiratory chain complex ...",9,3,0.45,"0.00830"
"35","GO:1903531","negative regulation of secretion by cell",9,3,0.45,"0.00830"
"36","GO:0009631","cold acclimation",17,4,0.85,"0.00869"
"37","GO:0050832","defense response to fungus",48,7,2.4,"0.00917"
"38","GO:1902600","proton transmembrane transport",73,9,3.65,"0.01001"
"39","GO:0051438","regulation of ubiquitin-protein transfer...",10,3,0.5,"0.01143"
"40","GO:0010996","response to auditory stimulus",4,2,0.2,"0.01399"
"41","GO:0035092","sperm DNA condensation",4,2,0.2,"0.01399"
"42","GO:0043052","thermotaxis",11,3,0.55,"0.01514"
"43","GO:0015800","acidic amino acid transport",11,3,0.55,"0.01514"
"44","GO:0046939","nucleotide phosphorylation",20,4,1,"0.01572"
"45","GO:0006165","nucleoside diphosphate phosphorylation",20,4,1,"0.01572"
"46","GO:0009142","nucleoside triphosphate biosynthetic pro...",43,6,2.15,"0.01901"
"47","GO:0045454","cell redox homeostasis",12,3,0.6,"0.01945"
"48","GO:0032781","positive regulation of ATP-dependent act...",12,3,0.6,"0.01945"
"49","GO:0043687","post-translational protein modification",12,3,0.6,"0.01945"
"50","GO:0098662","inorganic cation transmembrane transport",183,16,9.15,"0.02015"
"51","GO:0048515","spermatid differentiation",83,9,4.15,"0.02200"
"52","GO:0051482","positive regulation of cytosolic calcium...",5,2,0.25,"0.02255"
"53","GO:0046693","sperm storage",13,3,0.65,"0.02437"
"54","GO:0007289","spermatid nucleus differentiation",13,3,0.65,"0.02437"
"55","GO:0043486","histone exchange",23,4,1.15,"0.02556"
"56","GO:1902475","L-alpha-amino acid transmembrane transpo...",23,4,1.15,"0.02556"
"57","GO:0015807","L-amino acid transport",23,4,1.15,"0.02556"
"58","GO:0006839","mitochondrial transport",87,9,4.35,"0.02890"
"59","GO:0060078","regulation of postsynaptic membrane pote...",14,3,0.7,"0.02989"
"60","GO:0043462","regulation of ATP-dependent activity",14,3,0.7,"0.02989"
"61","GO:0045433","male courtship behavior, veined wing gen...",14,3,0.7,"0.02989"
"62","GO:0016082","synaptic vesicle priming",14,3,0.7,"0.02989"
"63","GO:0048065","male courtship behavior, veined wing ext...",14,3,0.7,"0.02989"
"64","GO:0016545","male courtship behavior, veined wing vib...",14,3,0.7,"0.02989"
"65","GO:0006754","ATP biosynthetic process",36,5,1.8,"0.03192"
"66","GO:0019646","aerobic electron transport chain",60,10,3,"0.03228"
"67","GO:0043153","entrainment of circadian clock by photop...",6,2,0.3,"0.03271"
"68","GO:0007589","body fluid secretion",6,2,0.3,"0.03271"
"69","GO:0002792","negative regulation of peptide secretion",6,2,0.3,"0.03271"
"70","GO:0051443","positive regulation of ubiquitin-protein...",6,2,0.3,"0.03271"
"71","GO:0006750","glutathione biosynthetic process",6,2,0.3,"0.03271"
"72","GO:0007286","spermatid development",76,8,3.8,"0.03501"
"73","GO:0098869","cellular oxidant detoxification",26,4,1.3,"0.03840"
"74","GO:1990748","cellular detoxification",26,4,1.3,"0.03840"
"75","GO:0009060","aerobic respiration",104,13,5.2,"0.03917"
"76","GO:0008049","male courtship behavior",38,5,1.9,"0.03922"
"77","GO:0009145","purine nucleoside triphosphate biosynthe...",38,5,1.9,"0.03922"
"78","GO:0009206","purine ribonucleoside triphosphate biosy...",38,5,1.9,"0.03922"
"79","GO:0007283","spermatogenesis",184,15,9.2,"0.04129"
"80","GO:0045333","cellular respiration",120,14,6,"0.04200"
"81","GO:1905515","non-motile cilium assembly",16,3,0.8,"0.04273"
"82","GO:0009201","ribonucleoside triphosphate biosynthetic...",39,5,1.95,"0.04322"
