geneID,sig_DE
gene-38262,0
gene-141548,0
gene-271777,0
gene-301847,0
gene-253388,0
gene-294403,0
gene-266327,0
gene-289614,0
gene-142683,0
gene-309915,0
gene-48535,0
gene-210286,0
gene-216192,0
gene-370018,0
gene-62772,0
gene-125234,0
gene-124127,0
gene-424914,0
gene-27428,0
gene-373854,0
gene-223213,0
gene-275149,0
gene-18178,0
gene-220664,0
gene-242691,0
gene-332045,0
gene-411011,0
gene-175524,0
gene-354089,0
gene-99910,0
gene-372216,0
gene-333791,0
gene-89057,0
gene-270837,0
gene-276238,0
gene-330250,0
gene-417655,0
gene-408967,0
gene-400674,0
gene-247132,0
gene-223791,0
gene-268283,0
gene-221469,0
gene-266548,0
gene-292071,0
gene-64698,0
gene-300807,0
gene-283872,0
gene-193640,0
gene-287199,0
gene-121021,0
gene-370595,0
gene-284038,0
gene-50869,0
gene-124602,0
gene-126598,0
gene-294346,0
gene-317184,0
gene-124323,0
gene-275847,0
g14746,0
gene-425122,0
gene-263369,0
gene-279114,0
gene-69369,0
gene-347579,0
gene-202489,0
gene-399424,0
gene-351784,0
gene-149303,0
gene-120070,0
gene-215283,0
gene-408087,0
gene-420308,0
gene-392536,0
gene-222790,0
gene-419214,0
gene-371230,0
gene-288086,0
gene-203260,0
gene-417873,0
gene-346378,0
gene-362311,0
gene-13811,0
gene-73885,0
gene-417331,0
gene-336148,0
gene-417212,0
gene-153963,0
gene-99805,0
gene-80737,0
gene-370562,0
gene-292499,0
gene-378468,0
gene-54218,0
gene-140468,0
gene-84332,0
gene-266698,0
gene-264381,0
gene-118736,0
gene-169237,0
g3476,0
gene-192848,0
gene-59093,0
gene-333204,0
gene-87237,0
gene-79503,0
gene-311725,0
gene-263663,0
gene-25878,0
gene-90000,0
gene-392032,0
gene-266440,0
gene-215528,0
gene-67561,0
gene-71048,0
gene-176456,0
gene-335052,0
gene-83836,0
gene-285307,0
gene-346117,0
gene-422705,0
gene-238804,0
gene-286108,0
gene-3646,0
gene-335834,0
gene-419566,0
gene-406519,0
gene-105400,0
gene-244661,0
gene-207670,0
gene-81774,0
gene-121139,0
gene-347681,0
gene-256923,0
gene-118620,0
gene-292761,0
gene-269582,0
gene-48862,0
gene-3563,0
gene-210277,0
gene-301742,0
gene-333141,0
gene-352850,0
gene-263351,0
gene-407334,0
gene-60592,0
gene-282551,0
gene-124244,0
gene-353001,0
gene-185022,0
gene-427704,0
gene-87487,0
gene-73288,0
gene-1807,0
gene-337702,0
gene-296462,0
gene-289849,0
gene-86738,0
gene-241238,0
gene-77070,0
gene-130589,0
gene-302725,0
gene-311904,0
gene-83773,0
gene-188223,0
gene-266345,0
gene-251259,0
gene-342639,0
gene-248407,0
gene-164492,0
gene-136893,0
gene-46480,0
gene-421752,0
gene-180766,0
gene-407292,0
gene-135758,0
gene-171039,0
gene-242571,0
gene-201062,0
gene-64491,0
gene-417717,0
gene-279257,0
gene-407451,0
gene-240280,0
gene-202561,0
gene-224061,0
gene-53026,0
gene-121447,0
gene-29508,0
gene-241506,0
gene-203469,0
gene-88171,0
gene-329449,0
gene-329663,0
gene-225764,0
gene-266265,0
gene-410957,0
gene-353330,0
gene-220055,0
gene-361054,0
gene-331961,0
gene-228071,0
gene-296156,0
gene-115189,0
gene-223680,0
gene-118839,0
gene-290669,0
gene-203845,0
gene-431030,0
gene-190945,0
gene-131458,0
gene-423208,0
gene-151732,0
gene-362692,0
gene-96153,0
gene-77202,0
gene-157067,0
gene-278356,0
gene-205337,0
gene-304159,0
gene-216514,0
gene-201998,0
gene-8290,0
gene-223656,0
gene-425293,0
gene-181827,0
gene-223617,0
gene-286875,0
gene-409707,0
gene-168616,0
gene-149164,0
gene-361649,0
gene-221552,0
gene-257198,0
gene-368431,0
gene-66038,0
gene-18767,0
gene-379608,0
gene-602,0
gene-242556,0
gene-175085,0
gene-102859,0
gene-421549,0
gene-363284,0
gene-421271,0
gene-266080,0
gene-336575,0
gene-45110,0
gene-285861,0
gene-373534,0
gene-5187,0
gene-32254,0
gene-242071,0
gene-358347,0
gene-124549,0
gene-322092,0
gene-59087,0
g13901,0
gene-199423,0
gene-205530,0
gene-266875,0
gene-346301,0
gene-38573,0
gene-420102,0
gene-289662,0
gene-331410,0
gene-361779,0
gene-231658,0
gene-348642,0
gene-222772,0
gene-228591,0
gene-272401,0
gene-407891,0
gene-53103,0
gene-123945,0
gene-343660,0
gene-149763,0
gene-222159,0
gene-223073,0
gene-267939,0
gene-293889,0
gene-430020,0
gene-335443,0
gene-174360,0
gene-216914,0
gene-216870,0
gene-222796,0
gene-258440,0
gene-278721,0
gene-8658,0
gene-174517,0
gene-45800,0
gene-91735,0
gene-370323,0
gene-375015,0
gene-279811,0
gene-333989,0
gene-296861,0
gene-200471,0
gene-413551,0
gene-419991,0
gene-288248,0
gene-89442,0
gene-282095,0
gene-358047,0
gene-266527,0
gene-369446,0
gene-209206,0
gene-238900,0
gene-283338,0
gene-282458,0
gene-351534,0
gene-266228,0
gene-369289,0
gene-168067,0
gene-223285,0
gene-5761,0
gene-146158,0
gene-170684,0
gene-365808,0
gene-233892,0
gene-288586,0
gene-295945,0
gene-204903,0
gene-330716,0
gene-384303,0
gene-290221,0
gene-407418,0
gene-346360,0
gene-296716,0
gene-397155,0
gene-290993,0
gene-368687,0
gene-263699,0
gene-207099,0
gene-428287,0
gene-272192,0
gene-283212,0
gene-410384,0
gene-361797,0
gene-194589,0
gene-244478,0
gene-294385,0
gene-226571,0
gene-291050,0
gene-232248,0
gene-261133,0
gene-280115,0
gene-260502,0
gene-216204,0
gene-199775,0
gene-5124,0
gene-388076,0
gene-179068,0
gene-245589,0
gene-333555,0
gene-202593,0
gene-121074,0
gene-420054,0
gene-64425,0
gene-242395,0
gene-40192,0
gene-189466,0
gene-56530,0
gene-194666,0
g4790,0
gene-235601,0
gene-292407,0
gene-15427,0
gene-348889,0
gene-291578,0
gene-417179,0
gene-187696,0
gene-430762,0
gene-268137,0
gene-328642,0
gene-335935,0
gene-89277,0
gene-6077,0
g1591,0
gene-116405,0
gene-132429,0
gene-261488,0
gene-3229,0
gene-218430,0
gene-371470,0
gene-212345,0
gene-294799,0
gene-280825,0
gene-57617,0
gene-132506,0
gene-124208,0
gene-284854,0
gene-7065,0
gene-58072,0
gene-90524,0
gene-361392,0
gene-48964,0
gene-271599,0
gene-410330,0
g2099,0
gene-117381,0
gene-134222,0
gene-187601,0
gene-162896,0
gene-176814,0
gene-251286,0
gene-297195,0
gene-420245,0
gene-199128,0
gene-359170,0
gene-241193,0
gene-427899,0
gene-2379,0
gene-369062,0
gene-226873,0
gene-373587,0
gene-78521,0
gene-416699,0
gene-313618,0
gene-80950,0
gene-146346,0
gene-262868,0
gene-260795,0
gene-55914,0
gene-376,0
gene-165990,0
gene-262499,0
gene-353819,0
gene-137609,0
gene-295664,0
gene-229524,0
gene-315287,0
gene-422001,0
gene-67045,0
gene-397895,0
gene-356761,0
gene-69775,0
gene-336946,0
gene-341353,0
gene-88799,0
gene-260987,0
gene-222835,0
gene-425335,0
gene-133727,0
gene-209588,0
gene-354107,0
gene-323689,0
gene-125948,0
gene-63855,0
gene-122590,0
gene-283669,0
gene-258544,0
gene-152841,0
gene-402368,0
gene-241435,0
gene-340784,0
gene-346193,0
gene-283278,0
gene-241886,0
gene-249999,0
gene-326368,0
gene-417783,0
gene-30571,0
gene-204870,0
gene-211152,0
gene-422058,0
gene-253409,0
gene-223746,0
gene-49770,0
gene-231058,0
gene-295655,0
gene-405105,0
gene-132631,0
gene-221146,0
gene-361200,0
gene-116015,0
gene-175185,0
gene-380597,0
gene-429522,0
gene-218301,0
gene-2601,0
gene-272287,0
gene-276899,0
gene-383578,0
gene-430185,0
gene-130615,0
gene-252063,0
gene-85657,0
gene-129732,0
gene-42478,0
gene-26622,0
gene-83083,0
g10636,0
gene-234656,0
gene-126610,0
gene-87332,0
gene-430206,0
gene-180171,0
gene-316886,0
gene-223734,0
gene-400306,0
gene-401748,0
gene-260723,0
gene-334126,0
gene-224118,0
gene-250391,0
gene-71161,0
gene-420009,0
gene-420809,0
gene-341232,0
gene-422034,0
gene-387497,0
gene-241316,0
gene-263360,0
gene-128193,0
gene-281627,0
gene-296043,0
gene-269350,0
gene-147059,0
gene-425203,0
gene-221656,0
gene-38486,0
gene-324340,0
gene-184983,0
gene-182855,0
gene-94082,0
gene-238577,0
gene-146278,0
gene-146206,0
gene-341301,0
gene-407836,0
gene-68504,0
gene-173370,0
gene-252990,0
gene-299808,0
gene-125691,0
gene-203412,0
gene-118757,0
gene-293061,0
gene-342049,0
gene-302194,0
gene-420087,0
gene-273412,0
gene-245478,0
gene-189493,0
gene-173004,0
gene-238407,0
gene-428194,0
gene-68558,0
gene-328022,0
gene-292086,0
gene-351519,0
gene-84366,0
gene-153689,0
gene-80550,0
gene-220550,0
gene-358987,0
gene-221543,0
gene-113871,0
gene-218580,0
gene-231842,0
gene-260595,0
