geneID,sig_DE
gene-115189,1
gene-252936,1
gene-41508,1
gene-104957,1
gene-2814,1
gene-285657,1
gene-26733,1
gene-78783,1
gene-162742,1
gene-22,1
gene-69960,1
gene-220105,1
gene-206297,1
gene-205337,1
gene-38092,1
gene-174508,1
gene-244566,1
gene-152584,1
gene-115518,1
gene-34357,1
gene-143831,1
gene-274084,1
gene-301715,1
gene-45063,1
gene-99820,1
gene-38909,1
gene-180073,1
gene-195592,1
gene-57448,1
gene-75362,1
gene-221311,1
gene-299566,1
gene-147255,1
gene-79536,1
gene-46583,1
gene-181931,1
gene-89251,1
gene-115297,1
gene-205721,1
gene-206961,1
gene-244768,1
gene-213699,1
gene-71829,1
gene-199239,1
gene-122800,1
gene-198937,1
gene-105556,1
gene-198745,1
gene-184811,1
gene-58286,1
gene-418586,1
gene-172388,1
gene-122764,1
gene-602,1
gene-249870,1
gene-294684,1
gene-7712,1
gene-367041,1
gene-164684,1
gene-186344,1
gene-218723,1
gene-305439,1
gene-101771,1
gene-69615,1
gene-46835,1
gene-229684,1
gene-229595,1
gene-266992,1
gene-249148,1
gene-14434,1
gene-349411,1
gene-334058,1
gene-384842,1
gene-348108,1
gene-12117,1
gene-194467,1
gene-216870,1
gene-116614,1
gene-8715,1
gene-15837,1
gene-252984,1
gene-360036,1
gene-34402,1
gene-118573,1
gene-6435,1
gene-179634,1
gene-357892,1
gene-37544,1
gene-304606,1
gene-80050,1
gene-398654,1
gene-48523,1
gene-92106,1
gene-26944,1
gene-218523,1
gene-211303,1
gene-186151,1
gene-23335,1
gene-109484,1
gene-402218,1
gene-148324,1
gene-304890,1
gene-226987,1
gene-253133,1
gene-178966,1
gene-206855,1
gene-199491,1
gene-338346,1
gene-347049,1
gene-170302,1
gene-213719,1
gene-122791,1
gene-351643,1
gene-114715,1
gene-372053,1
gene-198802,1
gene-534,1
gene-203530,1
gene-199548,1
gene-299976,1
gene-77298,1
gene-405096,1
gene-99641,1
gene-210389,1
gene-40060,1
gene-2673,1
gene-129453,1
gene-38816,1
gene-97311,1
gene-141719,1
gene-229820,1
gene-253041,1
gene-136337,1
gene-77229,1
gene-357269,1
gene-131605,1
gene-119257,1
gene-402450,1
gene-254113,1
gene-45037,1
gene-198928,1
gene-118590,1
gene-259741,1
gene-181301,1
gene-189724,1
gene-238199,1
gene-414380,1
gene-76825,1
gene-207502,1
gene-378680,1
gene-372068,1
gene-277158,1
gene-258455,1
gene-104716,1
gene-145496,1
gene-292407,1
gene-303219,1
gene-430128,1
gene-294470,1
gene-206715,1
gene-92145,1
gene-45480,1
gene-191573,1
gene-290097,1
gene-79518,1
gene-247117,1
gene-291587,1
gene-118973,1
gene-242872,1
gene-361727,1
gene-142374,1
gene-8990,1
gene-166529,1
gene-419692,1
gene-361821,1
gene-287098,1
gene-135898,1
gene-56282,1
gene-270171,1
gene-219328,1
gene-206306,1
gene-340338,1
gene-13811,1
gene-64009,1
gene-259165,1
gene-326377,1
gene-273137,1
gene-394641,1
gene-49788,1
gene-29082,1
gene-398804,1
gene-300876,1
gene-352199,1
gene-376728,1
gene-20646,1
gene-408081,1
gene-323535,1
gene-262574,1
gene-244392,1
gene-134255,1
g14715,1
gene-209323,1
gene-385482,1
gene-286274,1
gene-74305,1
gene-44107,1
gene-22821,1
gene-213743,1
gene-352598,1
gene-16181,1
gene-167337,1
gene-136420,1
gene-290739,1
gene-226923,1
gene-433,1
gene-73742,1
gene-9379,1
gene-297013,1
gene-228543,1
gene-193446,1
gene-348484,1
gene-73861,1
gene-79960,1
gene-104966,1
gene-53133,1
gene-288903,1
gene-421725,1
gene-340805,1
gene-305917,1
gene-24483,1
gene-292255,1
gene-111890,1
gene-33981,1
gene-350745,1
gene-152610,1
gene-8100,1
gene-237342,1
gene-58265,1
gene-181289,1
gene-152706,1
gene-280707,1
gene-122782,1
gene-422359,1
gene-111720,1
gene-285738,1
gene-416888,1
gene-150996,1
gene-104386,1
gene-281505,1
gene-302907,1
gene-363459,1
gene-130853,1
gene-275720,1
gene-210469,1
gene-165465,1
gene-247244,1
gene-215313,1
gene-305392,1
gene-170744,1
gene-246645,1
gene-110642,1
gene-61479,1
gene-322589,1
gene-291622,1
gene-353046,1
gene-275101,1
gene-39831,1
gene-114203,1
gene-291029,1
gene-101990,1
gene-101238,1
gene-218286,1
gene-133302,1
gene-64689,1
gene-39728,1
gene-253193,1
gene-58220,1
gene-214179,1
gene-262696,1
gene-7154,1
gene-285765,1
gene-10198,1
gene-93344,1
gene-273987,1
gene-37517,1
gene-291432,1
gene-164657,1
gene-272736,1
gene-341425,1
gene-92073,1
gene-429407,1
gene-183526,1
gene-347435,1
gene-255049,1
gene-280686,1
gene-281451,1
gene-360831,1
gene-368606,1
gene-26108,1
gene-16211,1
gene-84601,1
gene-76840,1
gene-27908,1
gene-3833,1
gene-38873,1
gene-152968,1
gene-348880,1
gene-219248,1
gene-242461,1
gene-7331,1
gene-183933,1
gene-160317,1
gene-136310,1
gene-171811,1
gene-258416,1
gene-53224,1
gene-385611,1
gene-42287,1
gene-227053,1
gene-79356,1
gene-172229,1
gene-6993,1
gene-145478,1
gene-517,1
gene-405599,1
gene-426390,1
gene-249793,1
gene-219239,1
gene-227403,1
gene-244823,1
gene-252927,1
gene-218923,1
gene-177979,1
gene-336035,1
gene-61384,1
gene-406501,1
gene-340712,1
gene-248416,1
gene-211152,1
gene-226108,1
gene-249966,1
gene-200848,1
gene-334325,1
gene-194476,1
gene-31079,1
gene-258523,1
gene-335655,1
gene-189077,1
gene-50869,1
gene-409369,1
gene-53233,1
gene-14822,1
gene-377608,1
gene-20981,1
gene-359591,1
gene-31263,1
gene-122433,1
gene-62605,1
gene-359383,1
gene-146304,1
gene-246947,1
gene-251998,1
gene-255416,1
gene-29112,1
gene-293139,1
gene-324122,1
gene-353876,1
gene-57466,1
gene-62933,1
gene-238220,1
gene-73653,1
gene-419274,1
gene-402599,1
gene-231997,1
gene-104942,1
gene-341956,1
gene-142614,1
gene-21271,1
gene-356255,1
gene-123966,1
gene-87838,1
gene-273241,1
gene-163088,1
gene-280481,1
gene-111809,1
gene-6405,1
gene-16220,1
gene-56700,1
gene-218211,1
gene-232153,1
gene-281940,1
gene-307478,1
gene-167611,1
gene-160909,1
gene-83189,1
gene-375932,1
gene-291112,1
gene-169536,1
gene-147790,1
gene-180343,1
gene-286572,1
gene-188322,1
gene-70225,1
gene-50383,1
gene-226935,1
gene-206319,1
gene-340320,1
gene-432055,1
gene-136450,1
gene-253843,1
gene-82952,1
gene-401546,1
gene-280698,1
gene-362918,1
gene-66244,1
gene-218232,1
gene-122773,1
gene-347217,1
gene-39091,1
gene-7352,1
gene-347420,1
gene-1771,1
gene-383831,1
gene-401576,1
gene-197659,1
gene-87275,1
gene-206132,1
gene-65074,1
gene-240376,1
gene-133409,1
gene-156645,1
gene-101301,1
gene-187248,1
gene-146310,1
gene-3053,1
gene-372264,1
gene-170750,1
gene-76335,1
gene-146582,1
gene-144820,1
gene-336052,1
gene-197725,1
gene-407334,1
gene-411562,1
gene-246959,1
gene-191915,1
gene-168981,1
gene-165441,1
gene-355061,1
gene-366123,1
gene-374700,1
gene-266926,1
gene-194969,1
gene-218159,1
gene-16026,1
gene-44413,1
gene-194202,1
gene-428508,1
gene-418688,1
gene-69348,1
gene-324167,1
gene-354992,1
gene-236062,1
gene-198760,1
gene-22862,1
gene-70534,1
gene-207324,1
gene-296096,1
gene-109867,1
gene-39560,1
gene-2355,1
gene-54550,1
gene-172875,1
gene-69862,1
gene-40889,1
gene-399798,1
gene-333791,0
gene-248977,0
gene-40814,0
gene-146278,0
gene-77202,0
gene-279676,0
gene-41289,0
gene-63245,0
gene-1807,0
gene-347681,0
gene-223581,0
gene-335052,0
gene-128016,0
gene-328216,0
gene-225158,0
gene-341232,0
gene-236990,0
gene-268898,0
gene-409964,0
gene-185593,0
gene-42529,0
gene-169515,0
gene-30595,0
gene-373833,0
gene-311758,0
gene-212345,0
gene-55869,0
gene-222332,0
gene-46480,0
gene-122692,0
gene-378417,0
gene-90918,0
gene-11707,0
gene-260566,0
gene-271525,0
gene-299548,0
gene-271599,0
gene-908,0
gene-18874,0
gene-283117,0
gene-68483,0
gene-377584,0
gene-414302,0
gene-80079,0
gene-240860,0
gene-426041,0
gene-351334,0
gene-10898,0
gene-166511,0
gene-240602,0
gene-390687,0
gene-105267,0
gene-237494,0
gene-40003,0
gene-33009,0
gene-9326,0
gene-13404,0
gene-24278,0
gene-23834,0
gene-341214,0
gene-288206,0
gene-414371,0
gene-11260,0
gene-83773,0
gene-80062,0
gene-218556,0
gene-211119,0
gene-247144,0
gene-222081,0
gene-221329,0
gene-127707,0
gene-329410,0
gene-152204,0
gene-104371,0
gene-18767,0
gene-58433,0
gene-273360,0
gene-235586,0
gene-225900,0
gene-431362,0
gene-370994,0
gene-248072,0
gene-126138,0
gene-413822,0
gene-280460,0
gene-411056,0
gene-212426,0
gene-48598,0
gene-71665,0
gene-23884,0
gene-410366,0
gene-88715,0
gene-75772,0
gene-23840,0
gene-392368,0
gene-129711,0
gene-244427,0
gene-112469,0
gene-12075,0
gene-391752,0
gene-421316,0
gene-220249,0
gene-108560,0
gene-140193,0
gene-221869,0
gene-290159,0
gene-285387,0
gene-162836,0
gene-250656,0
gene-390723,0
gene-107455,0
gene-144476,0
gene-421051,0
gene-341043,0
gene-145820,0
gene-71595,0
gene-188973,0
gene-423075,0
gene-27466,0
gene-398558,0
gene-358285,0
gene-419019,0
gene-418912,0
gene-323574,0
gene-428678,0
gene-275482,0
gene-108242,0
gene-13249,0
gene-372216,0
gene-343747,0
gene-118401,0
gene-64119,0
gene-108449,0
gene-45765,0
gene-272347,0
gene-271501,0
gene-305278,0
gene-24132,0
gene-92640,0
gene-211740,0
gene-263447,0
gene-402284,0
gene-111421,0
gene-53860,0
gene-135910,0
gene-244235,0
gene-108623,0
gene-24290,0
gene-72366,0
gene-229699,0
gene-389505,0
gene-23514,0
gene-405804,0
gene-113124,0
gene-24185,0
gene-9225,0
gene-24426,0
gene-307746,0
gene-77835,0
gene-15763,0
gene-24167,0
gene-400501,0
gene-430807,0
gene-23413,0
gene-30423,0
gene-408175,0
gene-131449,0
gene-419068,0
gene-430813,0
gene-45582,0
gene-265224,0
gene-349163,0
gene-270956,0
gene-273297,0
gene-430780,0
gene-23597,0
gene-21537,0
gene-389188,0
gene-221519,0
gene-321850,0
gene-185155,0
g6035,0
gene-293468,0
gene-296201,0
gene-343084,0
gene-261546,0
gene-24088,0
gene-107443,0
gene-420401,0
gene-70158,0
gene-374263,0
gene-61250,0
gene-24203,0
gene-357595,0
gene-422633,0
gene-298464,0
gene-5746,0
gene-181154,0
gene-398573,0
gene-24052,0
gene-224357,0
gene-47336,0
gene-419031,0
gene-44392,0
gene-116468,0
gene-326728,0
gene-370982,0
gene-77495,0
gene-112984,0
gene-99384,0
gene-390753,0
gene-292044,0
gene-401453,0
gene-15807,0
gene-24221,0
gene-261023,0
gene-420709,0
gene-419623,0
gene-93851,0
gene-228255,0
gene-26305,0
gene-398942,0
gene-297835,0
gene-423321,0
gene-249163,0
gene-332768,0
gene-7080,0
gene-24079,0
gene-23538,0
gene-225030,0
gene-290633,0
gene-331179,0
gene-7220,0
gene-355708,0
gene-350762,0
gene-183222,0
gene-104722,0
gene-92757,0
gene-257982,0
g8866,0
gene-108266,0
gene-6978,0
gene-291699,0
gene-80194,0
gene-54398,0
gene-38432,0
gene-410453,0
gene-105121,0
gene-386052,0
gene-540,0
gene-77414,0
gene-49094,0
gene-429776,0
gene-234006,0
gene-93014,0
gene-355612,0
gene-185530,0
gene-107449,0
gene-24120,0
gene-144986,0
gene-52319,0
gene-20053,0
gene-138051,0
gene-56617,0
gene-243127,0
gene-23365,0
gene-23689,0
gene-423187,0
None,0
