"","GO.ID","Term","Annotated","Significant","Expected","classicFisher"
"1","GO:0002181","cytoplasmic translation",112,85,51,"3.9e-11"
"2","GO:0046034","ATP metabolic process",111,92,50.54,"1.2e-10"
"3","GO:0009167","purine ribonucleoside monophosphate meta...",113,93,51.45,"6.7e-10"
"4","GO:0006120","mitochondrial electron transport, NADH t...",31,29,14.12,"1.7e-08"
"5","GO:0009168","purine ribonucleoside monophosphate bios...",41,35,18.67,"1.4e-07"
"6","GO:0006754","ATP biosynthetic process",36,31,16.39,"4.9e-07"
"7","GO:0032543","mitochondrial translation",94,65,42.8,"2.7e-06"
"8","GO:0006839","mitochondrial transport",87,64,39.61,"5.6e-06"
"9","GO:0006096","glycolytic process",14,14,6.37,"1.6e-05"
"10","GO:1990542","mitochondrial transmembrane transport",41,32,18.67,"2.1e-05"
"11","GO:0035082","axoneme assembly",26,22,11.84,"4.5e-05"
"12","GO:0006122","mitochondrial electron transport, ubiqui...",12,12,5.46,"7.8e-05"
"13","GO:0042866","pyruvate biosynthetic process",12,12,5.46,"7.8e-05"
"14","GO:0030317","flagellated sperm motility",25,21,11.38,"8.4e-05"
"15","GO:0009166","nucleotide catabolic process",15,14,6.83,"0.00014"
"16","GO:0006123","mitochondrial electron transport, cytoch...",11,11,5.01,"0.00017"
"17","GO:0042811","pheromone biosynthetic process",11,11,5.01,"0.00017"
"18","GO:0000027","ribosomal large subunit assembly",17,15,7.74,"0.00033"
"19","GO:0019359","nicotinamide nucleotide biosynthetic pro...",16,14,7.29,"0.00065"
"20","GO:0044262","cellular carbohydrate metabolic process",67,44,30.51,"0.00066"
"21","GO:0046693","sperm storage",12,11,5.46,"0.00121"
"22","GO:0006006","glucose metabolic process",23,18,10.47,"0.00141"
"23","GO:0019320","hexose catabolic process",8,8,3.64,"0.00184"
"24","GO:0014866","skeletal myofibril assembly",8,8,3.64,"0.00184"
"25","GO:0006576","cellular biogenic amine metabolic proces...",30,22,13.66,"0.00186"
"26","GO:0033108","mitochondrial respiratory chain complex ...",22,17,10.02,"0.00247"
"27","GO:0006099","tricarboxylic acid cycle",34,24,15.48,"0.00271"
"28","GO:0006101","citrate metabolic process",34,24,15.48,"0.00271"
"29","GO:0010259","multicellular organism aging",151,86,68.76,"0.00282"
"30","GO:0007006","mitochondrial membrane organization",19,15,8.65,"0.00314"
"31","GO:0006626","protein targeting to mitochondrion",36,25,16.39,"0.00316"
"32","GO:0006979","response to oxidative stress",107,63,48.72,"0.00351"
"33","GO:0008340","determination of adult lifespan",148,84,67.39,"0.00358"
"34","GO:0071390","cellular response to ecdysone",16,13,7.29,"0.00389"
"35","GO:0046677","response to antibiotic",60,38,27.32,"0.00400"
"36","GO:0071322","cellular response to carbohydrate stimul...",7,7,3.19,"0.00404"
"37","GO:0071265","L-methionine biosynthetic process",7,7,3.19,"0.00404"
"38","GO:0006090","pyruvate metabolic process",27,25,12.29,"0.00447"
"39","GO:0008535","respiratory chain complex IV assembly",13,11,5.92,"0.00460"
"40","GO:0007005","mitochondrion organization",142,94,64.66,"0.00493"
"41","GO:0044331","cell-cell adhesion mediated by cadherin",10,9,4.55,"0.00493"
"42","GO:0006081","cellular aldehyde metabolic process",10,9,4.55,"0.00493"
"43","GO:0045333","cellular respiration",119,97,54.19,"0.00544"
"44","GO:0034404","nucleobase-containing small molecule bio...",30,21,13.66,"0.00582"
"45","GO:0006164","purine nucleotide biosynthetic process",88,64,40.07,"0.00611"
"46","GO:0071806","protein transmembrane transport",32,22,14.57,"0.00671"
"47","GO:0006520","cellular amino acid metabolic process",120,78,54.64,"0.00684"
"48","GO:1902600","proton transmembrane transport",75,45,34.15,"0.00793"
"49","GO:1902275","regulation of chromatin organization",79,47,35.97,"0.00839"
"50","GO:0033044","regulation of chromosome organization",112,64,51,"0.00839"
"51","GO:0016339","calcium-dependent cell-cell adhesion via...",12,10,5.46,"0.00866"
"52","GO:0044458","motile cilium assembly",12,10,5.46,"0.00866"
"53","GO:0018094","protein polyglycylation",12,10,5.46,"0.00866"
"54","GO:0060285","cilium-dependent cell motility",31,27,14.12,"0.00868"
"55","GO:0016330","second mitotic wave involved in compound...",6,6,2.73,"0.00888"
"56","GO:0009081","branched-chain amino acid metabolic proc...",6,6,2.73,"0.00888"
"57","GO:0051567","histone H3-K9 methylation",6,6,2.73,"0.00888"
"58","GO:0018344","protein geranylgeranylation",6,6,2.73,"0.00888"
"59","GO:0006144","purine nucleobase metabolic process",6,6,2.73,"0.00888"
"60","GO:0006544","glycine metabolic process",6,6,2.73,"0.00888"
"61","GO:0090251","protein localization involved in establi...",6,6,2.73,"0.00888"
"62","GO:0016051","carbohydrate biosynthetic process",29,20,13.2,"0.00916"
"63","GO:0048149","behavioral response to ethanol",38,25,17.3,"0.00929"
