"","GO.ID","Term","Annotated","Significant","Expected","classicFisher"
"1","GO:0009167","purine ribonucleoside monophosphate meta...",113,86,34.76,"1.3e-17"
"2","GO:0046034","ATP metabolic process",111,84,34.14,"5.0e-17"
"3","GO:0002181","cytoplasmic translation",112,76,34.45,"3.7e-16"
"4","GO:0006120","mitochondrial electron transport, NADH t...",31,29,9.54,"2.8e-13"
"5","GO:0032543","mitochondrial translation",94,56,28.92,"7.7e-08"
"6","GO:0009168","purine ribonucleoside monophosphate bios...",41,29,12.61,"1.5e-07"
"7","GO:0042811","pheromone biosynthetic process",11,11,3.38,"2.3e-06"
"8","GO:0006123","mitochondrial electron transport, cytoch...",11,11,3.38,"2.3e-06"
"9","GO:0006839","mitochondrial transport",87,50,26.76,"7.5e-06"
"10","GO:0006122","mitochondrial electron transport, ubiqui...",12,11,3.69,"2.0e-05"
"11","GO:0046693","sperm storage",12,11,3.69,"2.0e-05"
"12","GO:0014866","skeletal myofibril assembly",8,8,2.46,"7.9e-05"
"13","GO:0006754","ATP biosynthetic process",36,26,11.07,"0.00013"
"14","GO:0006099","tricarboxylic acid cycle",34,21,10.46,"0.00018"
"15","GO:0006101","citrate metabolic process",34,21,10.46,"0.00018"
"16","GO:1990542","mitochondrial transmembrane transport",41,24,12.61,"0.00020"
"17","GO:0003341","cilium movement",39,25,12,"0.00030"
"18","GO:0009070","serine family amino acid biosynthetic pr...",9,8,2.77,"0.00052"
"19","GO:0006414","translational elongation",23,15,7.08,"0.00067"
"20","GO:0015985","energy coupled proton transport, down el...",19,13,5.84,"0.00079"
"21","GO:0015986","proton motive force-driven ATP synthesis",19,13,5.84,"0.00079"
"22","GO:0007006","mitochondrial membrane organization",19,13,5.84,"0.00079"
"23","GO:0030728","ovulation",13,10,4,"0.00080"
"24","GO:0008535","respiratory chain complex IV assembly",13,10,4,"0.00080"
"25","GO:0060285","cilium-dependent cell motility",31,20,9.54,"0.00082"
"26","GO:0010259","multicellular organism aging",151,65,46.45,"0.00083"
"27","GO:0000027","ribosomal large subunit assembly",17,12,5.23,"0.00083"
"28","GO:0009166","nucleotide catabolic process",15,11,4.61,"0.00084"
"29","GO:0006144","purine nucleobase metabolic process",6,6,1.85,"0.00084"
"30","GO:0006544","glycine metabolic process",6,6,1.85,"0.00084"
"31","GO:0046677","response to antibiotic",60,30,18.46,"0.00135"
"32","GO:0008340","determination of adult lifespan",148,63,45.53,"0.00139"
"33","GO:0033108","mitochondrial respiratory chain complex ...",22,14,6.77,"0.00145"
"34","GO:0045333","cellular respiration",119,89,36.61,"0.00169"
"35","GO:0000302","response to reactive oxygen species",18,12,5.54,"0.00179"
"36","GO:0006081","cellular aldehyde metabolic process",10,8,3.08,"0.00189"
"37","GO:0006096","glycolytic process",14,10,4.31,"0.00204"
"38","GO:0042866","pyruvate biosynthetic process",12,9,3.69,"0.00204"
"39","GO:0009117","nucleotide metabolic process",231,139,71.06,"0.00245"
"40","GO:0050667","homocysteine metabolic process",5,5,1.54,"0.00274"
"41","GO:0006551","leucine metabolic process",5,5,1.54,"0.00274"
"42","GO:0006576","cellular biogenic amine metabolic proces...",30,17,9.23,"0.00279"
"43","GO:0035082","axoneme assembly",26,15,8,"0.00390"
"44","GO:0048149","behavioral response to ethanol",38,20,11.69,"0.00394"
"45","GO:0042133","neurotransmitter metabolic process",17,11,5.23,"0.00397"
"46","GO:0042255","ribosome assembly",32,22,9.84,"0.00429"
"47","GO:0071265","L-methionine biosynthetic process",7,6,2.15,"0.00434"
"48","GO:0018200","peptidyl-glutamic acid modification",15,10,4.61,"0.00443"
"49","GO:0044264","cellular polysaccharide metabolic proces...",31,17,9.54,"0.00443"
"50","GO:0006626","protein targeting to mitochondrion",36,19,11.07,"0.00472"
"51","GO:0045454","cell redox homeostasis",11,8,3.38,"0.00506"
"52","GO:0060271","cilium assembly",70,37,21.53,"0.00542"
"53","GO:0016999","antibiotic metabolic process",55,26,16.92,"0.00719"
"54","GO:0030317","flagellated sperm motility",25,14,7.69,"0.00754"
"55","GO:0034404","nucleobase-containing small molecule bio...",30,16,9.23,"0.00815"
"56","GO:0071616","acyl-CoA biosynthetic process",16,10,4.92,"0.00858"
"57","GO:0019359","nicotinamide nucleotide biosynthetic pro...",16,10,4.92,"0.00858"
"58","GO:0030202","heparin metabolic process",4,4,1.23,"0.00893"
"59","GO:0070127","tRNA aminoacylation for mitochondrial pr...",4,4,1.23,"0.00893"
"60","GO:1901606","alpha-amino acid catabolic process",23,13,7.08,"0.00899"
"61","GO:0006006","glucose metabolic process",23,13,7.08,"0.00899"
"62","GO:0009063","cellular amino acid catabolic process",23,13,7.08,"0.00899"
"63","GO:1902600","proton transmembrane transport",75,39,23.07,"0.00902"
"64","GO:0034637","cellular carbohydrate biosynthetic proce...",14,9,4.31,"0.00983"
"65","GO:1904801","positive regulation of neuron remodeling",14,9,4.31,"0.00983"
"66","GO:0007618","mating",78,34,23.99,"0.01088"
"67","GO:0018094","protein polyglycylation",12,8,3.69,"0.01110"
"68","GO:0000028","ribosomal small subunit assembly",12,8,3.69,"0.01110"
"69","GO:0016310","phosphorylation",492,179,151.34,"0.01203"
"70","GO:0000271","polysaccharide biosynthetic process",10,7,3.08,"0.01222"
"71","GO:0033692","cellular polysaccharide biosynthetic pro...",10,7,3.08,"0.01222"
"72","GO:0046471","phosphatidylglycerol metabolic process",6,5,1.85,"0.01225"
"73","GO:0035156","fusion cell fate specification",6,5,1.85,"0.01225"
"74","GO:0006655","phosphatidylglycerol biosynthetic proces...",6,5,1.85,"0.01225"
"75","GO:0051156","glucose 6-phosphate metabolic process",8,6,2.46,"0.01284"
"76","GO:0046364","monosaccharide biosynthetic process",8,6,2.46,"0.01284"
"77","GO:0046365","monosaccharide catabolic process",8,6,2.46,"0.01284"
"78","GO:0019320","hexose catabolic process",8,6,2.46,"0.01284"
"79","GO:0071806","protein transmembrane transport",32,16,9.84,"0.01744"
"80","GO:0009132","nucleoside diphosphate metabolic process",29,19,8.92,"0.01754"
"81","GO:0072524","pyridine-containing compound metabolic p...",31,19,9.54,"0.01759"
"82","GO:0016051","carbohydrate biosynthetic process",29,18,8.92,"0.01761"
"83","GO:0034599","cellular response to oxidative stress",27,14,8.31,"0.01765"
"84","GO:0009165","nucleotide biosynthetic process",115,63,35.38,"0.01783"
"85","GO:0030201","heparan sulfate proteoglycan metabolic p...",15,9,4.61,"0.01795"
"86","GO:0015012","heparan sulfate proteoglycan biosyntheti...",15,9,4.61,"0.01795"
"87","GO:0006140","regulation of nucleotide metabolic proce...",15,9,4.61,"0.01795"
"88","GO:0007005","mitochondrion organization",142,72,43.68,"0.01953"
"89","GO:0048056","R3/R4 cell differentiation",13,8,4,"0.02116"
"90","GO:0046008","regulation of female receptivity, post-m...",13,8,4,"0.02116"
"91","GO:0035277","spiracle morphogenesis, open tracheal sy...",13,8,4,"0.02116"
"92","GO:0042136","neurotransmitter biosynthetic process",11,7,3.38,"0.02475"
"93","GO:0045465","R8 cell differentiation",11,7,3.38,"0.02475"
"94","GO:0070286","axonemal dynein complex assembly",11,7,3.38,"0.02475"
"95","GO:0062197","cellular response to chemical stress",28,14,8.61,"0.02551"
"96","GO:0072593","reactive oxygen species metabolic proces...",28,14,8.61,"0.02551"
"97","GO:0001738","morphogenesis of a polarized epithelium",105,42,32.3,"0.02662"
"98","GO:0007619","courtship behavior",52,23,16,"0.02731"
"99","GO:0044782","cilium organization",73,40,22.46,"0.02829"
"100","GO:0050673","epithelial cell proliferation",9,6,2.77,"0.02854"
"101","GO:0033617","mitochondrial cytochrome c oxidase assem...",9,6,2.77,"0.02854"
"102","GO:0042676","compound eye cone cell fate commitment",9,6,2.77,"0.02854"
"103","GO:0030210","heparin biosynthetic process",3,3,0.92,"0.02907"
"104","GO:0030241","skeletal muscle myosin thick filament as...",3,3,0.92,"0.02907"
"105","GO:0060571","morphogenesis of an epithelial fold",3,3,0.92,"0.02907"
"106","GO:0031036","myosin II filament assembly",3,3,0.92,"0.02907"
"107","GO:0006007","glucose catabolic process",3,3,0.92,"0.02907"
"108","GO:0036059","nephrocyte diaphragm assembly",3,3,0.92,"0.02907"
"109","GO:0071266","'de novo' L-methionine biosynthetic proc...",3,3,0.92,"0.02907"
"110","GO:0007386","compartment pattern specification",3,3,0.92,"0.02907"
"111","GO:0007473","wing disc proximal/distal pattern format...",3,3,0.92,"0.02907"
"112","GO:0042776","proton motive force-driven mitochondrial...",3,3,0.92,"0.02907"
"113","GO:0007403","glial cell fate determination",3,3,0.92,"0.02907"
"114","GO:0021781","glial cell fate commitment",3,3,0.92,"0.02907"
"115","GO:0009092","homoserine metabolic process",3,3,0.92,"0.02907"
"116","GO:0045468","regulation of R8 cell spacing in compoun...",3,3,0.92,"0.02907"
"117","GO:0009071","serine family amino acid catabolic proce...",3,3,0.92,"0.02907"
"118","GO:0035163","embryonic hemocyte differentiation",3,3,0.92,"0.02907"
"119","GO:0035165","embryonic crystal cell differentiation",3,3,0.92,"0.02907"
"120","GO:0045761","regulation of adenylate cyclase activity",3,3,0.92,"0.02907"
"121","GO:0006563","L-serine metabolic process",3,3,0.92,"0.02907"
"122","GO:0006564","L-serine biosynthetic process",3,3,0.92,"0.02907"
"123","GO:0006545","glycine biosynthetic process",3,3,0.92,"0.02907"
"124","GO:0006546","glycine catabolic process",3,3,0.92,"0.02907"
"125","GO:0019343","cysteine biosynthetic process via cystat...",3,3,0.92,"0.02907"
"126","GO:0019344","cysteine biosynthetic process",3,3,0.92,"0.02907"
"127","GO:0019346","transsulfuration",3,3,0.92,"0.02907"
"128","GO:0000305","response to oxygen radical",3,3,0.92,"0.02907"
"129","GO:0009113","purine nucleobase biosynthetic process",3,3,0.92,"0.02907"
"130","GO:0060289","compartment boundary maintenance",3,3,0.92,"0.02907"
"131","GO:0008407","chaeta morphogenesis",31,15,9.54,"0.02947"
"132","GO:0015980","energy derivation by oxidation of organi...",143,101,43.99,"0.02958"
"133","GO:1901293","nucleoside phosphate biosynthetic proces...",118,66,36.3,"0.02965"
"134","GO:0009636","response to toxic substance",123,48,37.84,"0.02991"
"135","GO:0030150","protein import into mitochondrial matrix",16,9,4.92,"0.02999"
"136","GO:0006979","response to oxidative stress",107,48,32.91,"0.03038"
"137","GO:0009142","nucleoside triphosphate biosynthetic pro...",43,31,13.23,"0.03082"
"138","GO:0046939","nucleotide phosphorylation",21,15,6.46,"0.03155"
"139","GO:0006165","nucleoside diphosphate phosphorylation",21,15,6.46,"0.03155"
"140","GO:0071322","cellular response to carbohydrate stimul...",7,5,2.15,"0.03201"
"141","GO:0061331","epithelial cell proliferation involved i...",7,5,2.15,"0.03201"
"142","GO:0042402","cellular biogenic amine catabolic proces...",7,5,2.15,"0.03201"
"143","GO:0046113","nucleobase catabolic process",7,5,2.15,"0.03201"
"144","GO:2001013","epithelial cell proliferation involved i...",7,5,2.15,"0.03201"
