"","GO.ID","Term","Annotated","Significant","Expected","classicFisher"
"86","GO:0050852","T cell receptor signaling pathway",1,1,0.04,"0.04047"
"87","GO:0070423","nucleotide-binding oligomerization domai...",1,1,0.04,"0.04047"
"88","GO:0015824","proline transport",1,1,0.04,"0.04047"
"89","GO:0015816","glycine transport",1,1,0.04,"0.04047"
"90","GO:0044747","pre-miRNA 3'-end processing",1,1,0.04,"0.04047"
"91","GO:0006747","FAD biosynthetic process",1,1,0.04,"0.04047"
"92","GO:0003351","epithelial cilium movement involved in e...",1,1,0.04,"0.04047"
"93","GO:0034606","response to hermaphrodite contact",1,1,0.04,"0.04047"
"94","GO:0034608","vulval location",1,1,0.04,"0.04047"
"95","GO:0070935","3'-UTR-mediated mRNA stabilization",1,1,0.04,"0.04047"
"96","GO:0042726","flavin-containing compound metabolic pro...",1,1,0.04,"0.04047"
"97","GO:0042727","flavin-containing compound biosynthetic ...",1,1,0.04,"0.04047"
"98","GO:1902373","negative regulation of mRNA catabolic pr...",1,1,0.04,"0.04047"
"99","GO:0043123","positive regulation of I-kappaB kinase/N...",1,1,0.04,"0.04047"
"100","GO:0035045","sperm plasma membrane disassembly",1,1,0.04,"0.04047"
"101","GO:0019230","proprioception",1,1,0.04,"0.04047"
"102","GO:0002753","cytoplasmic pattern recognition receptor...",1,1,0.04,"0.04047"
"103","GO:1903804","glycine import across plasma membrane",1,1,0.04,"0.04047"
"104","GO:0048250","iron import into the mitochondrion",1,1,0.04,"0.04047"
"105","GO:0048255","mRNA stabilization",1,1,0.04,"0.04047"
"106","GO:0071347","cellular response to interleukin-1",1,1,0.04,"0.04047"
"107","GO:0035872","nucleotide-binding domain, leucine rich ...",1,1,0.04,"0.04047"
"108","GO:0031223","auditory behavior",1,1,0.04,"0.04047"
"109","GO:0046443","FAD metabolic process",1,1,0.04,"0.04047"
"110","GO:0070555","response to interleukin-1",1,1,0.04,"0.04047"
"111","GO:0035524","proline transmembrane transport",1,1,0.04,"0.04047"
"112","GO:0050910","detection of mechanical stimulus involve...",1,1,0.04,"0.04047"
"113","GO:1903344","regulation of protein polyglycylation",1,1,0.04,"0.04047"
"114","GO:1903346","positive regulation of protein polyglycy...",1,1,0.04,"0.04047"
"115","GO:0018095","protein polyglutamylation",1,1,0.04,"0.04047"
"116","GO:0072387","flavin adenine dinucleotide metabolic pr...",1,1,0.04,"0.04047"
"117","GO:0072388","flavin adenine dinucleotide biosynthetic...",1,1,0.04,"0.04047"
"118","GO:0006091","generation of precursor metabolites and ...",183,16,7.41,"0.04112"
"119","GO:0006865","amino acid transport",48,5,1.94,"0.04331"
"120","GO:0006119","oxidative phosphorylation",76,10,3.08,"0.04383"
"121","GO:0022904","respiratory electron transport chain",76,10,3.08,"0.04383"
"122","GO:0050832","defense response to fungus",49,5,1.98,"0.04670"
"123","GO:0031146","SCF-dependent proteasomal ubiquitin-depe...",34,4,1.38,"0.04685"
"124","GO:0048515","spermatid differentiation",87,9,3.52,"0.04819"
"125","GO:0006767","water-soluble vitamin metabolic process",9,2,0.36,"0.04866"
"126","GO:0099500","vesicle fusion to plasma membrane",9,2,0.36,"0.04866"
"127","GO:0031629","synaptic vesicle fusion to presynaptic a...",9,2,0.36,"0.04866"
"128","GO:0046835","carbohydrate phosphorylation",9,2,0.36,"0.04866"
"129","GO:1903531","negative regulation of secretion by cell",9,2,0.36,"0.04866"
"130","GO:0042398","cellular modified amino acid biosyntheti...",9,2,0.36,"0.04866"
"131","GO:0009185","ribonucleoside diphosphate metabolic pro...",21,3,0.85,"0.05082"
"132","GO:0009179","purine ribonucleoside diphosphate metabo...",21,3,0.85,"0.05082"
"133","GO:0009135","purine nucleoside diphosphate metabolic ...",21,3,0.85,"0.05082"
"134","GO:0022900","electron transport chain",96,11,3.89,"0.05188"
"135","GO:0006754","ATP biosynthetic process",36,4,1.46,"0.05593"
"136","GO:0006626","protein targeting to mitochondrion",36,4,1.46,"0.05593"
"137","GO:0044262","cellular carbohydrate metabolic process",68,6,2.75,"0.05601"
"138","GO:0034394","protein localization to cell surface",10,2,0.4,"0.05924"
"139","GO:0006766","vitamin metabolic process",10,2,0.4,"0.05924"
"140","GO:0051438","regulation of ubiquitin-protein transfer...",10,2,0.4,"0.05924"
"141","GO:0051048","negative regulation of secretion",10,2,0.4,"0.05924"
"142","GO:0070585","protein localization to mitochondrion",37,4,1.5,"0.06080"
"143","GO:0072655","establishment of protein localization to...",37,4,1.5,"0.06080"
"144","GO:0051646","mitochondrion localization",23,3,0.93,"0.06383"
"145","GO:0006006","glucose metabolic process",23,3,0.93,"0.06383"
"146","GO:0046434","organophosphate catabolic process",23,3,0.93,"0.06383"
"147","GO:0045089","positive regulation of innate immune res...",23,3,0.93,"0.06383"
"148","GO:0009145","purine nucleoside triphosphate biosynthe...",38,4,1.54,"0.06589"
"149","GO:0009206","purine ribonucleoside triphosphate biosy...",38,4,1.54,"0.06589"
"150","GO:0015711","organic anion transport",126,9,5.1,"0.06845"
"151","GO:0009620","response to fungus",55,5,2.23,"0.07032"
"152","GO:0015800","acidic amino acid transport",11,2,0.45,"0.07051"
"153","GO:0045454","cell redox homeostasis",11,2,0.45,"0.07051"
"154","GO:0035041","sperm DNA decondensation",11,2,0.45,"0.07051"
"155","GO:0019896","axonal transport of mitochondrion",11,2,0.45,"0.07051"
"156","GO:0005984","disaccharide metabolic process",11,2,0.45,"0.07051"
"157","GO:0050912","detection of chemical stimulus involved ...",11,2,0.45,"0.07051"
"158","GO:0050913","sensory perception of bitter taste",11,2,0.45,"0.07051"
"159","GO:0008089","anterograde axonal transport",11,2,0.45,"0.07051"
"160","GO:0098930","axonal transport",24,3,0.97,"0.07085"
"161","GO:0009201","ribonucleoside triphosphate biosynthetic...",39,4,1.58,"0.07120"
"162","GO:0005975","carbohydrate metabolic process",128,9,5.18,"0.07402"
"163","GO:0060179","male mating behavior",56,5,2.27,"0.07480"
"164","GO:0098660","inorganic ion transmembrane transport",228,14,9.23,"0.07741"
"165","GO:0007620","copulation",25,3,1.01,"0.07821"
"166","GO:0006835","dicarboxylic acid transport",25,3,1.01,"0.07821"
"167","GO:0015742","alpha-ketoglutarate transport",2,1,0.08,"0.07931"
"168","GO:0050709","negative regulation of protein secretion",2,1,0.08,"0.07931"
"169","GO:0032240","negative regulation of nucleobase-contai...",2,1,0.08,"0.07931"
"170","GO:1902031","regulation of NADP metabolic process",2,1,0.08,"0.07931"
"171","GO:0033182","regulation of histone ubiquitination",2,1,0.08,"0.07931"
"172","GO:0006735","NADH regeneration",2,1,0.08,"0.07931"
"173","GO:0016024","CDP-diacylglycerol biosynthetic process",2,1,0.08,"0.07931"
"174","GO:0048490","anterograde synaptic vesicle transport",2,1,0.08,"0.07931"
"175","GO:0048491","retrograde synaptic vesicle transport",2,1,0.08,"0.07931"
"176","GO:0043456","regulation of pentose-phosphate shunt",2,1,0.08,"0.07931"
"177","GO:0043489","RNA stabilization",2,1,0.08,"0.07931"
"178","GO:0008315","G2/MI transition of meiotic cell cycle",2,1,0.08,"0.07931"
"179","GO:0061620","glycolytic process through glucose-6-pho...",2,1,0.08,"0.07931"
